ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
27659	Dyaabugay	dyaa1242	THUNDER		cawaraj	c a w a r a j	T a w a r a y	K V W V R V J	C A W A R A J	THUNDER:11819	11819	THUNDER:KW	4391
27660	Djinang	djin1253	THUNDER		wulma	w u l m a	w u l m a	W V R M V	W Y L M A	THUNDER:11759	11759	THUNDER:WR	4410
27665	Gamilaraay	gami1243	THUNDER		toːlomi	t oː l o m i	t o l o m i	T V R V M V	T U L U M I	THUNDER:11787	11787	THUNDER:TR	4407
27670	Kumbainggar	kumb1268	THUNDER		buruːmgaj	b u r uː m g a j	b u r u m g a y	P V R V M K V J	P Y R Y M K A J	THUNDER:11811	11811	THUNDER:PR	4401
27674	Gupapuyngu	gupa1247	THUNDER		bulkuŋu	b u l k u ŋ u	b u l k u N u	P V R K V N V	P Y L K Y N Y	THUNDER:11762	11762	THUNDER:PR	4401
27675	Gurindji	guri1247	THUNDER		caŋiɲina	c a ŋ i ɲ i n a	T a N i H i n a	K V N V N V N V	C A N I N I N A	THUNDER:11760	11760	THUNDER:KN	4388
27678	Guyani	guya1249	THUNDER		kauwiŋadunta	k a u w i ŋ a d u n t a	k a u w i N a d u n t a	K V V W V N V T V N T V	K A Y W I N A T Y N T A	THUNDER:11765	11765	THUNDER:KW	4391
27679	Sydney	sydn1236	THUNDER		moɹuŋle	m o ɹ u ŋ l e	m o r u N l e	M V R V N R V	M U R Y N L E	THUNDER:11786	11786	THUNDER:MR	4394
27680	Jaru	jaru1254	THUNDER		maŋiɹi	m a ŋ i ɹ i	m a N i r i	M V N V R V	M A N I R I	THUNDER:11768	11768	THUNDER:MN	4393
27682	Djiwarli	djiw1241	THUNDER		wanabaɳa	w a n a b a ɳ a	w a n a b a n a	W V N V P V N V	W A N A P A N A	THUNDER:11792	11792	THUNDER:WN	4409
27683	Kalkutung	kalk1246	THUNDER		maɹapanka	m a ɹ a p a n k a	m a r a p a n k a	M V R V P V N K V	M A R A P A N K A	THUNDER:11789	11789	THUNDER:MR	4394
27684	Gamilaraay	gami1243	THUNDER		d̪ulume	d̪ u l u m e	d u l u m e	T V R V M V	T Y L Y M E	THUNDER:11787	11787	THUNDER:TR	4407
27685	Karadjeri	kara1476	THUNDER		dcidama	d c i d a m a	d T i d a m a	T K V T V M V	T C I T A M A	THUNDER:11734	11734	THUNDER:TK	4404
27689	Kartujarra	kart1247	THUNDER		parpa	p a r p a	p a r p a	P V R P V	P A R P A	THUNDER:11783	11783	THUNDER:PR	4401
27692	Kaurna	kaur1267	THUNDER		bituro	b i t u r o	b i t u r o	P V T V R V	P I T Y R U	THUNDER:11769	11769	THUNDER:PT	4402
27696	Kukatja	kuka1246	THUNDER		mududu	m u d u d u	m u d u d u	M V T V T V	M Y T Y T Y	THUNDER:11752	11752	THUNDER:MT	4395
27697	Kuku-Yalanji	kuku1273	THUNDER		caramali	c a r a m a l i	T a r a m a l i	K V R V M V R V	C A R A M A L I	THUNDER:11745	11745	THUNDER:KR	4389
27703	Gurdjar	gurd1238	THUNDER		oːeɳgk	oː e ɳ g k	o e n g k	V V N K K	U E N K K	THUNDER:11835	11835	THUNDER:NK	4396
27704	Gurdjar	gurd1238	THUNDER		ɖaŋan	ɖ a ŋ a n	d a N a n	T V N V N	T A N A N	THUNDER:11835	11835	THUNDER:TN	4406
27705	Kuuku-Ya'u	kuuk1238	THUNDER		malantaci	m a l a n t a c i	m a l a n t a T i	M V R V N T V K V	M A L A N T A C I	THUNDER:11772	11772	THUNDER:MR	4394
27707	Kala Lagaw Ya	kala1377	THUNDER		doiom	d o i o m	d o i o m	T V V V M	T U I U M	THUNDER:11754	11754	THUNDER:TM	4405
27712	Margany	marg1253	THUNDER		bariɲ	b a r i ɲ	b a r i H	P V R V N	P A R I N	THUNDER:11757	11757	THUNDER:PR	4401
27713	Martu Wangka	mart1256	THUNDER		cantacu	c a n t a c u	T a n t a T u	K V N T V K V	C A N T A C Y	THUNDER:11784	11784	THUNDER:KN	4388
27725	Mudburra	mudb1240	THUNDER		duɖuɖara	d u ɖ u ɖ a r a	d u d u d a r a	T V T V T V R V	T Y T Y T A R A	THUNDER:11735	11735	THUNDER:TT	4408
27727	Muruwari	muru1266	THUNDER		ŋuluŋulu	ŋ u l u ŋ u l u	N u l u N u l u	N V R V N V R V	N Y L Y N Y L Y	THUNDER:11790	11790	THUNDER:NR	4399
27730	Ngaanyatjarra	ngaa1240	THUNDER		tutuɹa	t u t u ɹ a	t u t u r a	T V T V R V	T Y T Y R A	THUNDER:11735	11735	THUNDER:TT	4408
27733	Lower Riverland	lowe1402	THUNDER		raɭo	r a ɭ o	r a L o	R V R V	R A L U	THUNDER:11814	11814	THUNDER:RR	4403
27734	Ngamini	ngam1284	THUNDER		kuɹaɹamuŋku	k u ɹ a ɹ a m u ŋ k u	k u r a r a m u N k u	K V R V R V M V N K V	K Y R A R A M Y N K Y	THUNDER:11806	11806	THUNDER:KR	4389
27736	Ngarinman	ngar1235	THUNDER		duɹurb	d u ɹ u r b	d u r u r b	T V R V R P	T Y R Y R P	THUNDER:11773	11773	THUNDER:TR	4407
27739	Ngarluma	ngar1287	THUNDER		wolebereː	w o l e b e r eː	w o l e b e r e	W V R V P V R V	W U L E P E R E	THUNDER:11808	11808	THUNDER:WR	4410
27740	Narrinyeri	narr1259	THUNDER		manti	m a n t i	m a n t i	M V N T V	M A N T I	THUNDER:11774	11774	THUNDER:MN	4393
27745	Northern Coastal Nyangumarta	nort2754	THUNDER		ŋurŋur_kurumunuru	ŋ u r ŋ u r k u r u m u n u r u	N u r N u r k u r u m u n u r u	N V R N V R K V R V M V N V R V	N Y R N Y R K Y R Y M Y N Y R Y	THUNDER:11797	11797	THUNDER:NR	4399
27746	Nyamal	nyam1271	THUNDER		binba	b i n b a	b i n b a	P V N P V	P I N P A	THUNDER:11741	11741	THUNDER:PN	4400
27747	Nyangumarta	nyan1301	THUNDER		katuɹaɲ	k a t u ɹ a ɲ	k a t u r a H	K V T V R V N	K A T Y R A N	THUNDER:11777	11777	THUNDER:KT	4390
27748	Nyunga	nyun1247	THUNDER		mulːgara	m u lː g a r a	m u l g a r a	M V R K V R V	M Y L K A R A	THUNDER:11758	11758	THUNDER:MR	4394
27749	Paakantyi	darl1243	THUNDER		bɹinda	b ɹ i n d a	b r i n d a	P R V N T V	P R I N T A	THUNDER:11753	11753	THUNDER:PR	4401
27752	Panytyima	pany1241	THUNDER		kanaci	k a n a c i	k a n a T i	K V N V K V	K A N A C I	THUNDER:11833	11833	THUNDER:KN	4388
27753	Banggarla	bang1339	THUNDER		koːɹunːa	k oː ɹ u nː a	k o r u n a	K V R V N V	K U R Y N A	THUNDER:11766	11766	THUNDER:KR	4389
27754	Banggarla	bang1339	THUNDER		woŋutːa	w o ŋ u tː a	w o N u t a	W V N V T V	W U N Y T A	THUNDER:11766	11766	THUNDER:WN	4409
27755	Bayungu	bayu1240	THUNDER		wanabaɳa	w a n a b a ɳ a	w a n a b a n a	W V N V P V N V	W A N A P A N A	THUNDER:11792	11792	THUNDER:WN	4409
27759	Pitjantjatjara	pitj1243	THUNDER		tuːɳi	t uː ɳ i	t u n i	T V N V	T Y N I	THUNDER:11744	11744	THUNDER:TN	4406
27760	Pitta Pitta	pitt1247	THUNDER		muŋka	m u ŋ k a	m u N k a	M V N K V	M Y N K A	THUNDER:11798	11798	THUNDER:MN	4393
27761	Dhalandji	dhal1245	THUNDER		pilaɳa	p i l a ɳ a	p i l a n a	P V R V N V	P I L A N A	THUNDER:11802	11802	THUNDER:PR	4401
27762	Dhargari	dhar1247	THUNDER		waɳabaɳa	w a ɳ a b a ɳ a	w a n a b a n a	W V N V P V N V	W A N A P A N A	THUNDER:11792	11792	THUNDER:WN	4409
27765	Wagaya	waga1260	THUNDER		weːloː	w eː l oː	w e l o	W V R V	W E L U	THUNDER:11821	11821	THUNDER:WR	4410
27771	Ngura	ngur1261	THUNDER		kiniwada	k i n i w a d a	k i n i w a d a	K V N V W V T V	K I N I W A T A	THUNDER:11795	11795	THUNDER:KN	4388
27775	Warlpiri	warl1254	THUNDER		kuɭuɹukuɭuɹu	k u ɭ u ɹ u k u ɭ u ɹ u	k u L u r u k u L u r u	K V R V R V K V R V R V	K Y L Y R Y K Y L Y R Y	THUNDER:11756	11756	THUNDER:KR	4389
27776	Wanman	wanm1242	THUNDER		ŋaŋkaɭi	ŋ a ŋ k a ɭ i	N a N k a L i	N V N K V R V	N A N K A L I	THUNDER:11782	11782	THUNDER:NN	4397
27777	Wariyangga	wari1262	THUNDER		pilaɳa	p i l a ɳ a	p i l a n a	P V R V N V	P I L A N A	THUNDER:11802	11802	THUNDER:PR	4401
27778	Warumungu	waru1265	THUNDER		ŋapːa_waŋkan	ŋ a pː a w a ŋ k a n	N a p a w a N k a n	N V P V W V N K V N	N A P A W A N K A N	THUNDER:11761	11761	THUNDER:NP	4398
27780	Wathawurrung	wath1238	THUNDER		taɳbil	t a ɳ b i l	t a n b i l	T V N P V R	T A N P I L	THUNDER:11827	11827	THUNDER:TN	4406
27783	Wik-Mungkan	wikm1247	THUNDER		ŋak_peːj	ŋ a k p eː j	N a k p e y	N V K P V J	N A K P E J	THUNDER:1	1	THUNDER:NK	4396
27784	Wiradhuri	wira1262	THUNDER		muːruːbaraːj	m uː r uː b a r aː j	m u r u b a r a y	M V R V P V R V J	M Y R Y P A R A J	THUNDER:11788	11788	THUNDER:MR	4394
27785	Wirangu-Nauo	wira1260	THUNDER		toːndoːga	t oː n d oː g a	t o n d o g a	T V N T V K V	T U N T U K A	THUNDER:11771	11771	THUNDER:TN	4406
27791	Yandruwandha	yand1253	THUNDER		indɹi	i n d ɹ i	i n d r i	V N T R V	I N T R I	THUNDER:11775	11775	THUNDER:HN	4386
27792	Yandruwandha	yand1253	THUNDER		ŋandcari_indɹi	ŋ a n d c a r i i n d ɹ i	N a n d T a r i i n d r i	N V N T K V R V V N T R V	N A N T C A R I I N T R I	THUNDER:11775	11775	THUNDER:NN	4397
27795	Yawarawarga	yawa1258	THUNDER		ŋancaɹacinkindɹi	ŋ a n c a ɹ a c i n k i n d ɹ i	N a n T a r a T i n k i n d r i	N V N K V R V K V N K V N T R V	N A N C A R A C I N K I N T R I	THUNDER:11800	11800	THUNDER:NN	4397
27797	Yindjibarndi	yind1247	THUNDER		jinda	j i n d a	y i n d a	J V N T V	J I N T A	THUNDER:11828	11828	THUNDER:JN	4387
27801	Yorta Yorta	yort1237	THUNDER		munaɹa	m u n a ɹ a	m u n a r a	M V N V R V	M Y N A R A	THUNDER:11774	11774	THUNDER:MN	4393
27803	Yulparitja	yulp1238	THUNDER		ŋunuʈ_puŋajinpa	ŋ u n u ʈ p u ŋ a j i n p a	N u n u t p u N a y i n p a	N V N V T P V N V J V N P V	N Y N Y T P Y N A J I N P A	THUNDER:11751	11751	THUNDER:NN	4397
27804	Yuwaalaraay	yuwa1242	THUNDER		d̪uluːmaj	d̪ u l uː m a j	d u l u m a y	T V R V M V J	T Y L Y M A J	THUNDER:1	1	THUNDER:TR	4407
27928	Adnyamathanha	adny1235	TONGUE		jaɭi	j a ɭ i	y a L i	J V R V	J A L I	TONGUE:11903	11903	TONGUE:JR	4415
27930	Alyawarr	alya1239	TONGUE		aleɲ	a l e ɲ	a l e H	V R V N	A L E N	TONGUE:11903	11903	TONGUE:HR	4412
27931	Alyawarr	alya1239	TONGUE		anceɹ	a n c e ɹ	a n T e r	V N K V R	A N C E R	TONGUE:11903	11903	TONGUE:HN	4411
27933	Arabana	arab1267	TONGUE		t̪aŋan̪a	t̪ a ŋ a n̪ a	t a N a n a	T V N V N V	T A N A N A	TONGUE:11894	11894	TONGUE:TN	4431
27937	Yugambeh-Bandjalang	band1339	TONGUE		jalːiŋ	j a lː i ŋ	y a l i N	J V R V N	J A L I N	TONGUE:11913	11913	TONGUE:JR	4415
27947	Dhangu	dhan1270	TONGUE		mat̪a	m a t̪ a	m a t a	M V T V	M A T A	TONGUE:11928	11928	TONGUE:MT	4421
27949	Sydney	sydn1236	TONGUE		telaŋ	t e l a ŋ	t e l a N	T V R V N	T E L A N	TONGUE:11903	11903	TONGUE:TR	4433
27954	Dhuwal	dhuw1249	TONGUE		mat̪a	m a t̪ a	m a t a	M V T V	M A T A	TONGUE:11928	11928	TONGUE:MT	4421
27956	Dieri	dier1241	TONGUE		t̪aɭi	t̪ a ɭ i	t a L i	T V R V	T A L I	TONGUE:11903	11903	TONGUE:TR	4433
27957	Dyaabugay	dyaa1242	TONGUE		ɲawil	ɲ a w i l	H a w i l	N V W V R	N A W I L	TONGUE:11908	11908	TONGUE:NW	4428
27958	Djambarrpuyngu	djam1256	TONGUE		mat̪a	m a t̪ a	m a t a	M V T V	M A T A	TONGUE:11928	11928	TONGUE:MT	4421
27960	Djinang	djin1253	TONGUE		jamana	j a m a n a	y a m a n a	J V M V N V	J A M A N A	TONGUE:11895	11895	TONGUE:JM	4413
27965	Gamilaraay	gami1243	TONGUE		dale	d a l e	d a l e	T V R V	T A L E	TONGUE:11903	11903	TONGUE:TR	4433
27971	Kumbainggar	kumb1268	TONGUE		gaɲaːmbil	g a ɲ aː m b i l	g a H a m b i l	K V N V M P V R	K A N A M P I L	TONGUE:11904	11904	TONGUE:KN	4418
27976	Gupapuyngu	gupa1247	TONGUE		mat̪a	m a t̪ a	m a t a	M V T V	M A T A	TONGUE:11928	11928	TONGUE:MT	4421
27977	Gurindji	guri1247	TONGUE		calaɲ	c a l a ɲ	T a l a H	K V R V N	C A L A N	TONGUE:11903	11903	TONGUE:KR	4419
27980	Guyani	guya1249	TONGUE		tali	t a l i	t a l i	T V R V	T A L I	TONGUE:11903	11903	TONGUE:TR	4433
27981	Sydney	sydn1236	TONGUE		talaŋa	t a l a ŋ a	t a l a N a	T V R V N V	T A L A N A	TONGUE:11903	11903	TONGUE:TR	4433
27982	Jaru	jaru1254	TONGUE		calaɲ	c a l a ɲ	T a l a H	K V R V N	C A L A N	TONGUE:11903	11903	TONGUE:KR	4419
27984	Djiwarli	djiw1241	TONGUE		jal̪uru	j a l̪ u r u	y a l u r u	J V R V R V	J A L Y R Y	TONGUE:11913	11913	TONGUE:JR	4415
27987	Kalkutung	kalk1246	TONGUE		maɭi	m a ɭ i	m a L i	M V R V	M A L I	TONGUE:11901	11901	TONGUE:MR	4420
27988	Gamilaraay	gami1243	TONGUE		t̪ulːe	t̪ u lː e	t u l e	T V R V	T Y L E	TONGUE:11903	11903	TONGUE:TR	4433
27989	Karadjeri	kara1476	TONGUE		dcalanc	d c a l a n c	d T a l a n T	T K V R V N K	T C A L A N C	TONGUE:11903	11903	TONGUE:TK	4430
27993	Kartujarra	kart1247	TONGUE		ɲaɭinpa	ɲ a ɭ i n p a	H a L i n p a	N V R V N P V	N A L I N P A	TONGUE:11921	11921	TONGUE:NR	4427
27996	Kaurna	kaur1267	TONGUE		tadlaɲa	t a d l a ɲ a	t a d l a H a	T V T R V N V	T A T L A N A	TONGUE:11903	11903	TONGUE:TT	4434
28001	Kukatja	kuka1246	TONGUE		ncaliŋ	n c a l i ŋ	n T a l i N	N K V R V N	N C A L I N	TONGUE:11926	11926	TONGUE:NK	4423
28002	Kuku-Yalanji	kuku1273	TONGUE		ɲabil	ɲ a b i l	H a b i l	N V P V R	N A P I L	TONGUE:11908	11908	TONGUE:NP	4426
28008	Gurdjar	gurd1238	TONGUE		ɲciːɹ	ɲ c iː ɹ	H T i r	N K V R	N C I R	TONGUE:11919	11919	TONGUE:NK	4423
28009	Kuuku-Ya'u	kuuk1238	TONGUE		taːpi	t aː p i	t a p i	T V P V	T A P I	TONGUE:11911	11911	TONGUE:TP	4432
28011	Kala Lagaw Ya	kala1377	TONGUE		noi	n o i	n o i	N V V	N U I	TONGUE:11929	11929	TONGUE:NH	4422
28017	Margany	marg1253	TONGUE		d̪alaɲ	d̪ a l a ɲ	d a l a H	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28018	Martu Wangka	mart1256	TONGUE		caɭiɲpa	c a ɭ i ɲ p a	T a L i H p a	K V R V N P V	C A L I N P A	TONGUE:11903	11903	TONGUE:KR	4419
28035	Mudburra	mudb1240	TONGUE		calaɲa	c a l a ɲ a	T a l a H a	K V R V N V	C A L A N A	TONGUE:11903	11903	TONGUE:KR	4419
28037	Muruwari	muru1266	TONGUE		t̪alanc	t̪ a l a n c	t a l a n T	T V R V N K	T A L A N C	TONGUE:11903	11903	TONGUE:TR	4433
28040	Ngaanyatjarra	ngaa1240	TONGUE		tcaɭiɲpa	t c a ɭ i ɲ p a	t T a L i H p a	T K V R V N P V	T C A L I N P A	TONGUE:11903	11903	TONGUE:TK	4430
28044	Lower Riverland	lowe1402	TONGUE		dalːan	d a lː a n	d a l a n	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28045	Ngamini	ngam1284	TONGUE		tali	t a l i	t a l i	T V R V	T A L I	TONGUE:11903	11903	TONGUE:TR	4433
28048	Ngarinman	ngar1235	TONGUE		calaɲ	c a l a ɲ	T a l a H	K V R V N	C A L A N	TONGUE:11903	11903	TONGUE:KR	4419
28050	Ngarluma	ngar1287	TONGUE		jal̪uɹu	j a l̪ u ɹ u	y a l u r u	J V R V R V	J A L Y R Y	TONGUE:11913	11913	TONGUE:JR	4415
28051	Narrinyeri	narr1259	TONGUE		talːaŋge	t a lː a ŋ g e	t a l a N g e	T V R V N K V	T A L A N K E	TONGUE:11903	11903	TONGUE:TR	4433
28059	Northern Coastal Nyangumarta	nort2754	TONGUE		calaɲ	c a l a ɲ	T a l a H	K V R V N	C A L A N	TONGUE:11903	11903	TONGUE:KR	4419
28060	Nyamal	nyam1271	TONGUE		jal̪uɹu	j a l̪ u ɹ u	y a l u r u	J V R V R V	J A L Y R Y	TONGUE:11913	11913	TONGUE:JR	4415
28061	Nyangumarta	nyan1301	TONGUE		caɭiɲ	c a ɭ i ɲ	T a L i H	K V R V N	C A L I N	TONGUE:11903	11903	TONGUE:KR	4419
28062	Nyunga	nyun1247	TONGUE		dalːan	d a lː a n	d a l a n	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28063	Paakantyi	darl1243	TONGUE		t̪eɭunːia	t̪ e ɭ u nː i a	t e L u n i a	T V R V N V V	T E L Y N I A	TONGUE:11903	11903	TONGUE:TR	4433
28066	Panytyima	pany1241	TONGUE		jal̪uɹu	j a l̪ u ɹ u	y a l u r u	J V R V R V	J A L Y R Y	TONGUE:11913	11913	TONGUE:JR	4415
28067	Banggarla	bang1339	TONGUE		jalːi	j a lː i	y a l i	J V R V	J A L I	TONGUE:11903	11903	TONGUE:JR	4415
28068	Bayungu	bayu1240	TONGUE		t̪alaɲ	t̪ a l a ɲ	t a l a H	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28072	Pitjantjatjara	pitj1243	TONGUE		tcaliɲ	t c a l i ɲ	t T a l i H	T K V R V N	T C A L I N	TONGUE:11903	11903	TONGUE:TK	4430
28073	Pitta Pitta	pitt1247	TONGUE		t̪aɭi	t̪ a ɭ i	t a L i	T V R V	T A L I	TONGUE:11903	11903	TONGUE:TR	4433
28075	Ritarungo	rita1239	TONGUE		d̪iːlŋ	d̪ iː l ŋ	d i l N	T V R N	T I L N	TONGUE:11899	11899	TONGUE:TR	4433
28076	Dhalandji	dhal1245	TONGUE		t̪alaɲ	t̪ a l a ɲ	t a l a H	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28077	Dhargari	dhar1247	TONGUE		t̪adaɲ	t̪ a d a ɲ	t a d a H	T V T V N	T A T A N	TONGUE:11903	11903	TONGUE:TT	4434
28080	Wagaya	waga1260	TONGUE		ŋin̪t̪al	ŋ i n̪ t̪ a l	N i n t a l	N V N T V R	N I N T A L	TONGUE:11902	11902	TONGUE:NN	4425
28081	Wagaya	waga1260	TONGUE		ŋiɲcal	ŋ i ɲ c a l	N i H T a l	N V N K V R	N I N C A L	TONGUE:11902	11902	TONGUE:NN	4425
28082	Wagaya	waga1260	TONGUE		ŋiɲcilt	ŋ i ɲ c i l t	N i H T i l t	N V N K V R T	N I N C I L T	TONGUE:11902	11902	TONGUE:NN	4425
28089	Ngura	ngur1261	TONGUE		t̪aliɲa	t̪ a l i ɲ a	t a l i H a	T V R V N V	T A L I N A	TONGUE:11903	11903	TONGUE:TR	4433
28094	Warlpiri	warl1254	TONGUE		calaɲpa	c a l a ɲ p a	T a l a H p a	K V R V N P V	C A L A N P A	TONGUE:11903	11903	TONGUE:KR	4419
28096	Wanman	wanm1242	TONGUE		ɲaɲcaɭa	ɲ a ɲ c a ɭ a	H a H T a L a	N V N K V R V	N A N C A L A	TONGUE:11921	11921	TONGUE:NN	4425
28097	Wariyangga	wari1262	TONGUE		t̪alaɲ	t̪ a l a ɲ	t a l a H	T V R V N	T A L A N	TONGUE:11903	11903	TONGUE:TR	4433
28098	Warumungu	waru1265	TONGUE		caɹaɲ	c a ɹ a ɲ	T a r a H	K V R V N	C A R A N	TONGUE:11903	11903	TONGUE:KR	4419
28100	Wathawurrung	wath1238	TONGUE		tcalaŋ	t c a l a ŋ	t T a l a N	T K V R V N	T C A L A N	TONGUE:11903	11903	TONGUE:TK	4430
28104	Wik-Mungkan	wikm1247	TONGUE		nampŋaln	n a m p ŋ a l n	n a m p N a l n	N V M P N V R N	N A M P N A L N	TONGUE:11905	11905	TONGUE:NM	4424
28105	Wiradhuri	wira1262	TONGUE		talːine	t a lː i n e	t a l i n e	T V R V N V	T A L I N E	TONGUE:11903	11903	TONGUE:TR	4433
28106	Wirangu-Nauo	wira1260	TONGUE		kjaliŋ	k j a l i ŋ	k y a l i N	K J V R V N	K J A L I N	TONGUE:11903	11903	TONGUE:KJ	4417
28112	Yan-nhangu	yann1237	TONGUE		jan	j a n	y a n	J V N	J A N	TONGUE:11927	11927	TONGUE:JN	4414
28113	Yandruwandha	yand1253	TONGUE		t̪an̪ani	t̪ a n̪ a n i	t a n a n i	T V N V N V	T A N A N I	TONGUE:11894	11894	TONGUE:TN	4431
28116	Yawarawarga	yawa1258	TONGUE		padpa	p a d p a	p a d p a	P V T P V	P A T P A	TONGUE:11907	11907	TONGUE:PT	4429
28118	Yindjibarndi	yind1247	TONGUE		jat̪uː	j a t̪ uː	y a t u	J V T V	J A T Y	TONGUE:11913	11913	TONGUE:JT	4416
28122	Yorta Yorta	yort1237	TONGUE		d̪aliŋ	d̪ a l i ŋ	d a l i N	T V R V N	T A L I N	TONGUE:11903	11903	TONGUE:TR	4433
28124	Yulparitja	yulp1238	TONGUE		ɲaɲcaɭa	ɲ a ɲ c a ɭ a	H a H T a L a	N V N K V R V	N A N C A L A	TONGUE:11921	11921	TONGUE:NN	4425
28125	Yuwaalaraay	yuwa1242	TONGUE		d̪alaj	d̪ a l a j	d a l a y	T V R V J	T A L A J	TONGUE:11903	11903	TONGUE:TR	4433
28126	Adnyamathanha	adny1235	TOOTH		ira	i r a	i r a	V R V	I R A	TOOTH:11950	11950	TOOTH:HR	4436
28128	Alyawarr	alya1239	TOOTH		aɳtek	a ɳ t e k	a n t e k	V N T V K	A N T E K	TOOTH:11975	11975	TOOTH:HN	4435
28130	Arabana	arab1267	TOOTH		jakara	j a k a r a	y a k a r a	J V K V R V	J A K A R A	TOOTH:11951	11951	TOOTH:JK	4440
28134	Yugambeh-Bandjalang	band1339	TOOTH		deduŋ	d e d u ŋ	d e d u N	T V T V N	T E T Y N	TOOTH:11950	11950	TOOTH:TT	4456
28144	Dhangu	dhan1270	TOOTH		ɹira	ɹ i r a	r i r a	R V R V	R I R A	TOOTH:11950	11950	TOOTH:RR	4452
28146	Sydney	sydn1236	TOOTH		jeːʔɹa	j eː ʔ ɹ a	y e 7 r a	J V H R V	J E H R A	TOOTH:11950	11950	TOOTH:JH	4438
28151	Dhuwal	dhuw1249	TOOTH		ŋalka	ŋ a l k a	N a l k a	N V R K V	N A L K A	TOOTH:11939	11939	TOOTH:NR	4450
28153	Dieri	dier1241	TOOTH		maɳa_t̪anda	m a ɳ a t̪ a n d a	m a n a t a n d a	M V N V T V N T V	M A N A T A N T A	TOOTH:11944	11944	TOOTH:MN	4447
28154	Dyaabugay	dyaa1242	TOOTH		dira	d i r a	d i r a	T V R V	T I R A	TOOTH:11950	11950	TOOTH:TR	4455
28155	Djambarrpuyngu	djam1256	TOOTH		ŋalka	ŋ a l k a	N a l k a	N V R K V	N A L K A	TOOTH:11939	11939	TOOTH:NR	4450
28157	Djinang	djin1253	TOOTH		malkaɳa	m a l k a ɳ a	m a l k a n a	M V R K V N V	M A L K A N A	TOOTH:11935	11935	TOOTH:MR	4448
28162	Gamilaraay	gami1243	TOOTH		jiɹa	j i ɹ a	y i r a	J V R V	J I R A	TOOTH:11950	11950	TOOTH:JR	4441
28168	Kumbainggar	kumb1268	TOOTH		diːɹa	d iː ɹ a	d i r a	T V R V	T I R A	TOOTH:11950	11950	TOOTH:TR	4455
28173	Gupapuyngu	gupa1247	TOOTH		gikina	g i k i n a	g i k i n a	K V K V N V	K I K I N A	TOOTH:11933	11933	TOOTH:KK	4442
28174	Gurindji	guri1247	TOOTH		lira	l i r a	l i r a	R V R V	L I R A	TOOTH:11950	11950	TOOTH:RR	4452
28177	Guyani	guya1249	TOOTH		ciɹa	c i ɹ a	T i r a	K V R V	C I R A	TOOTH:11950	11950	TOOTH:KR	4445
28178	Sydney	sydn1236	TOOTH		daːɹa	d aː ɹ a	d a r a	T V R V	T A R A	TOOTH:11950	11950	TOOTH:TR	4455
28179	Jaru	jaru1254	TOOTH		mindcu	m i n d c u	m i n d T u	M V N T K V	M I N T C Y	TOOTH:11931	11931	TOOTH:MN	4447
28181	Djiwarli	djiw1241	TOOTH		jira	j i r a	y i r a	J V R V	J I R A	TOOTH:11950	11950	TOOTH:JR	4441
28184	Kalkutung	kalk1246	TOOTH		aʈin̪t̪a	a ʈ i n̪ t̪ a	a t i n t a	V T V N T V	A T I N T A	TOOTH:11975	11975	TOOTH:HT	4437
28185	Gamilaraay	gami1243	TOOTH		jiɹa	j i ɹ a	y i r a	J V R V	J I R A	TOOTH:11950	11950	TOOTH:JR	4441
28186	Karadjeri	kara1476	TOOTH		dcawa	d c a w a	d T a w a	T K V W V	T C A W A	TOOTH:11950	11950	TOOTH:TK	4454
28190	Kartujarra	kart1247	TOOTH		jira	j i r a	y i r a	J V R V	J I R A	TOOTH:11950	11950	TOOTH:JR	4441
28193	Kaurna	kaur1267	TOOTH		tia	t i a	t i a	T V V	T I A	TOOTH:11950	11950	TOOTH:TH	4453
28199	Kukatja	kuka1246	TOOTH		wudɹa	w u d ɹ a	w u d r a	W V T R V	W Y T R A	TOOTH:11930	11930	TOOTH:WT	4460
28200	Kuku-Yalanji	kuku1273	TOOTH		dira	d i r a	d i r a	T V R V	T I R A	TOOTH:11950	11950	TOOTH:TR	4455
28206	Gurdjar	gurd1238	TOOTH		jaːk	j aː k	y a k	J V K	J A K	TOOTH:11951	11951	TOOTH:JK	4440
28207	Gurdjar	gurd1238	TOOTH		ɹiŋk	ɹ i ŋ k	r i N k	R V N K	R I N K	TOOTH:11951	11951	TOOTH:RN	4451
28208	Kuuku-Ya'u	kuuk1238	TOOTH		kaman	k a m a n	k a m a n	K V M V N	K A M A N	TOOTH:11946	11946	TOOTH:KM	4443
28210	Kala Lagaw Ya	kala1377	TOOTH		gidaŋ	g i d a ŋ	g i d a N	K V T V N	K I T A N	TOOTH:11932	11932	TOOTH:KT	4446
28215	Margany	marg1253	TOOTH		iʈa	i ʈ a	i t a	V T V	I T A	TOOTH:11974	11974	TOOTH:HT	4437
