ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	INFOMAPID
30439	Kala Lagaw Ya	kala1377	WIFE		ipi	i p i	V P V	i p i	I P I	WIFE:12763	12763	WIFE:6783	6783
30417	Kalkutung	kalk1246	WIFE		kuŋi	k u ŋ i	K V N V	k u N i	K Y N I	WIFE:12753	12753	WIFE:6784	6784
30419	Karadjeri	kara1476	WIFE		ɲupa	ɲ u p a	N V P V	H u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30421	Kartujarra	kart1247	WIFE		ɲupa	ɲ u p a	N V P V	H u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30424	Kaurna	kaur1267	WIFE		jaŋara	j a ŋ a r a	J V N V R V	y a N a r a	J A N A R A	WIFE:12741	12741	WIFE:6778	6778
30429	Kukatja	kuka1246	WIFE		nabu	n a b u	N V P V	n a b u	N A P Y	WIFE:12735	12735	WIFE:6771	6771
30430	Kuku-Yalanji	kuku1273	WIFE		kuban	k u b a n	K V P V N	k u b a n	K Y P A N	WIFE:12798	12798	WIFE:6813	6813
30403	Kumbainggar	kumb1268	WIFE		giɲcagur_aj	g i ɲ c a g u r a j	K V N K V K V R V J	g i H T a g u r a y	K I N C A K Y R A J	WIFE:12760	12760	WIFE:6785	6785
30437	Kuuku-Ya'u	kuuk1238	WIFE		kulnta	k u l n t a	K V R N T V	k u l n t a	K Y L N T A	WIFE:12799	12799	WIFE:6780	6780
30466	Lower Riverland	lowe1402	WIFE		ləoaŋko	l ə o a ŋ k o	R V V V N K V	l I o a N k o	L E U A N K U	WIFE:12771	12771	WIFE:6814	6814
30444	Margany	marg1253	WIFE		gujaɖa	g u j a ɖ a	K V J V T V	g u y a d a	K Y J A T A	WIFE:12769	12769	WIFE:6781	6781
30445	Martu Wangka	mart1256	WIFE		maʈuŋu	m a ʈ u ŋ u	M V T V N V	m a t u N u	M A T Y N Y	WIFE:12750	12750	WIFE:6777	6777
30458	Mudburra	mudb1240	WIFE		muŋkaca	m u ŋ k a c a	M V N K V K V	m u N k a T a	M Y N K A C A	WIFE:12738	12738	WIFE:6774	6774
30460	Muruwari	muru1266	WIFE		nupa	n u p a	N V P V	n u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30474	Narrinyeri	narr1259	WIFE		napa	n a p a	N V P V	n a p a	N A P A	WIFE:12735	12735	WIFE:6771	6771
30463	Ngaanyatjarra	ngaa1240	WIFE		kuri	k u r i	K V R V	k u r i	K Y R I	WIFE:12733	12733	WIFE:6776	6776
30464	Ngaanyatjarra	ngaa1240	WIFE		jamatci	j a m a t c i	J V M V T K V	y a m a t T i	J A M A T C I	WIFE:12733	12733	WIFE:6802	6802
30465	Ngaanyatjarra	ngaa1240	WIFE		jaruwa	j a r u w a	J V R V W V	y a r u w a	J A R Y W A	WIFE:12733	12733	WIFE:6807	6807
30467	Ngamini	ngam1284	WIFE		n̪iwa	n̪ i w a	N V W V	n i w a	N I W A	WIFE:12803	12803	WIFE:6771	6771
30470	Ngarinman	ngar1235	WIFE		muŋgac	m u ŋ g a c	M V N K V K	m u N g a T	M Y N K A C	WIFE:12738	12738	WIFE:6774	6774
30473	Ngarluma	ngar1287	WIFE		ŋuraɲu	ŋ u r a ɲ u	N V R V N V	N u r a H u	N Y R A N Y	WIFE:12793	12793	WIFE:6771	6771
30509	Ngura	ngur1261	WIFE		n̪ubadca	n̪ u b a d c a	N V P V T K V	n u b a d T a	N Y P A T C A	WIFE:12803	12803	WIFE:6786	6786
30482	Northern Coastal Nyangumarta	nort2754	WIFE		ɲuɳi_managulu	ɲ u ɳ i m a n a g u l u	N V N V M V N V K V R V	H u n i m a n a g u l u	N Y N I M A N A K Y L Y	WIFE:12783	12783	WIFE:6779	6779
30483	Nyamal	nyam1271	WIFE		ŋoːpa	ŋ oː p a	N V P V	N o p a	N U P A	WIFE:12803	12803	WIFE:6771	6771
30484	Nyangumarta	nyan1301	WIFE		ɲuɳi_managulu	ɲ u ɳ i m a n a g u l u	N V N V M V N V K V R V	H u n i m a n a g u l u	N Y N I M A N A K Y L Y	WIFE:12783	12783	WIFE:6779	6779
30485	Nyunga	nyun1247	WIFE		koɖa	k o ɖ a	K V T V	k o d a	K U T A	WIFE:12734	12734	WIFE:6787	6787
30486	Paakantyi	darl1243	WIFE		gumbaga	g u m b a g a	K V M P V K V	g u m b a g a	K Y M P A K A	WIFE:12737	12737	WIFE:6788	6788
30489	Panytyima	pany1241	WIFE		ɲupa	ɲ u p a	N V P V	H u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30495	Pitjantjatjara	pitj1243	WIFE		kuɹi	k u ɹ i	K V R V	k u r i	K Y R I	WIFE:12733	12733	WIFE:6776	6776
30496	Pitjantjatjara	pitj1243	WIFE		tcuŋutca	t c u ŋ u t c a	T K V N V T K V	t T u N u t T a	T C Y N Y T C A	WIFE:12733	12733	WIFE:6803	6803
30497	Pitta Pitta	pitt1247	WIFE		nobanulːa	n o b a n u lː a	N V P V N V R V	n o b a n u l a	N U P A N Y L A	WIFE:1	1	WIFE:6771	6771
30498	Ritarungo	rita1239	WIFE		galaj	g a l a j	K V R V J	g a l a y	K A L A J	WIFE:12736	12736	WIFE:6772	6772
30383	Sydney	sydn1236	WIFE		cinmaŋ	c i n m a ŋ	K V N M V N	T i n m a N	C I N M A N	WIFE:12746	12746	WIFE:6789	6789
30411	Sydney	sydn1236	WIFE		mɔgɔnali	m ɔ g ɔ n a l i	M V K V N V R V	m o g o n a l i	M U K U N A L I	WIFE:1	1	WIFE:6804	6804
30504	Wagaya	waga1260	WIFE		pukʷara	p u kʷ a r a	P V K V R V	p u k a r a	P Y K A R A	WIFE:12780	12780	WIFE:6790	6790
30515	Wanman	wanm1242	WIFE		ɲupa	ɲ u p a	N V P V	H u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30516	Wariyangga	wari1262	WIFE		ŋanacupuraʈi	ŋ a n a c u p u r a ʈ i	N V N V K V P V R V T V	N a n a T u p u r a t i	N A N A C Y P Y R A T I	WIFE:12776	12776	WIFE:6791	6791
30513	Warlpiri	warl1254	WIFE		kaliɲanu	k a l i ɲ a n u	K V R V N V N V	k a l i H a n u	K A L I N A N Y	WIFE:12774	12774	WIFE:6792	6792
30517	Warumungu	waru1265	WIFE		kaʈuŋuɲu	k a ʈ u ŋ u ɲ u	K V T V N V N V	k a t u N u H u	K A T Y N Y N Y	WIFE:12734	12734	WIFE:6793	6793
30519	Wathawurrung	wath1238	WIFE		ŋanapun	ŋ a n a p u n	N V N V P V N	N a n a p u n	N A N A P Y N	WIFE:12744	12744	WIFE:6794	6794
30523	Wik-Mungkan	wikm1247	WIFE		wanct̪um	w a n c t̪ u m	W V N K T V M	w a n T t u m	W A N C T Y M	WIFE:12767	12767	WIFE:6795	6795
30524	Wiradhuri	wira1262	WIFE		bulami	b u l a m i	P V R V M V	b u l a m i	P Y L A M I	WIFE:12754	12754	WIFE:6796	6796
30525	Wirangu-Nauo	wira1260	WIFE		waɭadji	w a ɭ a d j i	W V R V T J V	w a L a d y i	W A L A T J I	WIFE:12743	12743	WIFE:6797	6797
30531	Yan-nhangu	yann1237	WIFE		gali	g a l i	K V R V	g a l i	K A L I	WIFE:12736	12736	WIFE:6772	6772
30532	Yandruwandha	yand1253	WIFE		n̪ipa	n̪ i p a	N V P V	n i p a	N I P A	WIFE:12803	12803	WIFE:6771	6771
30535	Yawarawarga	yawa1258	WIFE		nipa	n i p a	N V P V	n i p a	N I P A	WIFE:12803	12803	WIFE:6771	6771
30537	Yindjibarndi	yind1247	WIFE		n̪uwa	n̪ u w a	N V W V	n u w a	N Y W A	WIFE:12803	12803	WIFE:6771	6771
30540	Yorta Yorta	yort1237	WIFE		ɲini_wiɲar	ɲ i n i w i ɲ a r	N V N V W V N V R	H i n i w i H a r	N I N I W I N A R	WIFE:12747	12747	WIFE:6798	6798
30370	Yugambeh-Bandjalang	band1339	WIFE		ɲubunzd̪aɹgan_j	ɲ u b u n z d̪ a ɹ g a n j	N V P V N S T V R K V N J	H u b u n z d a r g a n y	N Y P Y N S T A R K A N J	WIFE:12803	12803	WIFE:6799	6799
30371	Yugambeh-Bandjalang	band1339	WIFE		banigan_c	b a n i g a n c	P V N V K V N K	b a n i g a n T	P A N I K A N C	WIFE:12803	12803	WIFE:6805	6805
30372	Yugambeh-Bandjalang	band1339	WIFE		banid̪aɹgan_ot̪ers	b a n i d̪ a ɹ g a n o t̪ e r s	P V N V T V R K V N V T V R S	b a n i d a r g a n o t e r s	P A N I T A R K A N U T E R S	WIFE:12803	12803	WIFE:6808	6808
30542	Yulparitja	yulp1238	WIFE		ɲupa	ɲ u p a	N V P V	H u p a	N Y P A	WIFE:12803	12803	WIFE:6771	6771
30543	Yuwaalaraay	yuwa1242	WIFE		d̪ubaːj	d̪ u b aː j	T V P V J	d u b a y	T Y P A J	WIFE:12752	12752	WIFE:6800	6800
30544	Yuwaalaraay	yuwa1242	WIFE		guliːr	g u l iː r	K V R V R	g u l i r	K Y L I R	WIFE:12752	12752	WIFE:6775	6775
30545	Adnyamathanha	adny1235	WIND		miljaɹu	m i l j a ɹ u	M V R J V R V	m i l y a r u	M I L J A R Y	WIND:12816	12816	WIND:6824	6824
30546	Adnyamathanha	adny1235	WIND		maljaɹu	m a l j a ɹ u	M V R J V R V	m a l y a r u	M A L J A R Y	WIND:12816	12816	WIND:6824	6824
30548	Alyawarr	alya1239	WIND		rwar	r w a r	R W V R	r w a r	R W A R	WIND:12853	12853	WIND:6826	6826
30549	Alyawarr	alya1239	WIND		aweɹ	a w e ɹ	V W V R	a w e r	A W E R	WIND:12853	12853	WIND:6828	6828
30551	Arabana	arab1267	WIND		waɹpa	w a ɹ p a	W V R P V	w a r p a	W A R P A	WIND:12817	12817	WIND:6815	6815
30683	Banggarla	bang1339	WIND		wari	w a r i	W V R V	w a r i	W A R I	WIND:12824	12824	WIND:6815	6815
30684	Bayungu	bayu1240	WIND		wabiri	w a b i r i	W V P V R V	w a b i r i	W A P I R I	WIND:12847	12847	WIND:6815	6815
30695	Dhalandji	dhal1245	WIND		wabiri	w a b i r i	W V P V R V	w a b i r i	W A P I R I	WIND:12847	12847	WIND:6815	6815
30566	Dhangu	dhan1270	WIND		wæŋi	w æ ŋ i	W V N V	w E N i	W E N I	WIND:12829	12829	WIND:6816	6816
30696	Dhargari	dhar1247	WIND		juwal	j u w a l	J V W V R	y u w a l	J Y W A L	WIND:12857	12857	WIND:6823	6823
30573	Dhuwal	dhuw1249	WIND		wæŋi	w æ ŋ i	W V N V	w E N i	W E N I	WIND:12829	12829	WIND:6816	6816
30575	Dieri	dier1241	WIND		wat̪aɹa	w a t̪ a ɹ a	W V T V R V	w a t a r a	W A T A R A	WIND:12834	12834	WIND:6817	6817
30577	Djambarrpuyngu	djam1256	WIND		wæŋi	w æ ŋ i	W V N V	w E N i	W E N I	WIND:12829	12829	WIND:6816	6816
30579	Djinang	djin1253	WIND		waʈi	w a ʈ i	W V T V	w a t i	W A T I	WIND:12811	12811	WIND:6817	6817
30603	Djiwarli	djiw1241	WIND		kaɳara	k a ɳ a r a	K V N V R V	k a n a r a	K A N A R A	WIND:12849	12849	WIND:6858	6858
30576	Dyaabugay	dyaa1242	WIND		gujuru	g u j u r u	K V J V R V	g u y u r u	K Y J Y R Y	WIND:12864	12864	WIND:6857	6857
30584	Gamilaraay	gami1243	WIND		majraː	m a j r aː	M V J R V	m a y r a	M A J R A	WIND:12818	12818	WIND:6820	6820
30606	Gamilaraay	gami1243	WIND		maieɹ	m a i e ɹ	M V V V R	m a i e r	M A I E R	WIND:12818	12818	WIND:6827	6827
30595	Gupapuyngu	gupa1247	WIND		bawut̪u	b a w u t̪ u	P V W V T V	b a w u t u	P A W Y T Y	WIND:12823	12823	WIND:6856	6856
30625	Gurdjar	gurd1238	WIND		wiciɖic	w i c i ɖ i c	W V K V T V K	w i T i d i T	W I C I T I C	WIND:12883	12883	WIND:6855	6855
30596	Gurindji	guri1247	WIND		purip	p u r i p	P V R V P	p u r i p	P Y R I P	WIND:12822	12822	WIND:6854	6854
30599	Guyani	guya1249	WIND		waɹi	w a ɹ i	W V R V	w a r i	W A R I	WIND:12824	12824	WIND:6815	6815
30601	Jaru	jaru1254	WIND		maiaon	m a i a o n	M V V V V N	m a i a o n	M A I A U N	WIND:12826	12826	WIND:6853	6853
30628	Kala Lagaw Ya	kala1377	WIND		gub	g u b	K V P	g u b	K Y P	WIND:12814	12814	WIND:6852	6852
30605	Kalkutung	kalk1246	WIND		unuŋkaʈi	u n u ŋ k a ʈ i	V N V N K V T V	u n u N k a t i	Y N Y N K A T I	WIND:12843	12843	WIND:6851	6851
30607	Karadjeri	kara1476	WIND		waŋal	w a ŋ a l	W V N V R	w a N a l	W A N A L	WIND:12804	12804	WIND:6816	6816
30611	Kartujarra	kart1247	WIND		waɭpa	w a ɭ p a	W V R P V	w a L p a	W A L P A	WIND:12817	12817	WIND:6818	6818
30613	Kaurna	kaur1267	WIND		wari	w a r i	W V R V	w a r i	W A R I	WIND:12824	12824	WIND:6815	6815
30618	Kukatja	kuka1246	WIND		majawunpa	m a j a w u n p a	M V J V W V N P V	m a y a w u n p a	M A J A W Y N P A	WIND:12810	12810	WIND:6850	6850
30619	Kuku-Yalanji	kuku1273	WIND		mujaɹ	m u j a ɹ	M V J V R	m u y a r	M Y J A R	WIND:12887	12887	WIND:6849	6849
30590	Kumbainggar	kumb1268	WIND		guriːn	g u r iː n	K V R V N	g u r i n	K Y R I N	WIND:12835	12835	WIND:6819	6819
30626	Kuuku-Ya'u	kuuk1238	WIND		wunt̪a	w u n t̪ a	W V N T V	w u n t a	W Y N T A	WIND:12859	12859	WIND:6825	6825
30660	Lower Riverland	lowe1402	WIND		muroko	m u r o k o	M V R V K V	m u r o k o	M Y R U K U	WIND:12842	12842	WIND:6848	6848
30634	Margany	marg1253	WIND		jadga	j a d g a	J V T K V	y a d g a	J A T K A	WIND:12846	12846	WIND:6847	6847
30635	Martu Wangka	mart1256	WIND		karipaʈu	k a r i p a ʈ u	K V R V P V T V	k a r i p a t u	K A R I P A T Y	WIND:12805	12805	WIND:6822	6822
30652	Mudburra	mudb1240	WIND		burijib	b u r i j i b	P V R V J V P	b u r i y i b	P Y R I J I P	WIND:12822	12822	WIND:6846	6846
30654	Muruwari	muru1266	WIND		jaɹga	j a ɹ g a	J V R K V	y a r g a	J A R K A	WIND:12846	12846	WIND:6845	6845
30667	Narrinyeri	narr1259	WIND		ɹikːaɹa_maije	ɹ i kː a ɹ a m a i j e	R V K V R V M V V J V	r i k a r a m a i y e	R I K A R A M A I J E	WIND:12832	12832	WIND:6844	6844
30657	Ngaanyatjarra	ngaa1240	WIND		pirija	p i r i j a	P V R V J V	p i r i y a	P I R I J A	WIND:12870	12870	WIND:6843	6843
30658	Ngaanyatjarra	ngaa1240	WIND		waɭpa	w a ɭ p a	W V R P V	w a L p a	W A L P A	WIND:12870	12870	WIND:6818	6818
30661	Ngamini	ngam1284	WIND		wamaɹa	w a m a ɹ a	W V M V R V	w a m a r a	W A M A R A	WIND:12871	12871	WIND:6817	6817
30664	Ngarinman	ngar1235	WIND		cacaman	c a c a m a n	K V K V M V N	T a T a m a n	C A C A M A N	WIND:12830	12830	WIND:6842	6842
30666	Ngarluma	ngar1287	WIND		t̪uɖa	t̪ u ɖ a	T V T V	t u d a	T Y T A	WIND:12839	12839	WIND:6821	6821
30706	Ngura	ngur1261	WIND		kugad̪ari	k u g a d̪ a r i	K V K V T V R V	k u g a d a r i	K Y K A T A R I	WIND:12851	12851	WIND:6841	6841
30675	Northern Coastal Nyangumarta	nort2754	WIND		waŋal	w a ŋ a l	W V N V R	w a N a l	W A N A L	WIND:12804	12804	WIND:6816	6816
30676	Nyamal	nyam1271	WIND		toːɖa	t oː ɖ a	T V T V	t o d a	T U T A	WIND:12839	12839	WIND:6821	6821
30677	Nyangumarta	nyan1301	WIND		waŋal	w a ŋ a l	W V N V R	w a N a l	W A N A L	WIND:12804	12804	WIND:6816	6816
30678	Nyunga	nyun1247	WIND		mara	m a r a	M V R V	m a r a	M A R A	WIND:12818	12818	WIND:6820	6820
30679	Paakantyi	darl1243	WIND		jeɖu	j e ɖ u	J V T V	y e d u	J E T Y	WIND:12821	12821	WIND:6840	6840
30682	Panytyima	pany1241	WIND		wirbi	w i r b i	W V R P V	w i r b i	W I R P I	WIND:12860	12860	WIND:6818	6818
30690	Pitjantjatjara	pitj1243	WIND		ŋamu	ŋ a m u	N V M V	N a m u	N A M Y	WIND:12881	12881	WIND:6839	6839
30691	Pitta Pitta	pitt1247	WIND		t̪urhupu	t̪ u r h u p u	T V R H V P V	t u r h u p u	T Y R H Y P Y	WIND:12819	12819	WIND:6838	6838
30693	Ritarungo	rita1239	WIND		ŋanda	ŋ a n d a	N V N T V	N a n d a	N A N T A	WIND:12815	12815	WIND:6825	6825
30568	Sydney	sydn1236	WIND		couɹoukme	c o u ɹ o u k m e	K V V R V V K M V	T o u r o u k m e	C U Y R U Y K M E	WIND:12835	12835	WIND:6837	6837
30600	Sydney	sydn1236	WIND		gʷara	gʷ a r a	K V R V	g a r a	K A R A	WIND:12805	12805	WIND:6819	6819
30699	Wagaya	waga1260	WIND		unu	u n u	V N V	u n u	Y N Y	WIND:12869	12869	WIND:6836	6836
30713	Wanman	wanm1242	WIND		kaɭalara	k a ɭ a l a r a	K V R V R V R V	k a L a l a r a	K A L A L A R A	WIND:12841	12841	WIND:6835	6835
30714	Wariyangga	wari1262	WIND		juwal	j u w a l	J V W V R	y u w a l	J Y W A L	WIND:12857	12857	WIND:6823	6823
30712	Warlpiri	warl1254	WIND		paji_waɭpa	p a j i w a ɭ p a	P V J V W V R P V	p a y i w a L p a	P A J I W A L P A	WIND:12817	12817	WIND:6818	6818
30715	Warumungu	waru1265	WIND		wuʈtu	w u ʈ t u	W V T T V	w u t t u	W Y T T Y	WIND:12820	12820	WIND:6834	6834
30717	Wathawurrung	wath1238	WIND		waradcak	w a r a d c a k	W V R V T K V K	w a r a d T a k	W A R A T C A K	WIND:12833	12833	WIND:6833	6833
30721	Wik-Mungkan	wikm1247	WIND		t̪uːn	t̪ uː n	T V N	t u n	T Y N	WIND:12854	12854	WIND:6832	6832
30722	Wiradhuri	wira1262	WIND		girar	g i r a r	K V R V R	g i r a r	K I R A R	WIND:12845	12845	WIND:6819	6819
30723	Wirangu-Nauo	wira1260	WIND		waɹi	w a ɹ i	W V R V	w a r i	W A R I	WIND:12824	12824	WIND:6815	6815
30724	Wirangu-Nauo	wira1260	WIND		waɹiwaɹa	w a ɹ i w a ɹ a	W V R V W V R V	w a r i w a r a	W A R I W A R A	WIND:12824	12824	WIND:6815	6815
30729	Yan-nhangu	yann1237	WIND		wata	w a t a	W V T V	w a t a	W A T A	WIND:12811	12811	WIND:6817	6817
30730	Yandruwandha	yand1253	WIND		wat̪aɹa	w a t̪ a ɹ a	W V T V R V	w a t a r a	W A T A R A	WIND:12834	12834	WIND:6817	6817
30732	Yawarawarga	yawa1258	WIND		taciɹi	t a c i ɹ i	T V K V R V	t a T i r i	T A C I R I	WIND:12819	12819	WIND:6831	6831
30734	Yindjibarndi	yind1247	WIND		wirwi	w i r w i	W V R W V	w i r w i	W I R W I	WIND:12860	12860	WIND:6815	6815
30737	Yorta Yorta	yort1237	WIND		baŋa	b a ŋ a	P V N V	b a N a	P A N A	WIND:12838	12838	WIND:6830	6830
30555	Yugambeh-Bandjalang	band1339	WIND		boːɹagin	b oː ɹ a g i n	P V R V K V N	b o r a g i n	P U R A K I N	WIND:12868	12868	WIND:6829	6829
30739	Yulparitja	yulp1238	WIND		karipaʈu	k a r i p a ʈ u	K V R V P V T V	k a r i p a t u	K A R I P A T Y	WIND:12805	12805	WIND:6822	6822
30740	Yuwaalaraay	yuwa1242	WIND		majraː	m a j r aː	M V J R V	m a y r a	M A J R A	WIND:12818	12818	WIND:6820	6820
30741	Adnyamathanha	adny1235	WING		wiɹi	w i ɹ i	W V R V	w i r i	W I R I	WING:12894	12894	WING:6863	6863
30743	Alyawarr	alya1239	WING		ajmpel̪	a j m p e l̪	V J M P V R	a y m p e l	A J M P E L	WING:12923	12923	WING:6896	6896
30744	Arabana	arab1267	WING		palca	p a l c a	P V R K V	p a l T a	P A L C A	WING:12922	12922	WING:6864	6864
30820	Bayungu	bayu1240	WING		mirgiɖi	m i r g i ɖ i	M V R K V T V	m i r g i d i	M I R K I T I	WING:12927	12927	WING:6895	6895
30749	Dhangu	dhan1270	WING		binbar	b i n b a r	P V N P V R	b i n b a r	P I N P A R	WING:12897	12897	WING:6860	6860
30751	Dhuwal	dhuw1249	WING		binbar	b i n b a r	P V N P V R	b i n b a r	P I N P A R	WING:12897	12897	WING:6860	6860
30754	Djambarrpuyngu	djam1256	WING		binbar	b i n b a r	P V N P V R	b i n b a r	P I N P A R	WING:12897	12897	WING:6860	6860
30766	Djiwarli	djiw1241	WING		wiɭga	w i ɭ g a	W V R K V	w i L g a	W I L K A	WING:12930	12930	WING:6866	6866
30753	Dyaabugay	dyaa1242	WING		daŋgal	d a ŋ g a l	T V N K V R	d a N g a l	T A N K A L	WING:12933	12933	WING:6894	6894
30756	Gamilaraay	gami1243	WING		buŋun	b u ŋ u n	P V N V N	b u N u n	P Y N Y N	WING:12917	12917	WING:6862	6862
30769	Gamilaraay	gami1243	WING		buŋun	b u ŋ u n	P V N V N	b u N u n	P Y N Y N	WING:12917	12917	WING:6862	6862
30760	Gupapuyngu	gupa1247	WING		binbar	b i n b a r	P V N P V R	b i n b a r	P I N P A R	WING:12897	12897	WING:6860	6860
30780	Gurdjar	gurd1238	WING		maːɹk	m aː ɹ k	M V R K	m a r k	M A R K	WING:12944	12944	WING:6893	6893
30781	Gurdjar	gurd1238	WING		wilkaŋ	w i l k a ŋ	W V R K V N	w i l k a N	W I L K A N	WING:12944	12944	WING:6866	6866
30782	Gurdjar	gurd1238	WING		maːŋ	m aː ŋ	M V N	m a N	M A N	WING:12944	12944	WING:6865	6865
30783	Gurdjar	gurd1238	WING		maliwoɖ	m a l i w o ɖ	M V R V W V T	m a l i w o d	M A L I W U T	WING:12944	12944	WING:6874	6874
30784	Gurdjar	gurd1238	WING		ɖoːkiɖiwoɖ	ɖ oː k i ɖ i w o ɖ	T V K V T V W V T	d o k i d i w o d	T U K I T I W U T	WING:12944	12944	WING:6873	6873
30761	Gurindji	guri1247	WING		maramara	m a r a m a r a	M V R V M V R V	m a r a m a r a	M A R A M A R A	WING:12903	12903	WING:6871	6871
30764	Jaru	jaru1254	WING		muna	m u n a	M V N V	m u n a	M Y N A	WING:12949	12949	WING:6865	6865
30787	Kala Lagaw Ya	kala1377	WING		bata	b a t a	P V T V	b a t a	P A T A	WING:12896	12896	WING:6897	6897
30768	Kalkutung	kalk1246	WING		jun̪t̪u	j u n̪ t̪ u	J V N T V	y u n t u	J Y N T Y	WING:12919	12919	WING:6892	6892
30770	Karadjeri	kara1476	WING		dcalban	d c a l b a n	T K V R P V N	d T a l b a n	T C A L P A N	WING:12904	12904	WING:6891	6891
30773	Kartujarra	kart1247	WING		maɹa	m a ɹ a	M V R V	m a r a	M A R A	WING:12903	12903	WING:6859	6859
30774	Kaurna	kaur1267	WING		taɭti	t a ɭ t i	T V R T V	t a L t i	T A L T I	WING:12907	12907	WING:6864	6864
30775	Kukatja	kuka1246	WING		wagu	w a g u	W V K V	w a g u	W A K Y	WING:12895	12895	WING:6870	6870
30776	Kuku-Yalanji	kuku1273	WING		mara	m a r a	M V R V	m a r a	M A R A	WING:12925	12925	WING:6859	6859
30758	Kumbainggar	kumb1268	WING		wuruːn	w u r uː n	W V R V N	w u r u n	W Y R Y N	WING:12932	12932	WING:6890	6890
30785	Kuuku-Ya'u	kuuk1238	WING		punt̪a	p u n t̪ a	P V N T V	p u n t a	P Y N T A	WING:12914	12914	WING:6889	6889
30805	Lower Riverland	lowe1402	WING		putːai	p u tː a i	P V T V V	p u t a i	P Y T A I	WING:12939	12939	WING:6888	6888
30791	Margany	marg1253	WING		mala	m a l a	M V R V	m a l a	M A L A	WING:12938	12938	WING:6859	6859
30792	Martu Wangka	mart1256	WING		ɲaɭpi	ɲ a ɭ p i	N V R P V	H a L p i	N A L P I	WING:12916	12916	WING:6861	6861
30798	Mudburra	mudb1240	WING		maramara	m a r a m a r a	M V R V M V R V	m a r a m a r a	M A R A M A R A	WING:12903	12903	WING:6871	6871
30800	Muruwari	muru1266	WING		piki	p i k i	P V K V	p i k i	P I K I	WING:12921	12921	WING:6887	6887
30808	Narrinyeri	narr1259	WING		ceɭe	c e ɭ e	K V R V	T e L e	C E L E	WING:12911	12911	WING:6886	6886
30802	Ngaanyatjarra	ngaa1240	WING		miɳa	m i ɳ a	M V N V	m i n a	M I N A	WING:12949	12949	WING:6865	6865
30803	Ngaanyatjarra	ngaa1240	WING		ɲaɭpi	ɲ a ɭ p i	N V R P V	H a L p i	N A L P I	WING:12949	12949	WING:6861	6861
30804	Ngaanyatjarra	ngaa1240	WING		jamiri	j a m i r i	J V M V R V	y a m i r i	J A M I R I	WING:12949	12949	WING:6875	6875
30807	Ngarluma	ngar1287	WING		mariɭi	m a r i ɭ i	M V R V R V	m a r i L i	M A R I L I	WING:12945	12945	WING:6859	6859
30829	Ngura	ngur1261	WING		galja	g a l j a	K V R J V	g a l y a	K A L J A	WING:12924	12924	WING:6885	6885
30812	Northern Coastal Nyangumarta	nort2754	WING		wiru	w i r u	W V R V	w i r u	W I R Y	WING:12935	12935	WING:6863	6863
30813	Nyamal	nyam1271	WING		marili	m a r i l i	M V R V R V	m a r i l i	M A R I L I	WING:1	1	WING:6859	6859
30814	Nyamal	nyam1271	WING		paʈura	p a ʈ u r a	P V T V R V	p a t u r a	P A T Y R A	WING:1	1	WING:6872	6872
30815	Nyamal	nyam1271	WING		wiru	w i r u	W V R V	w i r u	W I R Y	WING:1	1	WING:6863	6863
30816	Nyangumarta	nyan1301	WING		wiru	w i r u	W V R V	w i r u	W I R Y	WING:12935	12935	WING:6863	6863
30817	Nyunga	nyun1247	WING		ɲiːl	ɲ iː l	N V R	H i l	N I L	WING:12905	12905	WING:6884	6884
30818	Paakantyi	darl1243	WING		t̪uʈi	t̪ u ʈ i	T V T V	t u t i	T Y T I	WING:12907	12907	WING:6864	6864
30819	Panytyima	pany1241	WING		mara	m a r a	M V R V	m a r a	M A R A	WING:12945	12945	WING:6859	6859
30821	Pitjantjatjara	pitj1243	WING		kalpi	k a l p i	K V R P V	k a l p i	K A L P I	WING:12949	12949	WING:6861	6861
30822	Pitjantjatjara	pitj1243	WING		ɲalpi	ɲ a l p i	N V R P V	H a l p i	N A L P I	WING:12949	12949	WING:6861	6861
30823	Pitta Pitta	pitt1247	WING		kilka	k i l k a	K V R K V	k i l k a	K I L K A	WING:12926	12926	WING:6883	6883
30824	Ritarungo	rita1239	WING		waɳa	w a ɳ a	W V N V	w a n a	W A N A	WING:12900	12900	WING:6882	6882
30750	Sydney	sydn1236	WING		wilbiŋ	w i l b i ŋ	W V R P V N	w i l b i N	W I L P I N	WING:12913	12913	WING:6868	6868
30763	Sydney	sydn1236	WING		wilbiŋ	w i l b i ŋ	W V R P V N	w i l b i N	W I L P I N	WING:12913	12913	WING:6868	6868
30836	Wanman	wanm1242	WING		waɭakuru	w a ɭ a k u r u	W V R V K V R V	w a L a k u r u	W A L A K Y R Y	WING:12915	12915	WING:6881	6881
30837	Wariyangga	wari1262	WING		wiɭga	w i ɭ g a	W V R K V	w i L g a	W I L K A	WING:12930	12930	WING:6866	6866
