ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	EDITID
24740	Tikopia	?	wide		lafalafa	l a f a l a f a	R V P V R V P V	l a f a l a f a	L A B A L A B A	8	1782	wide:6480	6480
56771	Tongan	?	wide		laulahi	l au l a h i	R V R V H V	l a l a h i	L A L A H I	9	1783	wide:6480	6480
46170	Tuamotu	?	wide		raha	r a h a	R V H V	r a h a	R A H A	8	1782	wide:6480	6480
33630	UveaEast	?	wide		laulahi	l au l a h i	R V R V H V	l a l a h i	L A L A H I	9	1783	wide:6480	6480
3520	WesternBukidnonManobo	?	wide		luqag	l u q a g	R V K V K	l u q a g	L Y K A K	1	1774	wide:6480	6480
40188	Woleai	?	wide		sheolapa	s h eo l a p a	S H V R V P V	s h e l a p a	S H E L A P A	9	1783	wide:6481	6481
24016	Yami	?	wide		mowvong	m o w v o n g	M V W W V N K	m o w v o n g	M U W B U N K	15	1776	wide:6489	6489
11736	Anuta	?	wife		nopine	n o p i n e	N V P V N V	n o p i n e	N U P I N E	5	1791	wife:6507	6507
67380	BanjareseMalay	?	wife		bini	b i n i	P V N V	b i n i	P I N I	5	1791	wife:6507	6507
17457	Cebuano	?	wife		asawa	a s a w a	V S V W V	a s a w a	A S A W A	1	1784	wife:6509	6509
48219	ChuukeseAKATrukese	?	wife		pwunuwa	p w u n u w a	P W V N V W V	p w u n u w a	P W Y N Y W A	10	1785	wife:6510	6510
50503	DayakNgaju	?	wife		sawa	s a w a	S V W V	s a w a	S A W A	1	1784	wife:6509	6509
62295	EastSumbaneseUmbuRatuNggaidialect	?	wife		papaha	p a p a h a	P V P V H V	p a p a h a	P A P A H A	4	1790	wife:6509	6509
50267	FutunaEast	?	wife		finematua	f i n e m a t ua	P V N V M V T V	f i n e m a t u	B I N E M A T Y	9	1793	wife:6513	6513
6905	Imorod	?	wife		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	21	1788	wife:6514	6514
53045	Indonesian	?	wife		isteri	i s t e r i	V S T V R V	i s t e r i	I S T E R I	33	1789	wife:6515	6515
1606	Iraralay	?	wife		kahavakes	k a h a v a k e s	K V H V W V K V S	k a h a v a k e s	K A H A B A K E S	21	1788	wife:6514	6514
9540	Itbayat	?	wife		vakes	v a k e s	W V K V S	v a k e s	B A K E S	21	1788	wife:6514	6514
5444	Katingan	?	wife		sawai	s a w ai	S V W V	s a w a	S A W A	1	1784	wife:6509	6509
33860	Lakalai	?	wife		rutu	r u t u	R V T V	r u t u	R Y T Y	16	1786	wife:6510	6510
22701	MalayBahasaIndonesia	?	wife		isteri	i s t e r i	V S T V R V	i s t e r i	I S T E R I	33	1789	wife:6515	6515
41941	Maori	?	wife		wahine	w a h i n e	W V H V N V	w a h i n e	W A H I N E	5	1791	wife:6507	6507
14027	Marquesan	?	wife		vehine	v e h i n e	W V H V N V	v e h i n e	B E H I N E	5	1791	wife:6507	6507
37829	Minangkabau	?	wife		bini	b i n i	P V N V	b i n i	P I N I	5	1791	wife:6507	6507
63793	NakanaiBilekiDialect	?	wife		rutu	r u t u	R V T V	r u t u	R Y T Y	16	1786	wife:6510	6510
3560	Niue	?	wife		hama	h a m a	H V M V	h a m a	H A M A	2	1787	wife:6509	6509
22302	Ogan	?	wife		bini	b i n i	P V N V	b i n i	P I N I	5	1791	wife:6507	6507
16815	Rarotongan	?	wife		vaine	v ai n e	W V N V	v a n e	B A N E	5	1791	wife:6507	6507
17744	Rennellese	?	wife		hiimatua	h ii m a t ua	H V M V T V	h i m a t u	H I M A T Y	9	1793	wife:6513	6513
56534	Rurutuan	?	wife		vaʔine	v a ʔ i n e	W V H V N V	v a 7 i n e	B A H I N E	5	1791	wife:6507	6507
3895	Samoan	?	wife		ava	a v a	V W V	a v a	A B A	8	1792	wife:6509	6509
27335	Surigaonon	?	wife		asawa	a s a w a	V S V W V	a s a w a	A S A W A	1	1784	wife:6509	6509
40795	TahitianModern	?	wife		vahine	v a h i n e	W V H V N V	v a h i n e	B A H I N E	5	1791	wife:6507	6507
12941	Tikopia	?	wife		nofine	n o f i n e	N V P V N V	n o f i n e	N U B I N E	5	1791	wife:6507	6507
59990	WesternBukidnonManobo	?	wife		esawa	e s a w a	V S V W V	e s a w a	E S A W A	1	1784	wife:6509	6509
46359	Yami	?	wife		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	21	1788	wife:6514	6514
60773	Anuta	?	wind		matangi	m a t a n g i	M V T V N K V	m a t a n g i	M A T A N K I	1	1794	wind:6516	6516
28528	BanjareseMalay	?	wind		angin	a n g i n	V N K V N	a n g i n	A N K I N	1	1794	wind:6517	6517
32764	Carolinian	?	wind		aang	aa n g	V N K	a n g	A N K	1	1794	wind:6518	6518
60098	Cebuano	?	wind		hangin	h a n g i n	H V N K V N	h a n g i n	H A N K I N	1	1794	wind:6517	6517
7317	Chuukese	?	wind		asapwan	a s a p w a n	V S V P W V N	a s a p w a n	A S A P W A N	1	1794	wind:6520	6520
66644	ChuukeseAKATrukese	?	wind		eniyen	e n iye n	V N V N	e n i n	E N I N	1	1794	wind:6517	6517
46806	DayakNgaju	?	wind		riwut	r i w u t	R V W V T	r i w u t	R I W Y T	24	1798	wind:6522	6522
47856	EastSumbaneseKamberaSoutherndialect	?	wind		ngalu	n g a l u	N K V R V	n g a l u	N K A L Y	5	1802	wind:6523	6523
17657	EastSumbaneseUmbuRatuNggaidialect	?	wind		ngilu	n g i l u	N K V R V	n g i l u	N K I L Y	5	1802	wind:6523	6523
54595	FutunaEast	?	wind		matagi	m a t a g i	M V T V K V	m a t a g i	M A T A K I	1	1794	wind:6516	6516
54596	FutunaEast	?	wind		savili	s a v i l i	S V W V R V	s a v i l i	S A B I L I	11	1796	wind:6516	6516
45073	Imorod	?	wind		sazowsaw	s a z o w s a w	S V S V W S V W	s a z o w s a w	S A S U W S A W	26	1799	wind:6520	6520
45074	Imorod	?	wind		pagpag	p a g p a g	P V K P V K	p a g p a g	P A K P A K	27	1800	wind:6520	6520
16060	Indonesian	?	wind		aŋin	a ŋ i n	V N V N	a N i n	A N I N	1	1794	wind:6517	6517
18494	Iraralay	?	wind		sazawsaw	s a z a w s a w	S V S V W S V W	s a z a w s a w	S A S A W S A W	26	1799	wind:6520	6520
18495	Iraralay	?	wind		pagpag	p a g p a g	P V K P V K	p a g p a g	P A K P A K	27	1800	wind:6520	6520
58583	Isamorong	?	wind		salawsaw	s a l a w s a w	S V R V W S V W	s a l a w s a w	S A L A W S A W	26	1799	wind:6520	6520
37316	Itbayat	?	wind		sarasaw	s a r a s a w	S V R V S V W	s a r a s a w	S A R A S A W	26	1799	wind:6520	6520
18954	Itbayaten	?	wind		sarawsaw	s a r a w s a w	S V R V W S V W	s a r a w s a w	S A R A W S A W	26	1799	wind:6520	6520
38694	Ivasay	?	wind		salawsaw	s a l a w s a w	S V R V W S V W	s a l a w s a w	S A L A W S A W	26	1799	wind:6520	6520
14637	Katingan	?	wind		aŋin	a ŋ i n	V N V N	a N i n	A N I N	1	1794	wind:6517	6517
3867	Lakalai	?	wind		lolovi	l o l o v i	R V R V W V	l o l o v i	L U L U B I	17	1797	wind:6534	6534
40789	Luangiua	?	wind		makaŋi	m a k a ŋ i	M V K V N V	m a k a N i	M A K A N I	1	1794	wind:6516	6516
21723	MalayBahasaIndonesia	?	wind		angin	a n g i n	V N K V N	a n g i n	A N K I N	1	1794	wind:6517	6517
23011	Maori	?	wind		hau	h au	H V	h a	H A	10	1795	wind:6537	6537
40504	Marquesan	?	wind		metani	m e t a n i	M V T V N V	m e t a n i	M E T A N I	1	1794	wind:6516	6516
4260	Minangkabau	?	wind		angin	a n g i n	V N K V N	a n g i n	A N K I N	1	1794	wind:6517	6517
57484	NakanaiBilekiDialect	?	wind		lolovi	l o l o v i	R V R V W V	l o l o v i	L U L U B I	17	1797	wind:6534	6534
67401	Niue	?	wind		mataŋi	m a t a ŋ i	M V T V N V	m a t a N i	M A T A N I	1	1794	wind:6516	6516
67402	Niue	?	wind		havili	h a v i l i	H V W V R V	h a v i l i	H A B I L I	11	1796	wind:6516	6516
41826	Ogan	?	wind		aŋin	a ŋ i n	V N V N	a N i n	A N I N	1	1794	wind:6517	6517
56673	Penrhyn	?	wind		matangi	m a t a n g i	M V T V N K V	m a t a n g i	M A T A N K I	1	1794	wind:6516	6516
56674	Penrhyn	?	wind		sau	s au	S V	s a	S A	10	1795	wind:6537	6537
29292	RapanuiEasterIsland	?	wind		matagi	m a t a g i	M V T V K V	m a t a g i	M A T A K I	1	1794	wind:6516	6516
29293	RapanuiEasterIsland	?	wind		hahau	h a h au	H V H V	h a h a	H A H A	10	1795	wind:6537	6537
40052	Rarotongan	?	wind		matangi	m a t a n g i	M V T V N K V	m a t a n g i	M A T A N K I	1	1794	wind:6516	6516
39193	Rennellese	?	wind		matangi	m a t a n g i	M V T V N K V	m a t a n g i	M A T A N K I	1	1794	wind:6516	6516
66718	Rurutuan	?	wind		mataʔi	m a t a ʔ i	M V T V H V	m a t a 7 i	M A T A H I	1	1794	wind:6516	6516
11592	Samoan	?	wind		mat|aŋi	m a t| a ŋ i	M V T V N V	m a t a N i	M A T A N I	1	1794	wind:6516	6516
66401	Sikaiana	?	wind		matani	m a t a n i	M V T V N V	m a t a n i	M A T A N I	1	1794	wind:6516	6516
38050	Surigaonon	?	wind		hangin	h a n g i n	H V N K V N	h a n g i n	H A N K I N	1	1794	wind:6517	6517
22444	Tagalog	?	wind		hangin	h a n g i n	H V N K V N	h a n g i n	H A N K I N	1	1794	wind:6517	6517
30197	TagalogAnthonydelaPaz	?	wind		hangin	h a n g i n	H V N K V N	h a n g i n	H A N K I N	1	1794	wind:6517	6517
40951	TahitianModern	?	wind		matai	m a t ai	M V T V	m a t a	M A T A	1	1794	wind:6516	6516
49949	Tikopia	?	wind		matagi	m a t a g i	M V T V K V	m a t a g i	M A T A K I	1	1794	wind:6516	6516
34453	Tongan	?	wind		mat|aŋi	m a t| a ŋ i	M V T V N V	m a t a N i	M A T A N I	1	1794	wind:6516	6516
4018	Tuamotu	?	wind		hau/mataŋi	h au m a t a ŋ i	H V M V T V N V	h a m a t a N i	H A M A T A N I	1	1794	wind:6516	6516
56098	UveaEast	?	wind		matagi	m a t a g i	M V T V K V	m a t a g i	M A T A K I	1	1794	wind:6516	6516
56099	UveaEast	?	wind		havili	h a v i l i	H V W V R V	h a v i l i	H A B I L I	11	1796	wind:6516	6516
30556	WesternBukidnonManobo	?	wind		keramag	k e r a m a g	K V R V M V K	k e r a m a g	K E R A M A K	42	1801	wind:6520	6520
26921	Woleai	?	wind		yangɪ	ya n g ɪ	V N K V	i n g i	Y N K I	1	1794	wind:6518	6518
26700	Yami	?	wind		aŋin	a ŋ i n	V N V N	a N i n	A N I N	1	1794	wind:6517	6517
26701	Yami	?	wind		sazowsaw	s a z o w s a w	S V S V W S V W	s a z o w s a w	S A S U W S A W	26	1799	wind:6520	6520
26702	Yami	?	wind		pagpag	p a g p a g	P V K P V K	p a g p a g	P A K P A K	27	1800	wind:6520	6520
39529	Anuta	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
59457	BanjareseMalay	?	wing		halar	h a l a r	H V R V R	h a l a r	H A L A R	23	1807	wing:6538	6538
43490	Carolinian	?	wing		paay	p aay	P V	p a	P A	10	1804	wing:6540	6540
35403	Chuukese	?	wing		paaw	p aa w	P V W	p a w	P A W	10	1804	wing:6540	6540
13112	DayakNgaju	?	wing		palapas	p a l a p a s	P V R V P V S	p a l a p a s	P A L A P A S	24	1808	wing:6538	6538
38617	EastSumbaneseUmbuRatuNggaidialect	?	wing		kapa	k a p a	K V P V	k a p a	K A P A	1	1803	wing:6538	6538
16811	FutunaEast	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
26691	Imorod	?	wing		panid	p a n i d	P V N V T	p a n i d	P A N I T	2	1806	wing:6545	6545
53872	Indonesian	?	wing		sayap	s aya p	S V P	s a p	S A P	26	1809	wing:6546	6546
32686	Iraralay	?	wing		panid	p a n i d	P V N V T	p a n i d	P A N I T	2	1806	wing:6545	6545
31915	Isamorong	?	wing		panyid	p a n yi d	P V N V T	p a n i d	P A N Y T	2	1806	wing:6545	6545
61137	Itbayat	?	wing		panid	p a n i d	P V N V T	p a n i d	P A N I T	2	1806	wing:6545	6545
45227	Itbayaten	?	wing		panid	p a n i d	P V N V T	p a n i d	P A N I T	2	1806	wing:6545	6545
40129	Ivasay	?	wing		papanyid	p a p a n yi d	P V P V N V T	p a p a n i d	P A P A N Y T	2	1806	wing:6545	6545
54061	Katingan	?	wing		palapas	p a l a p a s	P V R V P V S	p a l a p a s	P A L A P A S	24	1808	wing:6538	6538
7666	Lakalai	?	wing		palapala	p a l a p a l a	P V R V P V R V	p a l a p a l a	P A L A P A L A	17	1805	wing:6538	6538
59057	Luangiua	?	wing		apaau	a p aau	V P V	a p a	A P A	1	1803	wing:6538	6538
20271	MalayBahasaIndonesia	?	wing		sayap	s aya p	S V P	s a p	S A P	26	1809	wing:6546	6546
24505	Maori	?	wing		parirau	p a r i r au	P V R V R V	p a r i r a	P A R I R A	9	1812	wing:6556	6556
61753	Marquesan	?	wing		pekeu	p e k eu	P V K V	p e k e	P E K E	8	1811	wing:6556	6556
32381	Minangkabau	?	wing		sayoʔ	s ayo ʔ	S V H	s a 7	S A H	26	1809	wing:6546	6546
1199	NakanaiBilekiDialect	?	wing		palapalala	p a l a p a l a l a	P V R V P V R V R V	p a l a p a l a l a	P A L A P A L A L A	17	1805	wing:6538	6538
51358	Niue	?	wing		peehau	p ee h au	P V H V	p e h a	P E H A	1	1803	wing:6556	6556
33617	Ogan	?	wing		sayap	s aya p	S V P	s a p	S A P	26	1809	wing:6546	6546
18919	Penrhyn	?	wing		pererau	p e r e r au	P V R V R V	p e r e r a	P E R E R A	9	1812	wing:6556	6556
11923	Rarotongan	?	wing		peeau	p eeau	P V	p e	P E	8	1811	wing:6540	6540
15260	Rennellese	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
58157	Rurutuan	?	wing		pererau	p e r e r au	P V R V R V	p e r e r a	P E R E R A	9	1812	wing:6556	6556
3032	Samoan	?	wing		ʔapaʔau	ʔ a p a ʔ au	H V P V H V	7 a p a 7 a	H A P A H A	1	1803	wing:6538	6538
41492	Sikaiana	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
43668	Surigaonon	?	wing		ampak	a m p a k	V M P V K	a m p a k	A M P A K	33	1810	wing:6538	6538
63144	Tagalog	?	wing		pakpak	p a k p a k	P V K P V K	p a k p a k	P A K P A K	33	1810	wing:6538	6538
58199	TagalogAnthonydelaPaz	?	wing		pakpak	p a k p a k	P V K P V K	p a k p a k	P A K P A K	33	1810	wing:6538	6538
27172	TahitianModern	?	wing		pererau	p e r e r au	P V R V R V	p e r e r a	P E R E R A	9	1812	wing:6556	6556
12121	Tikopia	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
26027	Tongan	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
57344	Tuamotu	?	wing		pererau	p e r e r au	P V R V R V	p e r e r a	P E R E R A	9	1812	wing:6556	6556
7023	UveaEast	?	wing		kapakau	k a p a k au	K V P V K V	k a p a k a	K A P A K A	1	1803	wing:6538	6538
3739	WesternBukidnonManobo	?	wing		pakpak	p a k p a k	P V K P V K	p a k p a k	P A K P A K	33	1810	wing:6538	6538
3064	Woleai	?	wing		palʊ	p a l ʊ	P V R V	p a l u	P A L Y	10	1804	wing:6538	6538
40850	Yami	?	wing		panid	p a n i d	P V N V T	p a n i d	P A N I T	2	1806	wing:6545	6545
33797	Anuta	?	woman/female		papine	p a p i n e	P V P V N V	p a p i n e	P A P I N E	1	1813	woman/female:6557	6557
13369	BanjareseMalay	?	woman/female		bibinian	b i b i n ia n	P V P V N V N	b i b i n i n	P I P I N I N	1	1813	woman/female:6557	6557
3043	Carolinian	?	woman/female		schoobwut	s c h oo b w u t	S K H V P W V T	s T h o b w u t	S C H U P W Y T	7	1818	woman/female:6559	6559
19954	Cebuano	?	woman/female		babaye	b a b aye	P V P V	b a b a	P A P A	1	1813	woman/female:6560	6560
27417	Chuukese	?	woman/female		fiin	f ii n	P V N	f i n	B I N	1	1813	woman/female:6561	6561
27418	Chuukese	?	woman/female		choopwut	c h oo p w u t	K H V P W V T	T h o p w u t	C H U P W Y T	7	1818	woman/female:6559	6559
4716	ChuukeseAKATrukese	?	woman/female		feefin	f ee f i n	P V P V N	f e f i n	B E B I N	1	1813	woman/female:6557	6557
4717	ChuukeseAKATrukese	?	woman/female		niya	n iya	N V	n i	N I	6	1817	woman/female:6601	6601
4718	ChuukeseAKATrukese	?	woman/female		pwute	p w u t e	P W V T V	p w u t e	P W Y T E	7	1818	woman/female:6559	6559
29519	DayakNgaju	?	woman/female		bawi	b a w i	P V W V	b a w i	P A W I	1	1813	woman/female:6560	6560
57728	EastSumbaneseUmbuRatuNggaidialect	?	woman/female		awinu	a w i n u	V W V N V	a w i n u	A W I N Y	1	1813	woman/female:6557	6557
66808	FutunaEast	?	woman/female		fa/fine/	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:6557	6557
20787	Imorod	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
15995	Indonesian	?	woman/female		perempuan	p e r e m p ua n	P V R V M P V N	p e r e m p u n	P E R E M P Y N	29	1816	woman/female:6567	6567
2750	Iraralay	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
53273	Isamorong	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
4680	Itbayat	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
37845	Itbayaten	?	woman/female		mavakɨs	m a v a k ɨ s	M V W V K V S	m a v a k I s	M A B A K I S	16	1814	woman/female:6566	6566
43135	Ivasay	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
9934	Katingan	?	woman/female		bawi	b a w i	P V W V	b a w i	P A W I	1	1813	woman/female:6560	6560
18435	Lakalai	?	woman/female		hatavile	h a t a v i l e	H V T V W V R V	h a t a v i l e	H A T A B I L E	1	1813	woman/female:6557	6557
47993	Luangiua	?	woman/female		hiŋe	h i ŋ e	H V N V	h i N e	H I N E	1	1813	woman/female:6557	6557
45068	MalayBahasaIndonesia	?	woman/female		perempuan	p e r e m p ua n	P V R V M P V N	p e r e m p u n	P E R E M P Y N	29	1816	woman/female:6567	6567
11841	Maori	?	woman/female		wahine	w a h i n e	W V H V N V	w a h i n e	W A H I N E	1	1813	woman/female:6557	6557
59492	Marquesan	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:6557	6557
44085	NakanaiBilekiDialect	?	woman/female		hatavile	h a t a v i l e	H V T V W V R V	h a t a v i l e	H A T A B I L E	1	1813	woman/female:6557	6557
15860	Niue	?	woman/female		fine	f i n e	P V N V	f i n e	B I N E	1	1813	woman/female:6557	6557
19273	Ogan	?	woman/female		bətinə	b ə t i n ə	P V T V N V	b I t i n I	P E T I N E	19	1815	woman/female:6557	6557
46580	Penrhyn	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:6557	6557
38933	RapanuiEasterIsland	?	woman/female		tama/hine/	t a m a h i n e	T V M V H V N V	t a m a h i n e	T A M A H I N E	1	1813	woman/female:6557	6557
24278	Rarotongan	?	woman/female		ine	i n e	V N V	i n e	I N E	1	1813	woman/female:6557	6557
27637	Rennellese	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:6557	6557
50816	Rurutuan	?	woman/female		vaʔine	v a ʔ i n e	W V H V N V	v a 7 i n e	B A H I N E	1	1813	woman/female:6557	6557
15296	Samoan	?	woman/female		fafine	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:6557	6557
52447	Sikaiana	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:6557	6557
14241	Surigaonon	?	woman/female		babaje	b a b a j e	P V P V J V	b a b a y e	P A P A J E	1	1813	woman/female:6560	6560
48928	Tagalog	?	woman/female		babae	b a b ae	P V P V	b a b a	P A P A	1	1813	woman/female:6560	6560
61297	TagalogAnthonydelaPaz	?	woman/female		babae	b a b ae	P V P V	b a b a	P A P A	1	1813	woman/female:6560	6560
38438	TahitianModern	?	woman/female		vahine	v a h i n e	W V H V N V	v a h i n e	B A H I N E	1	1813	woman/female:6557	6557
18406	Tikopia	?	woman/female		fa/fine	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:6557	6557
56793	Tongan	?	woman/female		fefine	f e f i n e	P V P V N V	f e f i n e	B E B I N E	1	1813	woman/female:6557	6557
5667	Tuamotu	?	woman/female		hiine	h ii n e	H V N V	h i n e	H I N E	1	1813	woman/female:6557	6557
12749	UveaEast	?	woman/female		fa/fine/	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:6557	6557
9894	WesternBukidnonManobo	?	woman/female		bahi	b a h i	P V H V	b a h i	P A H I	1	1813	woman/female:6560	6560
94	Woleai	?	woman/female		faifilɛ	f ai f i l ɛ	P V P V R V	f a f i l E	B A B I L E	1	1813	woman/female:6557	6557
95	Woleai	?	woman/female		shaobuto	s h ao b u t o	S H V P V T V	s h a b u t o	S H A P Y T U	7	1818	woman/female:6559	6559
59043	Yami	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:6566	6566
34156	Anuta	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
22567	BanjareseMalay	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:6603	6603
49655	Carolinian	?	woods/forest		waluwal	w a l u w a l	W V R V W V R	w a l u w a l	W A L Y W A L	17	1824	woods/forest:6604	6604
62643	Cebuano	?	woods/forest		lasang	l a s a n g	R V S V N K	l a s a n g	L A S A N K	2	1825	woods/forest:6603	6603
40956	Chuukese	?	woods/forest		wennap	w e nn a p	W V N V P	w e n a p	W E N A P	17	1824	woods/forest:6604	6604
24613	ChuukeseAKATrukese	?	woods/forest		wenuwen	w e n u w e n	W V N V W V N	w e n u w e n	W E N Y W E N	17	1824	woods/forest:6604	6604
35853	DayakNgaju	?	woods/forest		himba	h i m b a	H V M P V	h i m b a	H I M P A	37	1828	woods/forest:6608	6608
56125	EastSumbaneseKamberaSoutherndialect	?	woods/forest		oamang	oa m a n g	V M V N K	o m a n g	U M A N K	6	1829	woods/forest:6603	6603
13483	EastSumbaneseUmbuRatuNggaidialect	?	woods/forest		utang	u t a n g	V T V N K	u t a n g	Y T A N K	7	1830	woods/forest:6603	6603
8194	FutunaEast	?	woods/forest		ulu	u l u	V R V	u l u	Y L Y	15	1822	woods/forest:6611	6611
8195	FutunaEast	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
45187	Imorod	?	woods/forest		kakayoan	k a k ayoa n	K V K V N	k a k a n	K A K A N	2	1825	woods/forest:6612	6612
45188	Imorod	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:6612	6612
28887	Indonesian	?	woods/forest		rimba	r i m b a	R V M P V	r i m b a	R I M P A	37	1828	woods/forest:6608	6608
28888	Indonesian	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:6603	6603
17625	Iraralay	?	woods/forest		kakayowan	k a k ayo w a n	K V K V W V N	k a k a w a n	K A K A W A N	2	1825	woods/forest:6612	6612
17626	Iraralay	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:6612	6612
31798	Isamorong	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:6612	6612
66656	Itbayat	?	woods/forest		kakkayohan	k a kk ayo h a n	K V K V H V N	k a k a h a n	K A K A H A N	2	1825	woods/forest:6612	6612
66657	Itbayat	?	woods/forest		kaaxasan	k aa x a s a n	K V K V S V N	k a x a s a n	K A G A S A N	1	1819	woods/forest:6612	6612
56264	Itbayaten	?	woods/forest		kakkayuhan	k a kk ayu h a n	K V K V H V N	k a k a h a n	K A K A H A N	2	1825	woods/forest:6612	6612
56265	Itbayaten	?	woods/forest		kaaxasan	k aa x a s a n	K V K V S V N	k a x a s a n	K A G A S A N	1	1819	woods/forest:6612	6612
19263	Ivasay	?	woods/forest		kaahasan	k aa h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:6612	6612
48341	Katingan	?	woods/forest		himbaʔ	h i m b a ʔ	H V M P V H	h i m b a 7	H I M P A H	37	1828	woods/forest:6608	6608
22160	Luangiua	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
38790	MalayBahasaIndonesia	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:6603	6603
52681	Maori	?	woods/forest		ngahere	n g a h e r e	N K V H V R V	n g a h e r e	N K A H E R E	16	1823	woods/forest:6622	6622
48272	Marquesan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
1695	Minangkabau	?	woods/forest		rimbo	r i m b o	R V M P V	r i m b o	R I M P U	37	1828	woods/forest:6608	6608
67276	Niue	?	woods/forest		ulu	u l u	V R V	u l u	Y L Y	15	1822	woods/forest:6611	6611
67277	Niue	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
37715	Ogan	?	woods/forest		utan	u t a n	V T V N	u t a n	Y T A N	36	1827	woods/forest:6603	6603
56782	Penrhyn	?	woods/forest		voo	v oo	W V	v o	B U	14	1821	woods/forest:6602	6602
27305	Rarotongan	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	15	1822	woods/forest:6611	6611
27306	Rarotongan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:6602	6602
27307	Rarotongan	?	woods/forest		ngaa/ngaaere/	n g aa n g aae r e	N K V N K V R V	n g a n g a r e	N K A N K A R E	16	1823	woods/forest:6622	6622
27308	Rarotongan	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	13	1820	woods/forest:6611	6611
