ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	SCAID
27418	Chuukese	?	woman/female		choopwut	c h oo p w u t	K H V P W V T	T h o p w u t	C H U P W Y T	7	1818	woman/female:7134	7134
4716	ChuukeseAKATrukese	?	woman/female		feefin	f ee f i n	P V P V N	f e f i n	B E B I N	1	1813	woman/female:7132	7132
4717	ChuukeseAKATrukese	?	woman/female		niya	n iya	N V	n i	N I	6	1817	woman/female:7176	7176
4718	ChuukeseAKATrukese	?	woman/female		pwute	p w u t e	P W V T V	p w u t e	P W Y T E	7	1818	woman/female:7134	7134
29519	DayakNgaju	?	woman/female		bawi	b a w i	P V W V	b a w i	P A W I	1	1813	woman/female:7135	7135
57728	EastSumbaneseUmbuRatuNggaidialect	?	woman/female		awinu	a w i n u	V W V N V	a w i n u	A W I N Y	1	1813	woman/female:7132	7132
66808	FutunaEast	?	woman/female		fa/fine/	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:7132	7132
20787	Imorod	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
15995	Indonesian	?	woman/female		perempuan	p e r e m p ua n	P V R V M P V N	p e r e m p u n	P E R E M P Y N	29	1816	woman/female:7142	7142
2750	Iraralay	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
53273	Isamorong	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
4680	Itbayat	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
37845	Itbayaten	?	woman/female		mavakɨs	m a v a k ɨ s	M V W V K V S	m a v a k I s	M A B A K I S	16	1814	woman/female:7141	7141
43135	Ivasay	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
9934	Katingan	?	woman/female		bawi	b a w i	P V W V	b a w i	P A W I	1	1813	woman/female:7135	7135
18435	Lakalai	?	woman/female		hatavile	h a t a v i l e	H V T V W V R V	h a t a v i l e	H A T A B I L E	1	1813	woman/female:7149	7149
47993	Luangiua	?	woman/female		hiŋe	h i ŋ e	H V N V	h i N e	H I N E	1	1813	woman/female:7150	7150
45068	MalayBahasaIndonesia	?	woman/female		perempuan	p e r e m p ua n	P V R V M P V N	p e r e m p u n	P E R E M P Y N	29	1816	woman/female:7142	7142
11841	Maori	?	woman/female		wahine	w a h i n e	W V H V N V	w a h i n e	W A H I N E	1	1813	woman/female:7150	7150
59492	Marquesan	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:7150	7150
44085	NakanaiBilekiDialect	?	woman/female		hatavile	h a t a v i l e	H V T V W V R V	h a t a v i l e	H A T A B I L E	1	1813	woman/female:7149	7149
15860	Niue	?	woman/female		fine	f i n e	P V N V	f i n e	B I N E	1	1813	woman/female:7132	7132
19273	Ogan	?	woman/female		bətinə	b ə t i n ə	P V T V N V	b I t i n I	P E T I N E	19	1815	woman/female:7132	7132
46580	Penrhyn	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:7150	7150
38933	RapanuiEasterIsland	?	woman/female		tama/hine/	t a m a h i n e	T V M V H V N V	t a m a h i n e	T A M A H I N E	1	1813	woman/female:7150	7150
24278	Rarotongan	?	woman/female		ine	i n e	V N V	i n e	I N E	1	1813	woman/female:7150	7150
27637	Rennellese	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:7150	7150
50816	Rurutuan	?	woman/female		vaʔine	v a ʔ i n e	W V H V N V	v a 7 i n e	B A H I N E	1	1813	woman/female:7150	7150
15296	Samoan	?	woman/female		fafine	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:7132	7132
52447	Sikaiana	?	woman/female		hine	h i n e	H V N V	h i n e	H I N E	1	1813	woman/female:7150	7150
14241	Surigaonon	?	woman/female		babaje	b a b a j e	P V P V J V	b a b a y e	P A P A J E	1	1813	woman/female:7135	7135
48928	Tagalog	?	woman/female		babae	b a b ae	P V P V	b a b a	P A P A	1	1813	woman/female:7135	7135
61297	TagalogAnthonydelaPaz	?	woman/female		babae	b a b ae	P V P V	b a b a	P A P A	1	1813	woman/female:7135	7135
38438	TahitianModern	?	woman/female		vahine	v a h i n e	W V H V N V	v a h i n e	B A H I N E	1	1813	woman/female:7150	7150
18406	Tikopia	?	woman/female		fa/fine	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:7132	7132
56793	Tongan	?	woman/female		fefine	f e f i n e	P V P V N V	f e f i n e	B E B I N E	1	1813	woman/female:7132	7132
5667	Tuamotu	?	woman/female		hiine	h ii n e	H V N V	h i n e	H I N E	1	1813	woman/female:7150	7150
12749	UveaEast	?	woman/female		fa/fine/	f a f i n e	P V P V N V	f a f i n e	B A B I N E	1	1813	woman/female:7132	7132
9894	WesternBukidnonManobo	?	woman/female		bahi	b a h i	P V H V	b a h i	P A H I	1	1813	woman/female:7135	7135
94	Woleai	?	woman/female		faifilɛ	f ai f i l ɛ	P V P V R V	f a f i l E	B A B I L E	1	1813	woman/female:7132	7132
95	Woleai	?	woman/female		shaobuto	s h ao b u t o	S H V P V T V	s h a b u t o	S H A P Y T U	7	1818	woman/female:7134	7134
59043	Yami	?	woman/female		mavakes	m a v a k e s	M V W V K V S	m a v a k e s	M A B A K E S	16	1814	woman/female:7141	7141
34156	Anuta	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
22567	BanjareseMalay	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:7178	7178
49655	Carolinian	?	woods/forest		waluwal	w a l u w a l	W V R V W V R	w a l u w a l	W A L Y W A L	17	1824	woods/forest:7179	7179
62643	Cebuano	?	woods/forest		lasang	l a s a n g	R V S V N K	l a s a n g	L A S A N K	2	1825	woods/forest:7180	7180
40956	Chuukese	?	woods/forest		wennap	w e nn a p	W V N V P	w e n a p	W E N A P	17	1824	woods/forest:7181	7181
24613	ChuukeseAKATrukese	?	woods/forest		wenuwen	w e n u w e n	W V N V W V N	w e n u w e n	W E N Y W E N	17	1824	woods/forest:7181	7181
35853	DayakNgaju	?	woods/forest		himba	h i m b a	H V M P V	h i m b a	H I M P A	37	1828	woods/forest:7183	7183
56125	EastSumbaneseKamberaSoutherndialect	?	woods/forest		oamang	oa m a n g	V M V N K	o m a n g	U M A N K	6	1829	woods/forest:7180	7180
13483	EastSumbaneseUmbuRatuNggaidialect	?	woods/forest		utang	u t a n g	V T V N K	u t a n g	Y T A N K	7	1830	woods/forest:7178	7178
8194	FutunaEast	?	woods/forest		ulu	u l u	V R V	u l u	Y L Y	15	1822	woods/forest:7186	7186
8195	FutunaEast	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
45187	Imorod	?	woods/forest		kakayoan	k a k ayoa n	K V K V N	k a k a n	K A K A N	2	1825	woods/forest:7187	7187
45188	Imorod	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:7187	7187
28887	Indonesian	?	woods/forest		rimba	r i m b a	R V M P V	r i m b a	R I M P A	37	1828	woods/forest:7183	7183
28888	Indonesian	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:7178	7178
17625	Iraralay	?	woods/forest		kakayowan	k a k ayo w a n	K V K V W V N	k a k a w a n	K A K A W A N	2	1825	woods/forest:7187	7187
17626	Iraralay	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:7187	7187
31798	Isamorong	?	woods/forest		kahasan	k a h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:7187	7187
66656	Itbayat	?	woods/forest		kakkayohan	k a kk ayo h a n	K V K V H V N	k a k a h a n	K A K A H A N	2	1825	woods/forest:7187	7187
66657	Itbayat	?	woods/forest		kaaxasan	k aa x a s a n	K V K V S V N	k a x a s a n	K A G A S A N	1	1819	woods/forest:7187	7187
56264	Itbayaten	?	woods/forest		kakkayuhan	k a kk ayu h a n	K V K V H V N	k a k a h a n	K A K A H A N	2	1825	woods/forest:7187	7187
56265	Itbayaten	?	woods/forest		kaaxasan	k aa x a s a n	K V K V S V N	k a x a s a n	K A G A S A N	1	1819	woods/forest:7187	7187
19263	Ivasay	?	woods/forest		kaahasan	k aa h a s a n	K V H V S V N	k a h a s a n	K A H A S A N	1	1819	woods/forest:7187	7187
48341	Katingan	?	woods/forest		himbaʔ	h i m b a ʔ	H V M P V H	h i m b a 7	H I M P A H	37	1828	woods/forest:7183	7183
22160	Luangiua	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
38790	MalayBahasaIndonesia	?	woods/forest		hutan	h u t a n	H V T V N	h u t a n	H Y T A N	36	1827	woods/forest:7178	7178
52681	Maori	?	woods/forest		ngahere	n g a h e r e	N K V H V R V	n g a h e r e	N K A H E R E	16	1823	woods/forest:7197	7197
48272	Marquesan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
1695	Minangkabau	?	woods/forest		rimbo	r i m b o	R V M P V	r i m b o	R I M P U	37	1828	woods/forest:7183	7183
67276	Niue	?	woods/forest		ulu	u l u	V R V	u l u	Y L Y	15	1822	woods/forest:7186	7186
67277	Niue	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
37715	Ogan	?	woods/forest		utan	u t a n	V T V N	u t a n	Y T A N	36	1827	woods/forest:7178	7178
56782	Penrhyn	?	woods/forest		voo	v oo	W V	v o	B U	14	1821	woods/forest:7177	7177
27305	Rarotongan	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	15	1822	woods/forest:7203	7203
27306	Rarotongan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
27307	Rarotongan	?	woods/forest		ngaa/ngaaere/	n g aa n g aae r e	N K V N K V R V	n g a n g a r e	N K A N K A R E	16	1823	woods/forest:7197	7197
27308	Rarotongan	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	13	1820	woods/forest:7203	7203
28194	Rennellese	?	woods/forest		ugu	u g u	V K V	u g u	Y K Y	15	1822	woods/forest:7204	7204
28195	Rennellese	?	woods/forest		bao	b ao	P V	b a	P A	14	1821	woods/forest:7177	7177
66834	Rurutuan	?	woods/forest		ururaaʔau	u r u r aa ʔ au	V R V R V H V	u r u r a 7 a	Y R Y R A H A	15	1822	woods/forest:7203	7203
51045	Samoan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
37323	Sikaiana	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
2583	Surigaonon	?	woods/forest		guyangan	g uya n g a n	K V N K V N	g u n g a n	K Y N K A N	2	1825	woods/forest:7187	7187
47902	Tagalog	?	woods/forest		gubat	g u b a t	K V P V T	g u b a t	K Y P A T	32	1826	woods/forest:7209	7209
9222	TagalogAnthonydelaPaz	?	woods/forest		gubat	g u b a t	K V P V T	g u b a t	K Y P A T	32	1826	woods/forest:7209	7209
22314	TahitianModern	?	woods/forest		ururaaau	u r u r aaau	V R V R V	u r u r a	Y R Y R A	15	1822	woods/forest:7203	7203
3474	Tikopia	?	woods/forest		uru/ao	u r u ao	V R V V	u r u a	Y R Y A	15	1822	woods/forest:7203	7203
3475	Tikopia	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
59684	Tongan	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
60492	Tuamotu	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	15	1822	woods/forest:7203	7203
60493	Tuamotu	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
60494	Tuamotu	?	woods/forest		ŋahere	ŋ a h e r e	N V H V R V	N a h e r e	N A H E R E	16	1823	woods/forest:7197	7197
60495	Tuamotu	?	woods/forest		uru/raakau	u r u r aa k au	V R V R V K V	u r u r a k a	Y R Y R A K A	13	1820	woods/forest:7203	7203
55996	UveaEast	?	woods/forest		ulu	u l u	V R V	u l u	Y L Y	15	1822	woods/forest:7186	7186
55997	UveaEast	?	woods/forest		vao	v ao	W V	v a	B A	14	1821	woods/forest:7177	7177
6916	WesternBukidnonManobo	?	woods/forest		ketelunan	k e t e l u n a n	K V T V R V N V N	k e t e l u n a n	K E T E L Y N A N	2	1825	woods/forest:7216	7216
33754	Woleai	?	woods/forest		walɪʊ	w a l ɪʊ	W V R V	w a l i	W A L I	17	1824	woods/forest:7186	7186
35307	Yami	?	woods/forest		kakayoan	k a k ayoa n	K V K V N	k a k a n	K A K A N	2	1825	woods/forest:7187	7187
16728	BanjareseMalay	?	worm_earthworm		cacing	c a c i n g	K V K V N K	T a T i n g	C A C I N K	23	1837	worm_earthworm:7217	7217
62593	Carolinian	?	worm_earthworm		mwaat	m w aa t	M W V T	m w a t	M W A T	10	1832	worm_earthworm:7218	7218
13088	Cebuano	?	worm_earthworm		wati	w a t i	W V T V	w a t i	W A T I	1	1831	worm_earthworm:7218	7218
64865	EastSumbaneseKamberaSoutherndialect	?	worm_earthworm		nyali	n ya l i	N V R V	n i l i	N Y L I	3	1838	worm_earthworm:7220	7220
24916	EastSumbaneseUmbuRatuNggaidialect	?	worm_earthworm		kalotu	k a l o t u	K V R V T V	k a l o t u	K A L U T Y	1	1831	worm_earthworm:7221	7221
62120	FutunaEast	?	worm_earthworm		kelemutu	k e l e m u t u	K V R V M V T V	k e l e m u t u	K E L E M Y T Y	9	1841	worm_earthworm:7221	7221
21257	Imorod	?	worm_earthworm		aowed	ao w e d	V W V T	a w e d	A W E T	21	1836	worm_earthworm:7218	7218
34276	Indonesian	?	worm_earthworm		caciŋ	c a c i ŋ	K V K V N	T a T i N	C A C I N	23	1837	worm_earthworm:7217	7217
34936	Iraralay	?	worm_earthworm		aowed	ao w e d	V W V T	a w e d	A W E T	21	1836	worm_earthworm:7218	7218
16124	Isamorong	?	worm_earthworm		ohed	o h e d	V H V T	o h e d	U H E T	21	1836	worm_earthworm:7226	7226
54286	Itbayat	?	worm_earthworm		oxed	o x e d	V K V T	o x e d	U G E T	21	1836	worm_earthworm:7226	7226
58400	Itbayaten	?	worm_earthworm		qalwatiq	q a l w a t i q	K V R W V T V K	q a l w a t i q	K A L W A T I K	1	1831	worm_earthworm:7221	7221
30693	Ivasay	?	worm_earthworm		ohed	o h e d	V H V T	o h e d	U H E T	21	1836	worm_earthworm:7226	7226
50488	Katingan	?	worm_earthworm		lukɛŋ	l u k ɛ ŋ	R V K V N	l u k E N	L Y K E N	17	1835	worm_earthworm:7230	7230
55873	Lakalai	?	worm_earthworm		kirere	k i r e r e	K V R V R V	k i r e r e	K I R E R E	12	1833	worm_earthworm:7231	7231
5454	MalayBahasaIndonesia	?	worm_earthworm		cacing	c a c i n g	K V K V N K	T a T i n g	C A C I N K	23	1837	worm_earthworm:7217	7217
59564	Maori	?	worm_earthworm		noke	n o k e	N V K V	n o k e	N U K E	7	1840	worm_earthworm:7233	7233
22364	Marquesan	?	worm_earthworm		toke	t o k e	T V K V	t o k e	T U K E	7	1840	worm_earthworm:7233	7233
49415	Minangkabau	?	worm_earthworm		caciaŋ	c a c ia ŋ	K V K V N	T a T i N	C A C I N	23	1837	worm_earthworm:7217	7217
23347	NakanaiBilekiDialect	?	worm_earthworm		kirere	k i r e r e	K V R V R V	k i r e r e	K I R E R E	12	1833	worm_earthworm:7231	7231
53717	Niue	?	worm_earthworm		kelemutu	k e l e m u t u	K V R V M V T V	k e l e m u t u	K E L E M Y T Y	9	1841	worm_earthworm:7221	7221
45497	Ogan	?	worm_earthworm		caʔciŋ	c a ʔ c i ŋ	K V H K V N	T a 7 T i N	C A H C I N	23	1837	worm_earthworm:7217	7217
65177	Penrhyn	?	worm_earthworm		toke	t o k e	T V K V	t o k e	T U K E	7	1840	worm_earthworm:7233	7233
39043	RapanuiEasterIsland	?	worm_earthworm		koreha	k o r e h a	K V R V H V	k o r e h a	K U R E H A	13	1834	worm_earthworm:7231	7231
61818	Rarotongan	?	worm_earthworm		toke	t o k e	T V K V	t o k e	T U K E	7	1840	worm_earthworm:7233	7233
58445	Rennellese	?	worm_earthworm		sugati	s u g a t i	S V K V T V	s u g a t i	S Y K A T I	1	1831	worm_earthworm:7242	7242
39130	Rurutuan	?	worm_earthworm		toʔe	t o ʔ e	T V H V	t o 7 e	T U H E	7	1840	worm_earthworm:7233	7233
26759	Samoan	?	worm_earthworm		elemutu	e l e m u t u	V R V M V T V	e l e m u t u	E L E M Y T Y	9	1841	worm_earthworm:7221	7221
26760	Samoan	?	worm_earthworm		toe	t oe	T V	t o	T U	7	1840	worm_earthworm:7233	7233
9195	Surigaonon	?	worm_earthworm		uyod	uyo d	V T	u d	Y T	36	1839	worm_earthworm:7226	7226
24860	Tagalog	?	worm_earthworm		bulate	b u l a t e	P V R V T V	b u l a t e	P Y L A T E	1	1831	worm_earthworm:7221	7221
24861	Tagalog	?	worm_earthworm		uqod	u q o d	V K V T	u q o d	Y K U T	36	1839	worm_earthworm:7226	7226
41648	TagalogAnthonydelaPaz	?	worm_earthworm		bulate	b u l a t e	P V R V T V	b u l a t e	P Y L A T E	1	1831	worm_earthworm:7221	7221
63145	TahitianModern	?	worm_earthworm		toe	t oe	T V	t o	T U	7	1840	worm_earthworm:7233	7233
47572	Tongan	?	worm_earthworm		kelemutu	k e l e m u t u	K V R V M V T V	k e l e m u t u	K E L E M Y T Y	9	1841	worm_earthworm:7221	7221
7363	Tuamotu	?	worm_earthworm		toke	t o k e	T V K V	t o k e	T U K E	7	1840	worm_earthworm:7233	7233
48492	WesternBukidnonManobo	?	worm_earthworm		liwati	l i w a t i	R V W V T V	l i w a t i	L I W A T I	1	1831	worm_earthworm:7218	7218
7306	Woleai	?	worm_earthworm		mwata	m w a t a	M W V T V	m w a t a	M W A T A	10	1832	worm_earthworm:7218	7218
61406	Yami	?	worm_earthworm		uəd	uə d	V T	u d	Y T	21	1836	worm_earthworm:7226	7226
64871	Anuta	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
46252	BanjareseMalay	?	year		tahun	t a h u n	T V H V N	t a h u n	T A H Y N	1	1842	year:7243	7243
5626	Carolinian	?	year		raagh	r aa g h	R V K H	r a g h	R A K H	24	1845	year:7245	7245
44335	Cebuano	?	year		tuig	t ui g	T V K	t u g	T Y K	25	1846	year:7243	7243
23653	DayakNgaju	?	year		nyelu	n ye l u	N V R V	n i l u	N Y L Y	17	1844	year:7247	7247
20636	EastSumbaneseKamberaSoutherndialect	?	year		ndaungu	n d au n g u	N T V N K V	n d a n g u	N T A N K Y	1	1842	year:7248	7248
10120	EastSumbaneseUmbuRatuNggaidialect	?	year		ndoungu	n d ou n g u	N T V N K V	n d o n g u	N T U N K Y	1	1842	year:7248	7248
5937	FutunaEast	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
57864	Imorod	?	year		kakawakawan	k a k a w a k a w a n	K V K V W V K V W V N	k a k a w a k a w a n	K A K A W A K A W A N	1	1842	year:7251	7251
6791	Indonesian	?	year		tahun	t a h u n	T V H V N	t a h u n	T A H Y N	1	1842	year:7243	7243
32657	Iraralay	?	year		awan	a w a n	V W V N	a w a n	A W A N	1	1842	year:7253	7253
49981	Isamorong	?	year		awan	a w a n	V W V N	a w a n	A W A N	1	1842	year:7253	7253
12387	Itbayat	?	year		hawaan	h a w aa n	H V W V N	h a w a n	H A W A N	1	1842	year:7253	7253
61412	Itbayaten	?	year		hawan	h a w a n	H V W V N	h a w a n	H A W A N	1	1842	year:7253	7253
59849	Ivasay	?	year		awaan	a w aa n	V W V N	a w a n	A W A N	1	1842	year:7253	7253
26679	Katingan	?	year		nɛluʔ	n ɛ l u ʔ	N V R V H	n E l u 7	N E L Y H	17	1844	year:7247	7247
16747	Lakalai	?	year		leavala	l ea v a l a	R V W V R V	l e v a l a	L E B A L A	12	1843	year:7259	7259
56751	Luangiua	?	year		he/kau/	h e k au	H V K V	h e k a	H E K A	1	1842	year:7260	7260
18202	MalayBahasaIndonesia	?	year		tahun	t a h u n	T V H V N	t a h u n	T A H Y N	1	1842	year:7243	7243
20612	Maori	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
54730	Marquesan	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
54731	Marquesan	?	year		huaa	h uaa	H V	h u	H Y	28	1847	year:7260	7260
66094	Minangkabau	?	year		taun	t au n	T V N	t a n	T A N	1	1842	year:7243	7243
38119	NakanaiBilekiDialect	?	year		leavala	l ea v a l a	R V W V R V	l e v a l a	L E B A L A	12	1843	year:7259	7259
38264	Niue	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
17273	Ogan	?	year		taun	t au n	T V N	t a n	T A N	1	1842	year:7243	7243
50322	Penrhyn	?	year		matahiti	m a t a h i t i	M V T V H V T V	m a t a h i t i	M A T A H I T I	7	1849	year:7268	7268
1980	RapanuiEasterIsland	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
1981	RapanuiEasterIsland	?	year		matahiti	m a t a h i t i	M V T V H V T V	m a t a h i t i	M A T A H I T I	7	1849	year:7268	7268
47820	Rarotongan	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
47821	Rarotongan	?	year		mataiti	m a t ai t i	M V T V T V	m a t a t i	M A T A T I	7	1849	year:7268	7268
22267	Rennellese	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
15839	Rurutuan	?	year		mataʔiti	m a t a ʔ i t i	M V T V H V T V	m a t a 7 i t i	M A T A H I T I	7	1849	year:7268	7268
15321	Samoan	?	year		tau|saŋa	t au| s a ŋ a	T V S V N V	t a s a N a	T A S A N A	1	1842	year:7243	7243
50533	Sikaiana	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
15784	Surigaonon	?	year		tuig	t ui g	T V K	t u g	T Y K	25	1846	year:7243	7243
29610	Tagalog	?	year		taon	t ao n	T V N	t a n	T A N	1	1842	year:7243	7243
29003	TagalogAnthonydelaPaz	?	year		taon	t ao n	T V N	t a n	T A N	1	1842	year:7243	7243
7847	TahitianModern	?	year		matahiti	m a t a h i t i	M V T V H V T V	m a t a h i t i	M A T A H I T I	7	1849	year:7268	7268
52309	Tikopia	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
44470	Tongan	?	year		taʔu	t a ʔ u	T V H V	t a 7 u	T A H Y	1	1842	year:7243	7243
50176	Tuamotu	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
634	UveaEast	?	year		tau	t au	T V	t a	T A	1	1842	year:7243	7243
13717	WesternBukidnonManobo	?	year		tuqig	t u q i g	T V K V K	t u q i g	T Y K I K	33	1848	year:7243	7243
48953	Woleai	?	year		ragɪ	r a g ɪ	R V K V	r a g i	R A K I	24	1845	year:7245	7245
25049	Yami	?	year		awan	a w a n	V W V N	a w a n	A W A N	1	1842	year:7253	7253
52149	Anuta	?	yellow		tetenga	t e t e n g a	T V T V N K V	t e t e n g a	T E T E N K A	12	1853	yellow:7269	7269
61713	BanjareseMalay	?	yellow		kuning	k u n i n g	K V N V N K	k u n i n g	K Y N I N K	1	1850	yellow:7270	7270
10319	Carolinian	?	yellow		ongeyong	o n g eyo n g	V N K V N K	o n g e n g	U N K E N K	9	1863	yellow:7271	7271
10320	Carolinian	?	yellow		rangarang	r a n g a r a n g	R V N K V R V N K	r a n g a r a n g	R A N K A R A N K	13	1854	yellow:7271	7271
62391	Chuukese	?	yellow		ono	o n o	V N V	o n o	U N U	9	1863	yellow:7270	7270
28210	ChuukeseAKATrukese	?	yellow		onoyon	o n oyo n	V N V N	o n o n	U N U N	9	1863	yellow:7270	7270
40769	DayakNgaju	?	yellow		bahenda	b a h e n d a	P V H V N T V	b a h e n d a	P A H E N T A	22	1856	yellow:7274	7274
51511	EastSumbaneseKamberaSoutherndialect	?	yellow		wingir	w i n g i r	W V N K V R	w i n g i r	W I N K I R	4	1862	yellow:7269	7269
51512	EastSumbaneseKamberaSoutherndialect	?	yellow		kaungi	k au n g i	K V N K V	k a n g i	K A N K I	1	1850	yellow:7269	7269
12314	EastSumbaneseUmbuRatuNggaidialect	?	yellow		wingur	w i n g u r	W V N K V R	w i n g u r	W I N K Y R	4	1862	yellow:7269	7269
21252	FutunaEast	?	yellow		fe/felo/	f e f e l o	P V P V R V	f e f e l o	B E B E L U	11	1852	yellow:7277	7277
12523	Imorod	?	yellow		maray	m a r ay	M V R V	m a r a	M A R A	26	1859	yellow:7278	7278
18462	Indonesian	?	yellow		kuniŋ	k u n i ŋ	K V N V N	k u n i N	K Y N I N	1	1850	yellow:7270	7270
24275	Isamorong	?	yellow		masohaw	m a s o h a w	M V S V H V W	m a s o h a w	M A S U H A W	27	1860	yellow:7280	7280
53593	Itbayat	?	yellow		mayoxama	m ayo x a m a	M V K V M V	m a x a m a	M A G A M A	25	1858	yellow:7280	7280
45135	Itbayaten	?	yellow		mayuǥamaq	m ayu ǥ a m a q	M V K V M V K	m a x a m a q	M A K A M A K	25	1858	yellow:7280	7280
9493	Ivasay	?	yellow		manyohama	m a n yo h a m a	M V N V H V M V	m a n i h a m a	M A N Y H A M A	25	1858	yellow:7280	7280
52382	Katingan	?	yellow		bahɛndaʔ	b a h ɛ n d a ʔ	P V H V N T V H	b a h E n d a 7	P A H E N T A H	22	1856	yellow:7274	7274
48872	Lakalai	?	yellow		ialalo	ia l a l o	V R V R V	i l a l o	I L A L U	18	1855	yellow:7285	7285
49426	Luangiua	?	yellow		helo	h e l o	H V R V	h e l o	H E L U	11	1852	yellow:7285	7285
9761	MalayBahasaIndonesia	?	yellow		kuning	k u n i n g	K V N V N K	k u n i n g	K Y N I N K	1	1850	yellow:7270	7270
55313	Minangkabau	?	yellow		kuniaŋ	k u n ia ŋ	K V N V N	k u n i N	K Y N I N	1	1850	yellow:7270	7270
2077	NakanaiBilekiDialect	?	yellow		ialalo	ia l a l o	V R V R V	i l a l o	I L A L U	18	1855	yellow:7285	7285
26845	Ogan	?	yellow		kuniŋ	k u n i ŋ	K V N V N	k u n i N	K Y N I N	1	1850	yellow:7270	7270
15434	Penrhyn	?	yellow		rengarenga	r e n g a r e n g a	R V N K V R V N K V	r e n g a r e n g a	R E N K A R E N K A	10	1851	yellow:7271	7271
