# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
23297	Jaru	SNAKE	m u n d i ɲ	jaru1254	9866
23299	Djiwarli	SNAKE	p a l g a n t̪ i	djiw1241	9897
23300	Walmajarri	SNAKE	ɹ a j i n _ m a ɳ a ɭ a _ c i l p i ʈ i c a ʈ u	walm1241	9867
23301	Kalkutung	SNAKE	k u n t a r a	kalk1246	9884
23302	Gamilaraay	SNAKE	j a bː a	gami1243	9888
23303	Karadjeri	SNAKE	c u r u	kara1476	9844
23305	Kariyarra	SNAKE	w a ɭ u	kari1304	9880
23307	Kartujarra	SNAKE	c i l a	kart1247	9875
23308	Karruwali	SNAKE	m i ŋ a	karr1236	9935
23309	Gathang	SNAKE	k o w w e ɹ ɹ eː	gath1234	9878
23310	Kaurna	SNAKE	m e tː eː k a	kaur1267	9865
23311	Northern Sunraysia	SNAKE	t̪ o k	nort2756	9901
23312	Kuku-Uwan	SNAKE	j u k u _ ŋ a c e	kuku1280	9860
23313	Kukatja	SNAKE	l i ŋ k a	kuka1246	9931
23314	Kuku-Yalanji	SNAKE	c a ɹ b a	kuku1273	9847
23317	Kuungkari of Barcoo River	SNAKE	k a t̪ i	kuun1236	9871
23318	Kula (Australia)	SNAKE	m eː t i n d j	kula1275	9911
23319	Kurrama	SNAKE	w a ɭ u	kurr1243	9880
23320	Gurdjar	SNAKE	ɹ β o l o k	gurd1238	9926
23321	Gurdjar	SNAKE	m p aː ɖ	gurd1238	9926
23322	Kuuku-Ya'u	SNAKE	i ɹ a	kuuk1238	9908
23323	Leningitij	SNAKE	m a ɣ	leni1238	9921
23324	Kala Lagaw Ya	SNAKE	k a ɹ i	kala1377	9852
23325	Malgana	SNAKE	m i l̪ u n u	malg1242	9934
23326	Malngin	SNAKE	w a ɳ a	maln1239	1
23327	Malyangapa	SNAKE	t̪ u r u	maly1234	9844
23330	Margany	SNAKE	b u m b a ɹ a	marg1253	9848
23331	Martu Wangka	SNAKE	c i l a	mart1256	9875
23333	Madhi Madhi	SNAKE	k a ɳ i e	madh1244	9873
23334	Mayi-Kulan	SNAKE	ŋ u n̪ a n	mayi1236	9907
23335	Mayi-Kulan	SNAKE	ŋ u n̪ a n	mayi1236	9907
23336	Mayi-Thakurti	SNAKE	t i n o u i ɹ	mayi1234	9916
23337	Mayi-Thakurti	SNAKE	t i n o u i ɹ	mayi1234	9916
23338	Mayi-Yapi	SNAKE	m u k u w a	mayi1235	9896
23339	Mayi-Yapi	SNAKE	m u k u w a	mayi1235	9896
23340	Mbabaram	SNAKE	a g ɛ r	mbab1239	9928
23341	Anguthimri	SNAKE	x e r i	angu1242	1
23342	Minjungbal	SNAKE	d i r i n	minj1242	9844
23343	Kalarko	SNAKE	p u l a	kala1379	9922
23344	Mithaka	SNAKE	p a ɖ i	mith1236	9898
23346	Mudburra	SNAKE	w a ɹ i	mudb1240	9852
23348	Muruwari	SNAKE	p u ɹ u t u	muru1266	9881
23349	Narungga	SNAKE	w a ɳ g u	naru1238	9870
23350	Ngaanyatjarra	SNAKE	l i r u	ngaa1240	9902
23351	Ngadjunmaya	SNAKE	p u l a	ngad1258	9922
23352	Lower Riverland	SNAKE	d u ɹ o ŋ	lowe1402	9844
23353	Ngamini	SNAKE	ŋ a ɲ c i	ngam1284	9849
23354	North-western Warlpiri	SNAKE	l i ŋ k a	nort2753	9931
23355	Ngarigu	SNAKE	d j i dː j u g a ŋ	ngar1297	9887
23356	Ngarinman	SNAKE	w a ɳ a	ngar1235	9858
23357	Ngarla	SNAKE	k u l i p i r i	ngar1296	9909
23358	Ngarluma	SNAKE	w a ɭ u	ngar1287	9880
23359	Narrinyeri	SNAKE	t i c o w e	narr1259	9874
23360	Ngawun	SNAKE	ŋ u n̪ a n	ngaw1240	9907
23361	Ngawun	SNAKE	ŋ u n̪ a n	ngaw1240	9907
23362	Ngiyambaa	SNAKE	m u ŋ u n	ngiy1239	9886
23363	Ngunawal	SNAKE	c i g e g o ŋ	ngun1277	9887
23364	Nhanda	SNAKE	t̪ a j i d i	nhan1238	9891
23365	Nhirrpi	SNAKE	k a t̪ i k a t̪ i	nhir1234	9871
23366	Mangala	SNAKE	c u r u	mang1383	9844
23367	Northern Coastal Nyangumarta	SNAKE	c i k a t a ɲ	nort2754	9869
23368	Nyamal	SNAKE	t̪ u r u	nyam1271	9844
23369	Nyangumarta	SNAKE	c u r u	nyan1301	9844
23370	Nyunga	SNAKE	w o kː a l	nyun1247	9855
23371	Paakantyi	SNAKE	m u l k e ɹ i	darl1243	9859
23372	Pakanha	SNAKE	t̪ uː k u	paka1251	9901
23373	Pallanganmiddang	SNAKE	d c u j u	pall1243	9844
23374	Panytyima	SNAKE	ɲ u ɳ a	pany1241	9924
23375	Banggarla	SNAKE	w a p m a	bang1339	9862
23376	Bayungu	SNAKE	m a w i ɹ i	bayu1240	9892
23377	Western Victoria	SNAKE	k a ɳ i	west2443	9873
23378	Pirriya	SNAKE	k a t̪ i	pirr1240	9871
23379	Pitjantjatjara	SNAKE	l i ɹ u	pitj1243	9902
23380	Pitta Pitta	SNAKE	k u n d e r j	pitt1247	9884
23381	Rirratjingu	SNAKE	m o l ʔ ŋ u	rirr1238	9854
23382	Ritarungo	SNAKE	d̪ a ɭ a r a	rita1239	9856
23384	Dhalandji	SNAKE	m a w i ɹ i	dhal1245	9892
23385	Dhargari	SNAKE	t̪ u ɳ u	dhar1247	9903
23386	Wajarri	SNAKE	c i g a	waja1257	9906
23387	Wagaya	SNAKE	ŋ u ŋ k u	waga1260	9913
23391	Wangganguru	SNAKE	t oː t̪ oː	wang1290	9846
23392	Pintiini	SNAKE	l a m p u	pint1251	9932
23393	Wanggamala	SNAKE	w a m a	wang1289	9862
23394	Ngura	SNAKE	k a t̪ i k a t̪ i	ngur1261	9871
23396	Warrgamay	SNAKE	b u ɹ g a ɲ u	warr1255	9845
23397	Warlmanpa	SNAKE	w a ɳ a	warl1255	9858
23398	Warlpiri	SNAKE	w a ɳ a	warl1254	9858
23399	Warluwara	SNAKE	t̪ u w a n a	warl1256	9904
23400	Wanman	SNAKE	c i l a	wanm1242	9875
23401	Wariyangga	SNAKE	t̪ u ɳ u	wari1262	9903
23402	Warumungu	SNAKE	j u ɹ kː u ɭ u	waru1265	9860
23403	Warrungo	SNAKE	c a m b a l	waru1264	9905
23404	Wathawurrung	SNAKE	k u ɳ m i l	wath1238	9873
23405	Wadiwadi	SNAKE	k ʔ a n i	wadi1249	9873
23406	Wajuk	SNAKE	w a u g a l	waju1234	9855
23407	Western Arrarnta	SNAKE	a p m e	west2441	9862
23408	Wik-Mungkan	SNAKE	t̪ uː k	wikm1247	9901
23409	Wiradhuri	SNAKE	g a d̪ i	wira1262	9871
23410	Wirangu-Nauo	SNAKE	d j u n u	wira1260	9863
23411	Woiwurrung	SNAKE	d̪ a r a n d e	woiw1237	9900
23412	Wulguru	SNAKE	u ɹ b a l a	wulg1239	9876
23413	Yabula Yabula	SNAKE	l i tː h a g a u	yabu1234	9933
23414	Yagara	SNAKE	b u i	yaga1262	9925
23415	Yalarnnga	SNAKE	w a m a r i	yala1262	9862
23416	Yan-nhangu	SNAKE	m o ɭ ʔ	yann1237	9854
23417	Yandruwandha	SNAKE	k a t̪ i k a t̪ i	yand1253	9871
23418	Yandruwandha	SNAKE	p a ɖ i _ k a t̪ i k a t̪ i	yand1253	9871
23419	Yanyuwa	SNAKE	l̪ u w a	yany1243	9894
23420	Yarluyandi	SNAKE	w a ŋ u	yarl1238	9857
23421	Yawarawarga	SNAKE	w o n k u	yawa1258	9857
23422	Yidiñ	SNAKE	c a m a	yidi1250	9905
23423	Yindjibarndi	SNAKE	w a ɭ u	yind1247	9880
23424	Bidyara	SNAKE	k oː b oː l oː	bidy1243	9927
23425	Yirandhali	SNAKE	m o n d a	yira1239	9866
23426	Yorta Yorta	SNAKE	g o n a	yort1237	9877
23428	Yulparitja	SNAKE	c u r u	yulp1238	9844
23429	Yuwaalaraay	SNAKE	d̪ u j u	yuwa1242	9844
23430	Yuwaalaraay	SNAKE	ŋ a n d a b aː	yuwa1242	9844
#
43027	Adnyamathanha	SNEEZE	j u ɲ d j u ɹ a _ v a b m a	adny1235	1
43028	Alyawarr	SNEEZE	n c a r ŋ a j n e j e l	alya1239	1
43029	Arabana	SNEEZE	w i n t a ɹ a t a	arab1267	1
43030	Badjiri	SNEEZE	t̪ u n d j u ɹ k i ɲ	badj1244	1
43031	Biri	SNEEZE	d i n d u ɹ a	biri1256	1
43032	Birrpayi	SNEEZE	d i ɹ i n i ɲ a n	birr1241	1
43033	Bularnu	SNEEZE	g u d̪ a k a	bula1255	1
43034	Bunganditj	SNEEZE	t̪ i n k u n k i ŋ	bung1264	1
43035	Dhangu	SNEEZE	ŋ a t c i r i ɲ ˀt c u n	dhan1270	1
43036	Thurawal	SNEEZE	d j i ɳ g a ŋ g a l i	thur1254	1
43037	Dayi	SNEEZE	ŋ a t c i r i ŋ ˀk u n	dayi1244	1
43038	Dhurga	SNEEZE	d j i ɹ i ŋ a m b a g a	dhur1239	1
43039	Dieri	SNEEZE	t̪ oː n c i r u n a	dier1241	1
43040	Dyaabugay	SNEEZE	c i ŋ aː c a r a j i j	dyaa1242	1
43041	Djinang	SNEEZE	ŋ u j i ɲ c i g i	djin1253	1
43042	Dyirbal	SNEEZE	k i ŋ a ɹ c e b a h	dyir1250	1
43043	Gamilaraay	SNEEZE	g i g u w i	gami1243	1
43044	Gureng Gureng	SNEEZE	k i n i lː eː g i m	gure1255	1
43045	Gunya	SNEEZE	n i m b u d a ɲ	guny1241	1
43046	Gupapuyngu	SNEEZE	ŋ a t c i r i ɲ ˀt c u n	gupa1247	1
43047	Gurindji	SNEEZE	ŋ a c i r p _ k a r i ɲ a n a	guri1247	1
43048	Guyani	SNEEZE	d u n t c e ɹ a m a n t a	guya1249	1
43049	Sydney	SNEEZE	d i ɹ i n i ɲ a n	sydn1236	1
43050	Jaru	SNEEZE	ŋ a d c i ɹ _ m a n a	jaru1254	1
43051	Djiwarli	SNEEZE	c i ɹ a ɹ u	djiw1241	1
43052	Kalkutung	SNEEZE	c i ŋ k u r _ l̪ a	kalk1246	1
43053	Gamilaraay	SNEEZE	g i g u w i	gami1243	1
43054	Karadjeri	SNEEZE	d i nː c e ɹ b	kara1476	1
43055	Kartujarra	SNEEZE	ɲ u r c i p u w a	kart1247	1
43056	Kaurna	SNEEZE	k u r u tː a	kaur1267	1
43057	Gugadj	SNEEZE	k u w _ j i ɹ i ɹ i	guga1239	1
43058	Kukatja	SNEEZE	m u l j t c i n t a r a	kuka1246	1
43060	Kula (Australia)	SNEEZE	e n c oː c o	kula1275	1
43061	Kala Lagaw Ya	SNEEZE	a s a ɹ	kala1377	1
43062	Margany	SNEEZE	n i m b u d a ɲ	marg1253	1
43063	Martu Wangka	SNEEZE	ɲ u r c i p u ŋ u	mart1256	1
43064	Muruwari	SNEEZE	k iː ŋ k u ɹ u	muru1266	1
43065	Narungga	SNEEZE	m a l u w i	naru1238	1
43067	Ngaanyatjarra	SNEEZE	ɲ u r t c i p u ŋ k u l a	ngaa1240	1
43068	Ngadjunmaya	SNEEZE	m u l a w a nː i	ngad1258	1
43069	Lower Riverland	SNEEZE	t i n t i ŋ e n	lowe1402	1
43070	North-western Warlpiri	SNEEZE	ŋ a c i r p a	nort2753	1
43071	Ngarinman	SNEEZE	ŋ a c i r b	ngar1235	1
43072	Ngarla	SNEEZE	k a r c i n k a	ngar1296	1
43073	Ngarluma	SNEEZE	g a ɲ c i r m a	ngar1287	1
43074	Narrinyeri	SNEEZE	c ɹ i n c i m i n d i n	narr1259	1
43075	Ngiyambaa	SNEEZE	d̪ i gː a ɖ u n a	ngiy1239	1
43076	Nhanda	SNEEZE	a c a l u	nhan1238	1
43077	Northern Coastal Nyangumarta	SNEEZE	w i ɲ c a r _ p i n i	nort2754	1
43078	Nyamal	SNEEZE	k a ɲ c u r p i	nyam1271	1
43079	Nyangumarta	SNEEZE	w i ɲ c a r _ p i n i	nyan1301	1
43080	Nyunga	SNEEZE	m u lː a _ k a ɖ i t	nyun1247	1
43081	Paakantyi	SNEEZE	ɖ iː n d i l a	darl1243	1
43082	Panytyima	SNEEZE	k a ɲ c i r m a	pany1241	1
43083	Banggarla	SNEEZE	b a b m a b a b m a t a	bang1339	1
43084	Bayungu	SNEEZE	k u r i n k a m a	bayu1240	1
43085	Ritarungo	SNEEZE	ŋ u r c i ʔ _ j u	rita1239	1
43086	Dhalandji	SNEEZE	c i ɳ ŋ u n	dhal1245	1
43087	Dhargari	SNEEZE	c i ɹ a ɹ u	dhar1247	1
43088	Umpila	SNEEZE	c i ɲ q a k a	umpi1239	1
43089	Wajarri	SNEEZE	c i r i b i n i ɲ u	waja1257	1
43090	Wagaya	SNEEZE	ŋ u ɹ i c i a m i	waga1260	1
43091	Wangganguru	SNEEZE	n i n t c a ɹ a c i t a	wang1290	1
43092	Pintiini	SNEEZE	ɲ u r t c i p u	pint1251	1
43093	Warlpiri	SNEEZE	c i r c i n t i _ k i c i ɳ i	warl1254	1
43094	Warluwara	SNEEZE	k u t̪ a ɭ a	warl1256	1
43095	Wanman	SNEEZE	w i ɲ c a r p u	wanm1242	1
43096	Wariyangga	SNEEZE	c i ɹ a ɹ u	wari1262	1
43097	Warumungu	SNEEZE	ŋ a j i p a ʈ a n	waru1265	1
43098	Warrungo	SNEEZE	ɲ i d a	waru1264	1
43099	Western Arrarnta	SNEEZE	n c a r c e _ t w e m e	west2441	1
43100	Wik-Mungkan	SNEEZE	a c i j _ t̪ a w a ŋ	wikm1247	1
43101	Wiradhuri	SNEEZE	d i gː a ɹ	wira1262	1
43102	Wulguru	SNEEZE	n i ŋ a ɹ i n	wulg1239	1
43103	Yalarnnga	SNEEZE	c i ŋ u ɭ a j	yala1262	1
43104	Yan-nhangu	SNEEZE	ŋ a t c i r i ŋ ˀt̪ u n	yann1237	1
43105	Yandruwandha	SNEEZE	d u n t c i n a ɹ i	yand1253	1
43106	Yanyuwa	SNEEZE	j i c a m a n t̪ a r a	yany1243	1
43107	Yawarawarga	SNEEZE	d u n t c i n d ɹ i	yawa1258	1
43108	Yidiñ	SNEEZE	d j i ŋ a j	yidi1250	1
43111	Yulparitja	SNEEZE	ŋ a c u r p u w a	yulp1238	1
43112	Yuwaalaraay	SNEEZE	g i g u w i _ d̪ u r i	yuwa1242	1
#
45804	Adnyamathanha	SON	j a k a ɭ a m c ɹ x u	adny1235	1
45805	Aghu Tharnggalu	SON	n d e	aghu1254	1
45806	Alyawarr	SON	a m p e	alya1239	1
45807	Andegerebinha	SON	a l e ɹ e	ande1247	1
45808	Arabana	SON	w i j a	arab1267	1
45809	Awabakal	SON	j i n a l	awab1243	1
45810	Badimaya	SON	k a c a	badi1246	1
45811	Badjiri	SON	g a l d a g a l d a	badj1244	1
45812	Yugambeh-Bandjalang	SON	m u j u h m d̪ a ɹ _ j	band1339	1
45813	Yugambeh-Bandjalang	SON	w i	band1339	1
45814	Yugambeh-Bandjalang	SON	m u j u m _ c	band1339	1
45815	Yugambeh-Bandjalang	SON	m u d̪ u m _ c	band1339	1
45816	Yugambeh-Bandjalang	SON	g	band1339	1
45817	Yugambeh-Bandjalang	SON	w	band1339	1
45818	Kabikabi	SON	g a n i	kabi1260	1
45819	Southern Maric	SON	d̪ i l g i j i l a	sout2765	1
45820	Bilinara	SON	k u ʈ u ʈ u	bili1250	1
45821	Biri	SON	w u l b u ɹ a	biri1256	1
45822	Birrpayi	SON	d u ɹ a w u	birr1241	1
45823	Bularnu	SON	k a ɹ a l i	bula1255	1
45824	Bunganditj	SON	k u p u ŋ	bung1264	1
45825	Colac	SON	k ɹ a o m p w eː t	cola1237	1
45826	Thurawal	SON	n a ɹ i ŋ	thur1254	1
45827	Sydney	SON	d u ɹ u ŋ	sydn1236	1
45828	Dharumbal	SON	m a n b u ɹ u	dhar1248	1
45829	Dhuwal	SON	w a k u	dhuw1249	1
45830	Dieri	SON	ŋ a t̪ a m u r a	dier1241	1
45831	Dyaabugay	SON	m u ŋ g u	dyaa1242	1
45832	Djambarrpuyngu	SON	w a k u	djam1256	1
45833	Djapu	SON	w a k u	djap1238	1
45834	Djinang	SON	g a p i r i	djin1253	1
45836	Duungidjawu	SON	g i m a	duun1241	1
45837	Dyirbal	SON	k a l p i n	dyir1250	1
45838	Gamilaraay	SON	w u ɹ u m e	gami1243	1
45839	Kalali	SON	k a b u n	kala1380	1
45840	Gumatj	SON	w a l k u ɹ ʔ	guma1253	1
45841	Kumbainggar	SON	ɲ u k i n	kumb1268	1
45842	Northern Inland Yui	SON	p u p a l	nort2760	1
45843	Kunggari	SON	m a ɹ i _ m a ɹ i	kung1258	1
45844	Gunya	SON	m u g a n a	guny1241	1
45845	Gurindji	SON	k u ʈ u ʈ u	guri1247	1
45846	Guugu Yimidhirr	SON	d̪ u w a j	gugu1255	1
45847	Guyani	SON	p a ɳ a ɲ i	guya1249	1
45848	Sydney	SON	d ɔ ɹ u ŋ	sydn1236	1
45849	Jaru	SON	w i g i	jaru1254	1
45850	Djiwarli	SON	m u ɹ a	djiw1241	1
45851	Walmajarri	SON	m i ɲ a p a	walm1241	1
45852	Kalkutung	SON	k u n k u j u	kalk1246	1
45853	Gamilaraay	SON	w u ɹ u m e	gami1243	1
45854	Karadjeri	SON	ŋ a l k u ɳ k u t a ɲ	kara1476	1
45855	Kariyarra	SON	m a ɲ k a	kari1304	1
45856	Kartujarra	SON	k a c a	kart1247	1
45857	Gathang	SON	p u ɹ a j	gath1234	1
45858	Kaurna	SON	j e ɭ i b u ɹ k a	kaur1267	1
45859	Northern Sunraysia	SON	ɹ a j	nort2756	1
45860	Kuku-Uwan	SON	ŋ e ŋ k a	kuku1280	1
45861	Kukatja	SON	k a t c a	kuka1246	1
45862	Kuku-Yalanji	SON	k a ŋ k a l	kuku1273	1
45865	Kuungkari of Barcoo River	SON	j a w a ɲ	kuun1236	1
45866	Kula (Australia)	SON	w i lː j a ɹ oː ŋ a	kula1275	1
45867	Kurrama	SON	m a ɲ k a	kurr1243	1
45868	Kuuku-Ya'u	SON	n a l ŋ k a	kuuk1238	1
45869	Leningitij	SON	a j o ŋ t̪ a g	leni1238	1
45870	Kala Lagaw Ya	SON	t u ɹ u k i a i k a z i	kala1377	1
45871	Margany	SON	d̪ u w a n a	marg1253	1
45872	Martu Wangka	SON	k a t i n k a t i n p a	mart1256	1
45874	Madhi Madhi	SON	w a c a j	madh1244	1
45875	Mayi-Kulan	SON	ŋ a j a l	mayi1236	1
45876	Mayaguduna	SON	ŋ a j a l a	maya1280	1
45877	Mayi-Thakurti	SON	ŋ a j a l	mayi1234	1
45878	Mayi-Yapi	SON	c oː j e a ɹ eː	mayi1235	1
45879	Mbabaram	SON	d̪ uː l	mbab1239	1
45880	Mithaka	SON	ŋ a t a p a ɹ k i	mith1236	1
45881	Mudburra	SON	ŋ a l a w u ɲ	mudb1240	1
45882	Muruwari	SON	k u t̪ a ɹ a	muru1266	1
45883	Narungga	SON	j u ŋ a n a	naru1238	1
45885	Ngaanyatjarra	SON	j u m a ɹ i	ngaa1240	1
45886	Ngadjunmaya	SON	p a l g a r a	ngad1258	1
45887	Ngamini	SON	k a m a d r a	ngam1284	1
45888	Ngarigu	SON	b u ɹ u b a l	ngar1297	1
45889	Ngarinman	SON	ŋ a l a w i ɲ	ngar1235	1
45890	Ngarla	SON	ŋ a n u w a ɹ a ŋ u	ngar1296	1
45891	Ngarluma	SON	m a ɲ k a	ngar1287	1
45892	Narrinyeri	SON	ŋ a u w i ɹ e	narr1259	1
45893	Ngawun	SON	ŋ a j a l	ngaw1240	1
45894	Ngiyambaa	SON	p a a m b a	ngiy1239	1
45895	Nhanda	SON	w u ɖ u	nhan1238	1
45896	Mangala	SON	w a l a k u	mang1383	1
45897	Northern Coastal Nyangumarta	SON	p u c a m u	nort2754	1
45898	Nyamal	SON	p u c a m u	nyam1271	1
45899	Nyangumarta	SON	p u c a m u	nyan1301	1
45900	Nyunga	SON	k oː l a ɳ g e ɹ _ n o ɹ b e ɹ	nyun1247	1
45901	Paakantyi	SON	w iː m p a r a	darl1243	1
45902	Pakanha	SON	t u w i j a	paka1251	1
45903	Panytyima	SON	m a ɲ k a	pany1241	1
45904	Banggarla	SON	k a c a	bang1339	1
45905	Bayungu	SON	m u ɹ a	bayu1240	1
45906	Pintupi-Luritja	SON	k a t c a	pint1250	1
45907	Pintupi-Luritja	SON	k a t c a ŋ a l i	pint1250	1
45908	Pitjantjatjara	SON	k a c a	pitj1243	1
45909	Pitta Pitta	SON	ŋ a t̪ a ɹ i	pitt1247	1
45910	Dhalandji	SON	m u ɹ a	dhal1245	1
45911	Dhargari	SON	m u ɹ a	dhar1247	1
45912	Umpila	SON	n̪ a l ŋ k a	umpi1239	1
45913	Wajarri	SON	g a c a	waja1257	1
45914	Wagaya	SON	n̪ i n ʔ i n u	waga1260	1
45915	Wangganguru	SON	a ɭ u w a	wang1290	1
45916	Pintiini	SON	k a t c a	pint1251	1
45917	Wanggamala	SON	ŋ a t̪ a ɹ i	wang1289	1
45918	Ngura	SON	k a r a g a d j a	ngur1261	1
45919	Wardandi	SON	g u l a n d c a _ n u b a	ward1248	1
45920	Warrgamay	SON	m u ɹ g i n	warr1255	1
45921	Warlmanpa	SON	c i n ɜ	warl1255	1
45922	Warlpiri	SON	k a c a k u ɖ u	warl1254	1
45923	Warluwara	SON	ɳ a n̪ a	warl1256	1
45924	Wanman	SON	k a c a	wanm1242	1
45925	Wariyangga	SON	m u ɹ a	wari1262	1
45926	Warumungu	SON	k a ʈ i k i c i	waru1265	1
45927	Warrungo	SON	c a l m a j	waru1264	1
45928	Wathawurrung	SON	m a m	wath1238	1
45929	Wadiwadi	SON	w a j i p	wadi1249	1
45930	Wik-Mungkan	SON	n̪ e ŋ k	wikm1247	1
45931	Wiradhuri	SON	w uː r uː m a j n	wira1262	1
45932	Wirangu-Nauo	SON	g a c a	wira1260	1
45933	Woiwurrung	SON	b u b u g u ʈ	woiw1237	1
45934	Wulguru	SON	u j a n d a	wulg1239	1
45935	Yalarnnga	SON	k u n k u j u	yala1262	1
45936	Yan-nhangu	SON	g æ t̪ u	yann1237	1
45937	Yandruwandha	SON	ŋ a t̪ a n i	yand1253	1
45938	Yanyuwa	SON	k a c a k a c a	yany1243	1
45939	Yarluyandi	SON	ŋ a d a n d a	yarl1238	1
45940	Yawarawarga	SON	ŋ a t a tː j i	yawa1258	1
45941	Yidiñ	SON	k a l p i n	yidi1250	1
45942	Yindjibarndi	SON	m a ɲ g a	yind1247	1
45943	Yindjibarndi	SON	s a n	yind1247	1
45944	Yindjilandji	SON	t eː d j eː n a h	yind1248	1
45945	Bidyara	SON	p i l a	bidy1243	1
45946	Yorta Yorta	SON	n a d a r i p	yort1237	1
45948	Yulparitja	SON	k a c a	yulp1238	1
45949	Yuwaalaraay	SON	p i r a l i	yuwa1242	1
#
43699	Aghu Tharnggalu	SOUTH	p i v ɹ v	aghu1254	1
43700	Alyawarr	SOUTH	a n t e k e r	alya1239	1
43701	Alyawarr	SOUTH	a k ŋ e r a kʷ	alya1239	1
43702	Andegerebinha	SOUTH	a k ŋ e r a kʷ	ande1247	1
43703	Arabana	SOUTH	k u d n a n k a ɹ i	arab1267	1
43704	Awabakal	SOUTH	b a g a i	awab1243	1
43705	Badjiri	SOUTH	b a ɖ u	badj1244	1
43706	Yugambeh-Bandjalang	SOUTH	w a h n z g a n	band1339	1
43707	Yugambeh-Bandjalang	SOUTH	d u n a m _ w	band1339	1
43708	Yugambeh-Bandjalang	SOUTH	w a n z g a h n	band1339	1
43709	Yugambeh-Bandjalang	SOUTH	b i ɹ i h n _ c	band1339	1
43710	Kabikabi	SOUTH	b i ɹ a l u n b a ɹ	kabi1260	1
43711	Bilinara	SOUTH	g u l a r a	bili1250	1
43712	Bularnu	SOUTH	g a g a r a	bula1255	1
43713	Bunganditj	SOUTH	w i p a	bung1264	1
43714	Thurawal	SOUTH	gʷ i j a	thur1254	1
43715	Sydney	SOUTH	b oː ɹ oː w a j	sydn1236	1
43716	Dharumbal	SOUTH	m u ɹ u b i n̪	dhar1248	1
43717	Dayi	SOUTH	d c a l a t̪ a ŋ ʔ	dayi1244	1
43718	Dhurga	SOUTH	g u j a	dhur1239	1
43719	Dhuwal	SOUTH	m a n u ŋ g a r i	dhuw1249	1
43720	Dieri	SOUTH	k u n a n k a ɹ i	dier1241	1
43721	Dyaabugay	SOUTH	c i w a r i	dyaa1242	1
43722	Djambarrpuyngu	SOUTH	m a n u ŋ g a r i	djam1256	1
43723	Djinang	SOUTH	d c a l a t c a ŋ	djin1253	1
43725	Duungidjawu	SOUTH	g n eː a ɹ b a i ɹ	duun1241	1
43726	Dyirbal	SOUTH	g u j ŋ g u ɹ u	dyir1250	1
43727	Flinders Island	SOUTH	e p a	flin1247	1
43728	Gureng Gureng	SOUTH	j oː ŋ oː ɹ	gure1255	1
43729	Gudjal	SOUTH	w a ŋ g a r i	gudj1237	1
43730	Gumatj	SOUTH	m a ɖ i r i	guma1253	1
43731	Gunya	SOUTH	g u t a	guny1241	1
43732	Gupapuyngu	SOUTH	m a n u ŋ g a r i	gupa1247	1
43733	Gurindji	SOUTH	k u ɭ a r a	guri1247	1
43734	Guugu Yimidhirr	SOUTH	d̪ i b aː r	gugu1255	1
43735	Guyani	SOUTH	k u n a n k a ɹ i	guya1249	1
43736	Jaru	SOUTH	g u l i	jaru1254	1
43737	Djiwarli	SOUTH	w a ɭ b a ɹ a	djiw1241	1
43738	Kanju	SOUTH	j iː p a j	kanj1260	1
43739	Kalkutung	SOUTH	k a r w a ɭ i	kalk1246	1
43740	Karadjeri	SOUTH	g u l c a	kara1476	1
43741	Kariyarra	SOUTH	c i ŋ k a j i	kari1304	1
43742	Kartujarra	SOUTH	ŋ a p a ʈ i	kart1247	1
43743	Kaurna	SOUTH	p a t p a	kaur1267	1
43744	Kuku-Uwan	SOUTH	j i b e	kuku1280	1
43745	Gugadj	SOUTH	n̪ a k	guga1239	1
43746	Kukatja	SOUTH	j u l b a ɹ i ɹ a	kuka1246	1
43747	Kuku-Yalanji	SOUTH	c i p a r	kuku1273	1
43748	Kurrama	SOUTH	k aː j u	kurr1243	1
43749	Gurdjar	SOUTH	β i ɹ i j i ŋ	gurd1238	1
43750	Kuuku-Ya'u	SOUTH	j iː p a j	kuuk1238	1
43751	Leningitij	SOUTH	i β a _ ð	leni1238	1
43752	Kala Lagaw Ya	SOUTH	z i a i _ d o g m a	kala1377	1
43753	Malgana	SOUTH	g a g a r a l a	malg1242	1
43754	Malngin	SOUTH	k aː n k a r a	maln1239	1
43755	Malyangapa	SOUTH	k u l i ɖ u	maly1234	1
43756	Margany	SOUTH	g u t a	marg1253	1
43757	Martu Wangka	SOUTH	ŋ a p a ʈ i	mart1256	1
43758	Madhi Madhi	SOUTH	m a ɭ i d̪ m a ɭ i d̪	madh1244	1
43759	Mayaguduna	SOUTH	k u w a	maya1280	1
43760	Mayi-Thakurti	SOUTH	m a ŋ d a b a	mayi1234	1
43761	Mbabaram	SOUTH	a b e r	mbab1239	1
43762	Anguthimri	SOUTH	β a t̪ a	angu1242	1
43763	Minjungbal	SOUTH	b a ɹ i n	minj1242	1
43764	Kalarko	SOUTH	k u ɹ i l a	kala1379	1
43765	Mudburra	SOUTH	k u ɭ a r a	mudb1240	1
43767	Ngaanyatjarra	SOUTH	j u ɹ p a ɹ i r a	ngaa1240	1
43768	Ngadjunmaya	SOUTH	c u l b a i r a	ngad1258	1
43769	Lower Riverland	SOUTH	k a r u ŋ a d l a	lowe1402	1
43770	Ngamini	SOUTH	k u n a n k a ɹ i	ngam1284	1
