ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
6998	Lepcha	lepc1244	tooth		fo	f o	P V	f o	B U	tooth:510	510
7032	Lhasa Tibetan	tibe1272	tooth		so⁵⁵	s o	S V	s o	S U	tooth:510	510
6996	Lhota	loth1237	tooth		oːho	oː h o	V H V	o h o	U H U	tooth:510	510
7051	Liangmai	lian1251	tooth		chahiu	tsʰ a h i u	K V H V V	C a h i u	C A H I Y	tooth:510	510
7055	Lijiang-Naxi	lich1241	tooth		su²¹	s u	S V	s u	S Y	tooth:510	510
7035	Limbu	limb1266	tooth		ha	h a	H V	h a	H A	tooth:510	510
6997	Lushai	lush1249	tooth		ha	h a	H V	h a	H A	tooth:510	510
7049	Lüsu	lisu1250	tooth		fu³⁵	f u	P V	f u	B Y	tooth:599	599
7018	Manu	manu1255	tooth		kho³³_khi¹¹	kʰ o kʰ i	K V K V	k o k i	K U K I	tooth:599	599
7039	Motuo-M	dakp1242	tooth		śa	sʲ a	S V	s a	S A	tooth:510	510
7054	N-Qiang	nort2722	tooth		ṣə	ʂ ə	S V	S I	S E	tooth:510	510
7047	Namuzi	namu1246	tooth		xə³³	x ə	K V	x I	G E	tooth:599	599
7023	Ninglang-Naxi	naxi1245	tooth		χɨ³³_EE	χ ɨ	K V	G I	G I	tooth:251	251
7016	Nusu	nusu1239	tooth		sua⁵⁵	s u a	S V V	s u a	S Y A	tooth:510	510
6994	Old Chinese	oldc1244	tooth		thəʔ	tʰ ə ʔ	T V H	t I 7	T E H	tooth:806	806
7005	Pa'O	paok1235	tooth		tə⁵⁵_ŋa⁵⁵²²	t ə ŋ a	T V N V	t I N a	T E N A	tooth:635	635
7063	Padam	pada1257	tooth		i-paŋ	i p a ŋ	V P V N	i p a N	I P A N	tooth:867	867
7074	Padam	pada1257	tooth		a-ye	a y e	V V V	a i e	A Y E	tooth:510	510
6989	Quueyu	quey1238	tooth		ski⁵⁵	s k i	S K V	s k i	S K I	tooth:599	599
7012	Rawang	rawa1265	tooth		sa	s a	S V	s a	S A	tooth:510	510
7000	Rourou	nusu1239	tooth		ćyi³³_læ³¹	tsʲ y i l æ	T V V R V	t i i l E	T Y I L E	tooth:251	251
7046	Serdukpen	sher1257	tooth		nuthuŋ	n u tʰ u ŋ	N V T V N	n u t u N	N Y T Y N	tooth:806	806
6999	Sgaw	sgaw1245	tooth		mɛ⁴⁴	m ɛ	M V	m E	M E	tooth:1248	1248
7011	Sherpa	sher1255	tooth		saHR	s a	S V	s a	S A	tooth:510	510
7020	Shixing	shix1238	tooth		ßɛ⁵⁵	s ɛ	S V	s E	S E	tooth:599	599
7004	Tangkul	tang1336	tooth		aha	a h a	V H V	a h a	A H A	tooth:510	510
7040	Tujia	nort2732	tooth		si¹_si¹	s i s i	S V S V	s i s i	S I S I	tooth:1283	1283
7026	W. Kayah	west2409	tooth		khu¹¹_khie³³	kʰ u kʰ i e	K V K V V	k u k i e	K Y K I E	tooth:599	599
7027	Written Tibetan	tibe1272	tooth		so	s o	S V	s o	S U	tooth:510	510
7048	Xiaxe Tibetan	amdo1237	tooth		sho	sʰ o	S V	s o	S U	tooth:510	510
7053	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	T V K V	8 I k I	D I K I	tooth:599	599
7072	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	T V K V	8 I k I	D I K I	tooth:510	510
7044	Yintale	yint1235	tooth		tə¹¹_khɛ⁵⁵	t ə kʰ ɛ	T V K V	t I k E	T E K E	tooth:599	599
7056	Zeme	zeme1240	tooth		migeu	m i g e u	M V K V V	m i g e u	M I K E Y	tooth:1162	1162
7042	Zhaba	zhab1238	tooth		cui⁵¹	ts u i	K V V	C u i	C Y I	tooth:251	251
7107	Alike Tibetan	amdo1237	tree		ɣdoŋ_ŋo	ɣ d o ŋ ŋ o	K T V N N V	x d o N N o	G T U N N U	tree:129	129
7150	Ao-Chungli	chon1286	tree		sɨŋdoŋ	s ɨ ŋ d o ŋ	S V N T V N	s I N d o N	S I N T U N	tree:303	303
7175	Ao-Chungli	chon1286	tree		sɨŋdoŋ	s ɨ ŋ d o ŋ	S V N T V N	s I N d o N	S I N T U N	tree:129	129
7097	Ao-Mongsen	mong1332	tree		asuŋ	a s u ŋ	V S V N	a s u N	A S Y N	tree:303	303
7162	Ao-Mongsen	mong1332	tree		asuŋ	a s u ŋ	V S V N	a s u N	A S Y N	tree:129	129
7077	Apatari	apat1240	tree		sànɨ	s a n ɨ	S V N V	s a n I	S A N I	tree:303	303
7117	Batang Tibetan	kham1282	tree		xĩ⁵⁵_phũ⁵⁵	x ĩ ∼ pʰ ũ ∼	K V N P V N	x i n p u n	G I 9 P Y 9	tree:303	303
7129	Beijing	mand1415	tree		shù	sʰ u	S V	s u	S Y	tree:1317	1317
7146	Bodo	bodo1269	tree		bompaŋ	b o m p a ŋ	P V M P V N	b o m p a N	P U M P A N	tree:605	605
7173	Bodo	bodo1269	tree		bompaŋ	b o m p a ŋ	P V M P V N	b o m p a N	P U M P A N	tree:1357	1357
7101	Bokar	bori1243	tree		ɨ_šɨŋ	ɨ ʃ ɨ ŋ	V S V N	I S I N	I S I N	tree:303	303
7152	Bola	pela1242	tree		sak⁵⁵	s a k	S V K	s a k	S A K	tree:303	303
7148	Burmese	nucl1310	tree		sac_paŋ	s a ts p a ŋ	S V K P V N	s a C p a N	S A C P A N	tree:303	303
7174	Burmese	nucl1310	tree		sac_paŋ	s a ts p a ŋ	S V K P V N	s a C p a N	S A C P A N	tree:605	605
7076	Dhimal	dhim1246	tree		sute	s u t e	S V T V	s u t e	S Y T E	tree:303	303
7140	Dimasa	dima1251	tree		bophaŋ	b o pʰ a ŋ	P V P V N	b o p a N	P U P A N	tree:605	605
7089	Dulong	drun1238	tree		śiːŋ⁵⁵	sʲ iː ŋ	S V N	s i N	S I N	tree:303	303
7095	Ersu	ersu1241	tree		si⁵⁵_pu⁵⁵	s i p u	S V P V	s i p u	S I P Y	tree:605	605
7161	Ersu	ersu1241	tree		si⁵⁵_pu⁵⁵	s i p u	S V P V	s i p u	S I P Y	tree:303	303
7147	Fuzhou	mind1253	tree		chiu³¹	tsʰ i u	K V V	C i u	C I Y	tree:1317	1317
7121	Garo	garo1247	tree		bol	b o l	P V R	b o l	P U L	tree:1357	1357
7105	Geba	geba1237	tree		ṭoʔ⁵³	ʈ o ʔ	T V H	t o 7	T U H	tree:303	303
7094	Geker	geko1235	tree		ṭəɨʔ⁵³	ʈ ə ɨ ʔ	T V V H	t I I 7	T E I H	tree:303	303
7153	Guiqiong	guiq1238	tree		sɛ̃³³_po⁵³	s ɛ̃ ∼ p o	S V N P V	s E n p o	S E 9 P U	tree:605	605
7176	Guiqiong	guiq1238	tree		sɛ̃³³_po⁵³	s ɛ̃ ∼ p o	S V N P V	s E n p o	S E 9 P U	tree:303	303
7119	Gurung	guru1261	tree		dũ⁴__TIB	d ũ ∼	T V N	d u n	T Y 9	tree:78	78
7126	Hakka	hakk1236	tree		su⁴-ui³	s u u i	S V V V	s u u i	S Y Y I	tree:1317	1317
7122	Hill-Miri	nyis1236	tree		sən	s ə n	S V N	s I n	S E N	tree:303	303
7103	Hmar	hmar1241	tree		thiŋ	tʰ i ŋ	T V N	t i N	T I N	tree:303	303
7149	Horpa	horp1239	tree		lə_phu	l ə pʰ u	R V P V	l I p u	L E P Y	tree:605	605
7081	Idu	idum1241	tree		ma¹_seŋ¹_boŋ	m a s e ŋ b o ŋ	M V S V N P V N	m a s e N b o N	M A S E N P U N	tree:303	303
7156	Idu	idum1241	tree		ma¹_seŋ¹_boŋ	m a s e ŋ b o ŋ	M V S V N P V N	m a s e N b o N	M A S E N P U N	tree:605	605
7145	Jingpo	kach1280	tree		phun⁵⁵	pʰ u n	P V N	p u n	P Y N	tree:1357	1357
7133	Jinuo	youl1235	tree		a³³_cə⁴⁴	a ts ə	V K V	a C I	A C E	tree:303	303
7079	Jirel	jire1238	tree		doŋ_L²bo_L¹	d o ŋ b o	T V N P V	d o N b o	T U N P U	tree:129	129
7131	Kaike	kaik1246	tree		ṭɔŋpu	ʈ ɔ ŋ p u	T V N P V	t o N p u	T U N P Y	tree:129	129
7112	Khaling	khal1275	tree		saŋ_L	s a ŋ	S V N	s a N	S A N	tree:303	303
7093	Kulung	kulu1253	tree		siːchɔ	s iː tsʰ ɔ	S V K V	s i C o	S I C U	tree:303	303
7084	Lepcha	lepc1244	tree		kuŋ	k u ŋ	K V N	k u N	K Y N	tree:559	559
7120	Lhasa Tibetan	tibe1272	tree		śiŋ⁵³_tuŋ⁵⁵	sʲ i ŋ t u ŋ	S V N T V N	s i N t u N	S I N T Y N	tree:303	303
7165	Lhasa Tibetan	tibe1272	tree		śiŋ⁵³_tuŋ⁵⁵	sʲ i ŋ t u ŋ	S V N T V N	s i N t u N	S I N T Y N	tree:129	129
7082	Lhota	loth1237	tree		oːtoːŋ	oː t oː ŋ	V T V N	o t o N	U T U N	tree:129	129
7139	Liangmai	lian1251	tree		šiŋbaŋ	ʃ i ŋ b a ŋ	S V N P V N	S i N b a N	S I N P A N	tree:303	303
7170	Liangmai	lian1251	tree		šiŋbaŋ	ʃ i ŋ b a ŋ	S V N P V N	S i N b a N	S I N P A N	tree:605	605
7143	Lijiang-Naxi	lich1241	tree		nʒər³¹	n ʒ ə r	N S V R	n Z I r	N S E R	tree:303	303
7123	Limbu	limb1266	tree		siNboːN	s i b oː	S V P V	s i b o	S I P U	tree:303	303
7166	Limbu	limb1266	tree		siNboːN	s i b oː	S V P V	s i b o	S I P U	tree:605	605
7083	Lushai	lush1249	tree		thiŋ	tʰ i ŋ	T V N	t i N	T I N	tree:303	303
7137	Lüsu	lisu1250	tree		se³³_pu⁵³	s e p u	S V P V	s e p u	S E P Y	tree:605	605
7168	Lüsu	lisu1250	tree		se³³_pu⁵³	s e p u	S V P V	s e p u	S E P Y	tree:303	303
7106	Manu	manu1255	tree		sø⁴⁴⁵⁵	s ø	S V	s e	S U	tree:303	303
7127	Motuo-M	dakp1242	tree		śiŋ	sʲ i ŋ	S V N	s i N	S I N	tree:303	303
7142	N-Qiang	nort2722	tree		phəq	pʰ ə q	P V K	p I q	P E K	tree:605	605
7135	Namuzi	namu1246	tree		sɨ³³_po⁵⁵	s ɨ p o	S V P V	s I p o	S I P U	tree:605	605
7167	Namuzi	namu1246	tree		sɨ³³_po⁵⁵	s ɨ p o	S V P V	s I p o	S I P U	tree:303	303
7111	Ninglang-Naxi	naxi1245	tree		sɨ⁵⁵_ʒɨ³³	s ɨ ʒ ɨ	S V S V	s I Z I	S I S I	tree:303	303
7104	Nusu	nusu1239	tree		si⁵³_ʒə̃³⁵_a	s i ʒ ə̃ ∼ a	S V S V N V	s i Z I n a	S I S E 9 A	tree:303	303
7163	Nusu	nusu1239	tree		si⁵³_ʒə̃³⁵_a	s i ʒ ə̃ ∼ a	S V S V N V	s i Z I n a	S I S E 9 A	tree:1007	1007
7080	Old Chinese	oldc1244	tree		mhōk	mʰ oː k	M V K	m o k	M U K	tree:807	807
7091	Pa'O	paok1235	tree		seŋ⁴⁴⁵⁵_mɨ⁵⁵	s e ŋ m ɨ	S V N M V	s e N m I	S E N M I	tree:303	303
7159	Pa'O	paok1235	tree		seŋ⁴⁴⁵⁵_mɨ⁵⁵	s e ŋ m ɨ	S V N M V	s e N m I	S E N M I	tree:807	807
7151	Padam	pada1257	tree		ə-šiŋ	ə ʃ i ŋ	V S V N	I S i N	E S I N	tree:303	303
7075	Quueyu	quey1238	tree		se⁵⁵	s e	S V	s e	S E	tree:303	303
7099	Rawang	rawa1265	tree		šiŋ	ʃ i ŋ	S V N	S i N	S I N	tree:303	303
7086	Rourou	nusu1239	tree		sæ⁴²_cẽ³³	s æ ts ẽ ∼	S V K V N	s E C e n	S E C E 9	tree:303	303
7157	Rourou	nusu1239	tree		sæ⁴²_cẽ³³	s æ ts ẽ ∼	S V K V N	s E C e n	S E C E 9	tree:1007	1007
7134	Serdukpen	sher1257	tree		hiŋ-thuŋ	h i ŋ tʰ u ŋ	H V N T V N	h i N t u N	H I N T Y N	tree:303	303
7085	Sgaw	sgaw1245	tree		ṭẽʔ⁵³	ʈ ẽ ∼ ʔ	T V N H	t e n 7	T E 9 H	tree:303	303
7098	Sherpa	sher1255	tree		doŋbu_LF	d o ŋ b u	T V N P V	d o N b u	T U N P Y	tree:129	129
7108	Shixing	shix1238	tree		sa⁵⁵_zə̃⁵⁵	s a z ə̃ ∼	S V S V N	s a z I n	S A S E 9	tree:303	303
7090	Tangkul	tang1336	tree		thiŋroŋ	tʰ i ŋ r o ŋ	T V N R V N	t i N r o N	T I N R U N	tree:303	303
7128	Tujia	nort2732	tree		kha⁴_moŋ⁴	kʰ a m o ŋ	K V M V N	k a m o N	K A M U N	tree:807	807
7114	W. Kayah	west2409	tree		ćɔ¹¹	tsʲ ɔ	T V	t o	T U	tree:303	303
7115	Written Tibetan	tibe1272	tree		śiŋ_sdoŋ	sʲ i ŋ s d o ŋ	S V N S T V N	s i N s d o N	S I N S T U N	tree:303	303
7164	Written Tibetan	tibe1272	tree		śiŋ_sdoŋ	sʲ i ŋ s d o ŋ	S V N S T V N	s i N s d o N	S I N S T U N	tree:129	129
7136	Xiaxe Tibetan	amdo1237	tree		doŋ_wo	d o ŋ w o	T V N W V	d o N w o	T U N W U	tree:129	129
7141	Yeinbaw	yinb1236	tree		θɨ̃¹¹_mɨ¹¹	θ ɨ̃ ∼ m ɨ	T V N M V	8 I n m I	D I 9 M I	tree:303	303
7171	Yeinbaw	yinb1236	tree		θɨ̃¹¹_mɨ¹¹	θ ɨ̃ ∼ m ɨ	T V N M V	8 I n m I	D I 9 M I	tree:807	807
7132	Yintale	yint1235	tree		sein¹³	s e i n	S V V N	s e i n	S E I N	tree:303	303
7144	Zeme	zeme1240	tree		hiŋbaŋ	h i ŋ b a ŋ	H V N P V N	h i N b a N	H I N P A N	tree:303	303
7172	Zeme	zeme1240	tree		hiŋbaŋ	h i ŋ b a ŋ	H V N P V N	h i N b a N	H I N P A N	tree:605	605
7130	Zhaba	zhab1238	tree		sik⁵⁵	s i k	S V K	s i k	S I K	tree:303	303
7208	Alike Tibetan	amdo1237	two		ɣńi	ɣ nʲ i	K N V	x n i	G N I	two:1393	1393
7251	Ao-Chungli	chon1286	two		ana	a n a	V N V	a n a	A N A	two:1393	1393
7199	Ao-Mongsen	mong1332	two		anet	a n e t	V N V T	a n e t	A N E T	two:1393	1393
7179	Apatari	apat1240	two		àńi	a nʲ i	V N V	a n i	A N I	two:1393	1393
7218	Batang Tibetan	kham1282	two		ńi⁵⁵	nʲ i	N V	n i	N I	two:1393	1393
7230	Beijing	mand1415	two		èr	e r	V R	e r	E R	two:1393	1393
7247	Bodo	bodo1269	two		nəj	n ə j	N V J	n I y	N E J	two:1393	1393
7203	Bokar	bori1243	two		a_ńi	a nʲ i	V N V	a n i	A N I	two:1393	1393
7253	Bola	pela1242	two		i̲³⁵	ḭ	V	i	I	two:1393	1393
7249	Burmese	nucl1310	two		hnac	h n a ts	H N V K	h n a C	H N A C	two:1393	1393
7178	Dhimal	dhim1246	two		nheloŋ	nʰ e l o ŋ	N V R V N	n e l o N	N E L U N	two:1393	1393
7241	Dimasa	dima1251	two		gini	g i n i	K V N V	g i n i	K I N I	two:1393	1393
7191	Dulong	drun1238	two		a³¹_ni⁵⁵	a n i	V N V	a n i	A N I	two:1393	1393
7197	Ersu	ersu1241	two		nɛ⁵⁵	n ɛ	N V	n E	N E	two:1393	1393
7248	Fuzhou	mind1253	two		nei²⁴²	n e i	N V V	n e i	N E I	two:1393	1393
7222	Garo	garo1247	two		gni	g n i	K N V	g n i	K N I	two:1393	1393
7206	Geba	geba1237	two		tʃi²²_bwɛ³³	tʃ i b w ɛ	T V P W V	t i b w E	T I P W E	two:1249	1249
7196	Geker	geko1235	two		ṭənɨʔ⁵³	ʈ ə n ɨ ʔ	T V N V H	t I n I 7	T E N I H	two:1393	1393
7254	Guiqiong	guiq1238	two		ńi³³	nʲ i	N V	n i	N I	two:1393	1393
7220	Gurung	guru1261	two		ŋxĩ²	ŋ x ĩ ∼	N K V N	N x i n	N G I 9	two:1393	1393
7227	Hakka	hakk1236	two		ŋi⁴	ŋ i	N V	N i	N I	two:1393	1393
7223	Hill-Miri	nyis1236	two		ańi	a nʲ i	V N V	a n i	A N I	two:1393	1393
7204	Hmar	hmar1241	two		pahni	p a h n i	P V H N V	p a h n i	P A H N I	two:1393	1393
7250	Horpa	horp1239	two		ənə	ə n ə	V N V	I n I	E N E	two:1393	1393
7183	Idu	idum1241	two		ka³_ni¹	k a n i	K V N V	k a n i	K A N I	two:1393	1393
7246	Jingpo	kach1280	two		lə⁵⁵_khoŋ⁵¹	l ə kʰ o ŋ	R V K V N	l I k o N	L E K U N	two:808	808
7234	Jinuo	youl1235	two		ni⁵⁵	n i	N V	n i	N I	two:1393	1393
7181	Jirel	jire1238	two		ńi_T²	nʲ i	N V	n i	N I	two:1393	1393
7232	Kaike	kaik1246	two		ŋhyi	ŋʰ y i	N V V	N i i	N Y I	two:1393	1393
7213	Khaling	khal1275	two		sahpuH	s a h p u	S V H P V	s a h p u	S A H P Y	two:1161	1161
7195	Kulung	kulu1253	two		nici	n i ts i	N V K V	n i C i	N I C I	two:1393	1393
7186	Lepcha	lepc1244	two		nyăt	n y a t	N V V T	n i a t	N Y A T	two:1393	1393
7221	Lhasa Tibetan	tibe1272	two		ńi⁵⁵	nʲ i	N V	n i	N I	two:1393	1393
7184	Lhota	loth1237	two		eni	e n i	V N V	e n i	E N I	two:1393	1393
7240	Liangmai	lian1251	two		nia	n i a	N V V	n i a	N I A	two:1393	1393
7244	Lijiang-Naxi	lich1241	two		ńi¹³	nʲ i	N V	n i	N I	two:1393	1393
7224	Limbu	limb1266	two		nɛchi	n ɛ tsʰ i	N V K V	n E C i	N E C I	two:1393	1393
7185	Lushai	lush1249	two		pahni	p a h n i	P V H N V	p a h n i	P A H N I	two:1393	1393
7238	Lüsu	lisu1250	two		ne⁵⁵	n e	N V	n e	N E	two:1393	1393
7207	Manu	manu1255	two		sɔ³³_ḳə¹¹_ńe	s ɔ kʲ ə nʲ e	S V K V N V	s o k I n e	S U K E N E	two:1393	1393
7228	Motuo-M	dakp1242	two		ńik_caŋ	nʲ i k ts a ŋ	N V K K V N	n i k C a N	N I K C A N	two:1393	1393
7243	N-Qiang	nort2722	two		ɣnə	ɣ n ə	K N V	x n I	G N E	two:1393	1393
7236	Namuzi	namu1246	two		ńi⁵³	nʲ i	N V	n i	N I	two:1393	1393
7212	Ninglang-Naxi	naxi1245	two		ńi³³	nʲ i	N V	n i	N I	two:1393	1393
7205	Nusu	nusu1239	two		m⁵⁵	m	M	m	M	two:1393	1393
7182	Old Chinese	oldc1244	two		nĳs	n i j s	N V J S	n i y s	N I J S	two:1393	1393
7193	Pa'O	paok1235	two		lo⁴⁴_vaŋ⁴⁴_ni	l o v a ŋ n i	R V W V N N V	l o v a N n i	L U B A N N I	two:1393	1393
7252	Padam	pada1257	two		a-ńi	a nʲ i	V N V	a n i	A N I	two:1393	1393
7177	Quueyu	quey1238	two		ńi⁵⁵	nʲ i	N V	n i	N I	two:1393	1393
7201	Rawang	rawa1265	two		əni	ə n i	V N V	I n i	E N I	two:1393	1393
7188	Rourou	nusu1239	two		næ⁴²	n æ	N V	n E	N E	two:1393	1393
7235	Serdukpen	sher1257	two		ńit	nʲ i t	N V T	n i t	N I T	two:1393	1393
7187	Sgaw	sgaw1245	two		khi⁴⁴	kʰ i	K V	k i	K I	two:808	808
7200	Sherpa	sher1255	two		ŋyi_LF	ŋ y i	N V V	N i i	N Y I	two:1393	1393
7209	Shixing	shix1238	two		ńɛ³³	nʲ ɛ	N V	n E	N E	two:1393	1393
7192	Tangkul	tang1336	two		khani	kʰ a n i	K V N V	k a n i	K A N I	two:1393	1393
7229	Tujia	nort2732	two		ńie¹	nʲ i e	N V V	n i e	N I E	two:1393	1393
7215	W. Kayah	west2409	two		ńiẹ³³_prɛ̣¹	nʲ i ḛ p r ɛ̰	N V V P R V	n i e p r E	N I E P R E	two:1393	1393
7216	Written Tibetan	tibe1272	two		gńis	g nʲ i s	K N V S	g n i s	K N I S	two:1393	1393
7237	Xiaxe Tibetan	amdo1237	two		hńi	h nʲ i	H N V	h n i	H N I	two:1393	1393
7242	Yeinbaw	yinb1236	two		θv⁴⁴_ŋv⁴⁴	θ v ŋ v	T W N W	8 v N v	D B N B	two:1393	1393
7233	Yintale	yint1235	two		ńe³³	nʲ e	N V	n e	N E	two:1393	1393
7245	Zeme	zeme1240	two		kena	k e n a	K V N V	k e n a	K E N A	two:1393	1393
7231	Zhaba	zhab1238	two		i⁵⁵	i	V	i	I	two:1393	1393
7288	Alike Tibetan	amdo1237	walk (go)		nʒjo	n ʒ j o	N S J V	n Z y o	N S J U	walk (go):555	555
7329	Ao-Chungli	chon1286	walk (go)		ao	a o	V V	a o	A U	walk (go):486	486
7279	Ao-Mongsen	mong1332	walk (go)		wa	w a	W V	w a	W A	walk (go):486	486
7259	Apatari	apat1240	walk (go)		iŋ	i ŋ	V N	i N	I N	walk (go):810	810
7297	Batang Tibetan	kham1282	walk (go)		nʒ́o²³¹	n ʒʲ o	N S V	n Z o	N S U	walk (go):555	555
7308	Beijing	mand1415	walk (go)		zǒu	z o u	S V V	z o u	S U Y	walk (go):1318	1318
7325	Bodo	bodo1269	walk (go)		taʔŋ	t a ʔ ŋ	T V H N	t a 7 N	T A H N	walk (go):1521	1521
7282	Bokar	bori1243	walk (go)		in	i n	V N	i n	I N	walk (go):810	810
7331	Bola	pela1242	walk (go)		ai⁵⁵	a i	V V	a i	A I	walk (go):1009	1009
7327	Burmese	nucl1310	walk (go)		swaː	s w aː	S W V	s w a	S W A	walk (go):486	486
7319	Dimasa	dima1251	walk (go)		sa	s a	S V	s a	S A	walk (go):352	352
7271	Dulong	drun1238	walk (go)		a³¹_gɨi⁵⁵	a g ɨ i	V K V V	a g I i	A K I I	walk (go):736	736
7277	Ersu	ersu1241	walk (go)		ṣɨ³³_ṣɨ⁵⁵	ʂ ɨ ʂ ɨ	S V S V	S I S I	S I S I	walk (go):352	352
7326	Fuzhou	mind1253	walk (go)		kho³¹	kʰ o	K V	k o	K U	walk (go):1319	1319
7300	Garo	garo1247	walk (go)		re-a	r e a	R V V	r e a	R E A	walk (go):1418	1418
7286	Geba	geba1237	walk (go)		hɛʔ⁵³	h ɛ ʔ	H V H	h E 7	H E H	walk (go):486	486
7276	Geker	geko1235	walk (go)		b̄a⁵⁵_lʌi⁵¹	b̄ a l ʌ i	P V R V V	b a l o i	P A L E I	walk (go):442	442
7336	Geker	geko1235	walk (go)		b̄a⁵⁵_lʌi⁵¹	b̄ a l ʌ i	P V R V V	b a l o i	P A L E I	walk (go):442	442
7332	Guiqiong	guiq1238	walk (go)		ćhy³³_ćhy	tsʲʰ y tsʲʰ y	T V T V	t i t i	T Y T Y	walk (go):352	352
7298	Gurung	guru1261	walk (go)		xyaː¹-ba²	x y aː b a	K V V P V	x i a b a	G Y A P A	walk (go):810	810
7305	Hakka	hakk1236	walk (go)		hi⁴	h i	H V	h i	H I	walk (go):1319	1319
7301	Hill-Miri	nyis1236	walk (go)		in	i n	V N	i n	I N	walk (go):810	810
7284	Hmar	hmar1241	walk (go)		fe	f e	P V	f e	B E	walk (go):246	246
7328	Horpa	horp1239	walk (go)		ćə	tsʲ ə	T V	t I	T E	walk (go):352	352
7263	Idu	idum1241	walk (go)		ćho⁴	tsʲʰ o	T V	t o	T U	walk (go):246	246
7324	Jingpo	kach1280	walk (go)		sa³³	s a	S V	s a	S A	walk (go):352	352
7312	Jinuo	youl1235	walk (go)		zo⁴⁴	z o	S V	z o	S U	walk (go):810	810
7261	Jirel	jire1238	walk (go)		khyam_L²	kʰ y a m	K V V M	k i a m	K Y A M	walk (go):385	385
7310	Kaike	kaik1246	walk (go)		len	l e n	R V N	l e n	L E N	walk (go):442	442
7292	Khaling	khal1275	walk (go)		lam--thi_L	l a m tʰ i	R V M T V	l a m t i	L A M T I	walk (go):1534	1534
7275	Kulung	kulu1253	walk (go)		khat-	kʰ a t	K V T	k a t	K A T	walk (go):646	646
7266	Lepcha	lepc1244	walk (go)		nóŋ	n o ŋ	N V N	n o N	N U N	walk (go):1376	1376
7299	Lhasa Tibetan	tibe1272	walk (go)		ćo¹³	tsʲ o	T V	t o	T U	walk (go):555	555
7264	Lhota	loth1237	walk (go)		wo	w o	W V	w o	W U	walk (go):486	486
7318	Liangmai	lian1251	walk (go)		tad	t a d	T V T	t a d	T A T	walk (go):213	213
7322	Lijiang-Naxi	lich1241	walk (go)		nʒ́i³³	n ʒʲ i	N S V	n Z i	N S I	walk (go):1008	1008
7302	Limbu	limb1266	walk (go)		peːkmaʔ	p eː k m a ʔ	P V K M V H	p e k m a 7	P E K M A H	walk (go):469	469
7265	Lushai	lush1249	walk (go)		kal	k a l	K V R	k a l	K A L	walk (go):571	571
7316	Lüsu	lisu1250	walk (go)		ji³⁵	j i	J V	y i	J I	walk (go):810	810
7287	Manu	manu1255	walk (go)		co³³	ts o	K V	C o	C U	walk (go):246	246
7306	Motuo-M	dakp1242	walk (go)		de	d e	T V	d e	T E	walk (go):1534	1534
7321	N-Qiang	nort2722	walk (go)		kə	k ə	K V	k I	K E	walk (go):736	736
7314	Namuzi	namu1246	walk (go)		mbɛ⁵⁵	m b ɛ	M P V	m b E	M P E	walk (go):469	469
7291	Ninglang-Naxi	naxi1245	walk (go)		se³³	s e	S V	s e	S E	walk (go):352	352
7262	Old Chinese	oldc1244	walk (go)		gāŋ_	g aː ŋ	K V N	g a N	K A N	walk (go):555	555
7335	Old Chinese	oldc1244	walk (go)		u̯a	w a	W V	w a	W A	walk (go):486	486
7273	Pa'O	paok1235	walk (go)		loj²²²²	l o j	R V J	l o y	L U J	walk (go):442	442
7330	Padam	pada1257	walk (go)		en	e n	V N	e n	E N	walk (go):810	810
7257	Quueyu	quey1238	walk (go)		pʃi⁵⁵	p ʃ i	P S V	p S i	P S I	walk (go):352	352
7268	Rourou	nusu1239	walk (go)		sɨ³¹	s ɨ	S V	s I	S I	walk (go):352	352
7313	Serdukpen	sher1257	walk (go)		oŋ	o ŋ	V N	o N	U N	walk (go):486	486
7267	Sgaw	sgaw1245	walk (go)		hãʔ⁵³	h ã ∼ ʔ	H V N H	h a n 7	H A 9 H	walk (go):486	486
7280	Sherpa	sher1255	walk (go)		khyam_LR	kʰ y a m	K V V M	k i a m	K Y A M	walk (go):385	385
7289	Shixing	shix1238	walk (go)		bi³⁵	b i	P V	b i	P I	walk (go):469	469
7272	Tangkul	tang1336	walk (go)		zat	z a t	S V T	z a t	S A T	walk (go):213	213
7307	Tujia	nort2732	walk (go)		ɣɨ³	ɣ ɨ	K V	x I	G I	walk (go):1418	1418
7294	W. Kayah	west2409	walk (go)		cɨə⁵⁵	ts ɨ ə	K V V	C I I	C I E	walk (go):246	246
7295	Written Tibetan	tibe1272	walk (go)		ãgro	ã ∼ g r o	V N K R V	a n g r o	A 9 K R U	walk (go):555	555
7315	Xiaxe Tibetan	amdo1237	walk (go)		nʒ́o	n ʒʲ o	N S V	n Z o	N S U	walk (go):555	555
7320	Yeinbaw	yinb1236	walk (go)		tụ¹¹_khlai⁴⁴	t ṵ kʰ l a i	T V K R V V	t u k l a i	T Y K L A I	walk (go):1538	1538
7340	Yeinbaw	yinb1236	walk (go)		tụ¹¹_khlai⁴⁴	t ṵ kʰ l a i	T V K R V V	t u k l a i	T Y K L A I	walk (go):442	442
