Subgroup	Language	GlossID	Gloss	PhonemecizedForm	CognateCode
Warluwaric	Wakaya	150	spearthrower	ŋalika(ra)	46
Wati	Wangkajunga	150	spearthrower	miru	70
Karnic	Wangkumara	150	spearthrower	wamaɹa	8
Nyungar	Wardandi	150	spearthrower	mieɹa	11
Ngumpin-Yapa	Warlmanpa	150	spearthrower	calkaci	10
Ngumpin-Yapa	Warlpiri	150	spearthrower	wanmayi	14
Wati	Warnman	150	spearthrower	waɭpara	3
Kanyara-Mantharta	Warriyangga	150	spearthrower	miru	11
WestVictoria	Warrnambool	150	spearthrower	ŋaɹuŋ	89
Warumungic	Warumungu	150	spearthrower	wom-miri	8
Maric	Warungu	150	spearthrower	wumpun	75
Nyungar	Watjuk	150	spearthrower	meɹo	11
Kulin	Wemba-Wemba	150	spearthrower	piuɹpin	1
Arandic	Western Arrarnta	150	spearthrower	mire	8
Paman	Wik-Ngathan	150	spearthrower	t̪œl	39
Central NSW	Wiradjuri	150	spearthrower	womaɹ	8
Thura-Yura	Wirangu	150	spearthrower	miɹu	12
Wororan	Worrorra	150	spearthrower	yamaɭpaɲa	201
Dyirbalic	Wulguru	150	spearthrower	kilipa	43
Kalkatungic	Yalarnnga	150	spearthrower	wumara	8
Karnic	Yandruwandha	150	spearthrower	yara	30
Warluwaric	Yanyuwa	150	spearthrower	ŋaɭika	16
Eastern Nyulnyulan	Yawuru	150	spearthrower	ŋapalin	105
Paman	Yidiny	150	spearthrower	milay	12
Ngayarta	Yindjibarndi	150	spearthrower	waɹpara	3
Kartu	Yingkarta	150	spearthrower	miru	11
Paman	Yir Yoront	150	spearthrower	tol	39
Wati	Yulparija	150	spearthrower	waɭpara	70
Central NSW	Yuwaalaraay	150	spearthrower	wamaɹa	8
Thura-Yura	Adnyamathanha	151	spider	aɾa-mpaɹa	14
Arandic	Alyawarr	151	spider	wəp	40
Karnic	Arabana	151	spider	maɹaŋkaɾa	28
Kartu	Badimaya	151	spider	kaɹa	2
Western Nyulnyulan	Bardi	151	spider	kolponileɹ	1
Paman	Barrow Point	151	spider	uluwul	64
Maric	Bidyara-Gungabula	151	spider	t̪unka	48
Ngumpin-Yapa	Bilinarra	151	spider	taruca	18
Maric	Biri	151	spider	kaɹa	14
Warluwaric	Bularnu	151	spider	mut̪upuʈka	38
Yuin-Kuri	Darkinyung	151	spider	kalimpalka	29
Yuin-Kuri	Dharawal	151	spider	yun-ma-gana-la-ya-wulung ɲi-ɲili gurubu-ngGa	32
Maric	Dharumbal	151	spider	pantai	14
Yolngu	Dhayyi	151	spider	gaːr	14
Yuin-Kuri	Dhurga	151	spider	mura	45
Karnic	Diyari	151	spider	maɹankaɹa	28
Paman	Djabugay	151	spider	kara	14
Central NSW	Gamilaraay	151	spider	kura	14
Bandjalangic	Githabul	151	spider	paɹan-paɹaːn	41
Maric	Gugu-Badhun	151	spider	t̪amaɹa	59
Yolngu	Gumatj	151	spider	gaːrʔ	14
Maric	Gunggari	151	spider	munin	44
Yolngu	Gupapuyngu	151	spider	garwid̪i	21
Ngumpin-Yapa	Gurindji	151	spider	yumpu	18
Maric	Guwamu	151	spider	muniɲ	44
Thura-Yura	Guyani	151	spider	yumpu	25
Ngumpin-Yapa	Jaru	151	spider	yumpu	20
Kanyara-Mantharta	Jiwarli	151	spider	kara	14
Kalkatungic	Kalkatungu	151	spider	kupu	35
Marrngu	Karajarri	151	spider	waŋkaraŋkara	1
Ngayarta	Kariyarra	151	spider	kanpara	2
Wati	Kartujarra	151	spider	waɳtarwaɳtar	8
Thura-Yura	Kaurna	151	spider	wako	22
Arandic	Kaytetye	151	spider	iru_pa	66
Paman	Koko-Bera	151	spider	maɹəl	34
Paman	Kugu Nganhcara	151	spider	yuku ŋat̪a	39
NorthernIsolate	Kukatj	151	spider	maːt	43
Wati	Kukatja	151	spider	ŋilpari	14
Paman	Kuku Yalanji	151	spider	malal	30
Paman	Kunjen	151	spider	aŋat	61
Ngayarta	Kurrama	151	spider	t̪umpumaʈa-t̪umpumaʈa	2
Paman	Kuuk Thaayorre	151	spider	maʔaɹ	28
Paman	Kuuku-Ya’u	151	spider	kaːt̪a	42
Yardli	Malyangapa	151	spider	t̪ipi-t̪ipi	17
Maric	Margany	151	spider	kaɳʈa	3
Wati	Martu Wangka	151	spider	taːpaɹi	8
Ngumpin-Yapa	Mudburra	151	spider	yumpu	18
Muruwaric	Muruwari	151	spider	kampi-kampi	36
Thura-Yura	Narrungga	151	spider	waku	22
Karnic	Ngamini	151	spider	maɾankaɾa	28
Ngumpin-Yapa	Ngarinyman	151	spider	taru	26
Ngayarta	Ngarla	151	spider	kararu	60
Ngayarta	Ngarluma	151	spider	kanpar	2
Lower Murray	Ngarrindjeri	151	spider	ŋoldi	22
Central NSW	Ngiyambaa	151	spider	maɹamaɹaka	16
Kartu	Nhanta	151	spider	ganbaɹ	4
Thura-Yura	Nukunu	151	spider	waku	22
Marrngu	Nyangumarta	151	spider	waŋkaru	1
Ngayarta	Nyiyaparli	151	spider	waŋkarwaŋkar	1
Paakantyi	Paakantyi	151	spider	maɹamaɹaka	16
Ngayarta	Panyjima	151	spider	karapa	14
Thura-Yura	Parnkala	151	spider	kaɹa	14
Kanyara-Mantharta	Payungu	151	spider	karawaɭa	7
Wati	Pintupi-Luritja	151	spider	yinula	5
Karnic	Pitta-Pitta	151	spider	kupu	35
Yolngu	Ritharrngu	151	spider	mapuɳ	15
Kanyara-Mantharta	Thalanyji	151	spider	maɹuluɹa	34
Yuin-Kuri	Thanggati	151	spider	manaːyn	68
Kanyara-Mantharta	Tharrgari	151	spider	kara	14
Paman	Umpila	151	spider	kaːt̪a	42
Central NSW	Wailwan	151	spider	markamarkaːy	67
Kartu	Wajarri	151	spider	karawaɭa	14
Warluwaric	Wakaya	151	spider	unpeɳu	50
Wati	Wangkajunga	151	spider	yumpu	24
Karnic	Wangkumara	151	spider	t̪apit̪api	71
Dyirbalic	Wargamay	151	spider	talŋkal	57
Ngumpin-Yapa	Warlpiri	151	spider	yinarki	27
Warluwaric	Warluwarra	151	spider	pakaru	23
Wati	Warnman	151	spider	waŋkaru	31
WestVictoria	Warrnambool	151	spider	puwit-puwit palat	65
Warumungic	Warumungu	151	spider	kuʈat̪eɹa	19
Maric	Warungu	151	spider	camaɹ	46
Nyungar	Watjuk	151	spider	kaɹa	14
Kulin	Wemba-Wemba	151	spider	wiɹimpəliɲ	70
Central NSW	Wiradjuri	151	spider	wiri taɹåŋ taɹåŋ	37
Thura-Yura	Wirangu	151	spider	impu(lu)	24
Dyirbalic	Wulguru	151	spider	piɹa	47
Kalkatungic	Yalarnnga	151	spider	kupu	35
Karnic	Yandruwandha	151	spider	maɹaŋada	28
Warluwaric	Yanyuwa	151	spider	lawa	9
Eastern Nyulnyulan	Yawuru	151	spider	waŋkaɹaːŋkaɹa	1
Paman	Yidiny	151	spider	kara	14
Ngayarta	Yindjibarndi	151	spider	kanpar	2
Paman	Yir Yoront	151	spider	maʔaɹ	28
Wati	Yulparija	151	spider	waŋkaruŋkaru	8
Thura-Yura	Adnyamathanha	152	spit	ŋapaʎa	23
Paman	Aghu-Tharrnggala	152	spit	lɨɹ	54
Arandic	Alyawarr	152	spit	apəl̪ iwəyəl	42
Arandic	Antekerrepenhe	152	spit	pel̪	42
Karnic	Arabana	152	spit	ŋaʎca	17
Paman	Barrow Point	152	spit	wuʈil	64
Maric	Bidyara-Gungabula	152	spit	put̪aɹi	15
Maric	Biri	152	spit	numpa	27
Warluwaric	Bularnu	152	spit	n̪ut̪u	35
Arandic	Central Anmatyerr	152	spit	pil̪e	42
Yuin-Kuri	Darkinyung	152	spit	cuka	12
Yolngu	Dhangu	152	spit	d̪upt̪un	11
Yuin-Kuri	Dharawal	152	spit	muli	36
Yuin-Kuri	Dharuk	152	spit	juki	12
Yolngu	Dhayyi	152	spit	d̪upun	11
Yuin-Kuri	Dhurga	152	spit	ɟuɟuba-ga	50
Karnic	Diyari	152	spit	ŋaʎca	17
Paman	Djabugay	152	spit	ɲumpa tapa-y	15
Yolngu	Djinang	152	spit	ŋuri ɟatɟat	73
Waka-Kabi	Duungidjawu	152	spit	piɲ	48
Dyirbalic	Dyirbal	152	spit	ɲumpa	15
Central NSW	Gamilaraay	152	spit	t̪upi-li	11
Maric	Gangulu	152	spit	numpaɲ	15
Garrwan	Garrwa	152	spit	capulapa	7
Bandjalangic	Githabul	152	spit	cupuŋ	66
Yolngu	Gumatj	152	spit	ŋaːl	21
Gumbaynggiric	Gumbaynggir	152	spit	waɹaː	45
Maric	Gunggari	152	spit	kanta	27
Yolngu	Gupapuyngu	152	spit	ŋaːl	11
Ngumpin-Yapa	Gurindji	152	spit	cupakkara panana	1
Maric	Guwamu	152	spit	kanta	27
Thura-Yura	Guyani	152	spit	ŋalca	17
Ngumpin-Yapa	Jaru	152	spit	cuwawac manan	24
Kalkatungic	Kalkatungu	152	spit	campar it̪iti	7
Marrngu	Karajarri	152	spit	cuʎ	58
Ngayarta	Kariyarra	152	spit	wit̪aɭa	4
Wati	Kartujarra	152	spit	caŋacu	3
Thura-Yura	Kaurna	152	spit	tatlipattenti	26
Paman	Koko-Bera	152	spit	takat̪	63
Paman	Kugu Nganhcara	152	spit	t̪aː kati	27
NorthernIsolate	Kukatj	152	spit	t̪aŋkelaŋkel	47
Wati	Kukatja	152	spit	yintila	10
Karnic	Kungadutyi	152	spit	ŋalca winbi-ɹa	17
Ngayarta	Kurrama	152	spit	wiʎa	4
Paman	Linngithigh	152	spit	ila	52
Wati	Martu Wangka	152	spit	caŋacunu	3
Mayi	Mayi-Yapi	152	spit	wika	72
Mirniny	Mirniny	152	spit	t̪aliwaɳi	19
Karnic	Mithaka	152	spit	ŋaʎca	17
Ngumpin-Yapa	Mudburra	152	spit	calkira	25
Muruwaric	Muruwari	152	spit	kaŋkul	37
Thura-Yura	Narrungga	152	spit	t̪alli	19
Karnic	Ngamini	152	spit	ŋaʎca	17
Ngumpin-Yapa	Ngarinyman	152	spit	cawul	1
Ngayarta	Ngarla	152	spit	caŋa	3
Ngayarta	Ngarluma	152	spit	wit̪aɭaŋayi(-lku)	4
Lower Murray	Ngarrindjeri	152	spit	ciŋkunin	28
Kartu	Nhanta	152	spit	wiki	5
Thura-Yura	Nukunu	152	spit	ŋapaʎa	23
Marrngu	Nyangumarta	152	spit	caŋa	3
Western Nyulnyulan	Nyulnyul	152	spit	ciwil	32
Paakantyi	Paakantyi	152	spit	ŋalca	11
Paman	Pakanh	152	spit	t̪ayt̪ayma	27
Ngayarta	Panyjima	152	spit	wit̪a	4
Thura-Yura	Parnkala	152	spit	ŋappaʎa	23
Kanyara-Mantharta	Payungu	152	spit	wiki-wiri-ma	5
Wati	Pintupi-Luritja	152	spit	yaya	9
Yolngu	Ritharrngu	152	spit	ŋaːl	11
Kanyara-Mantharta	Thalanyji	152	spit	wiki waɳtiya-l	5
Yuin-Kuri	Thanggati	152	spit	karayŋati	30
Kanyara-Mantharta	Tharrgari	152	spit	wiki	5
Paman	Thaynakwith	152	spit	kwiʔ	61
Paman	Umpila	152	spit	kati	27
Garrwan	Waanyi	152	spit	capula	7
Central NSW	Wailwan	152	spit	ŋaɲcar	69
Kartu	Wajarri	152	spit	witki	5
Warluwaric	Wakaya	152	spit	piwi	35
Wati	Wangkajunga	152	spit	wiʈacu	58
Karnic	Wangkumara	152	spit	ŋaʎca	17
Dyirbalic	Wargamay	152	spit	kaɹɳyca	14
Ngumpin-Yapa	Warlmanpa	152	spit	ɲuyu	16
Ngumpin-Yapa	Warlpiri	152	spit	cuwa-pi-ɲi	74
Warluwaric	Warluwarra	152	spit	ʈala	19
Wati	Warnman	152	spit	caŋaŋaɹi-pu	3
Kanyara-Mantharta	Warriyangga	152	spit	wiki cuku	5
WestVictoria	Warrnambool	152	spit	tulun	67
Warumungic	Warumungu	152	spit	puʎpuʎ-ɲiri-nta	16
Maric	Warungu	152	spit	puypu	49
Nyungar	Watjuk	152	spit	t̪aʎi	17
Kulin	Wemba-Wemba	152	spit	cuɳta	70
Arandic	Western Arrarnta	152	spit	pel̪e	42
Central NSW	Wiradjuri	152	spit	cumpaɹ	38
Thura-Yura	Wirangu	152	spit	t̪al̪iːlaɳ	17
Dyirbalic	Wulguru	152	spit	yuɹa	27
Kalkatungic	Yalarnnga	152	spit	wuɹawuɹa	7
Karnic	Yandruwandha	152	spit	ŋalca	17
Warluwaric	Yanyuwa	152	spit	ɹayalŋuntayara	43
Karnic	Yarluyandi	152	spit	ŋalca	17
Eastern Nyulnyulan	Yawuru	152	spit	kaɹara	32
Paman	Yidiny	152	spit	ɲumpa	15
Ngayarta	Yindjibarndi	152	spit	wil̪aŋkaku	4
Kartu	Yingkarta	152	spit	wiki	5
Yotayotic	Yorta Yorta	152	spit	t̪upen	34
Wati	Yulparija	152	spit	calacula 	9
Central NSW	Yuwaalaraay	152	spit	t̪upi-li	11
Thura-Yura	Adnyamathanha	153	split	iŋki	27
Arandic	Alyawarr	153	split	akalt̪əyəl	68
Karnic	Arabana	153	split	palt̪i	32
Maric	Bidyara-Gungabula	153	split	pat̪i pancu	54
Warluwaric	Bularnu	153	split	ŋakama	43
Yolngu	Dhangu	153	split	baʈhun	19
Yuin-Kuri	Dharuk	153	split	ma-gal	72
Yolngu	Dhayyi	153	split	milkari	89
Yuin-Kuri	Dhurga	153	split	gaɖiɹa-ga	49
Karnic	Diyari	153	split	palka-	32
Paman	Djabugay	153	split	kalapara-y	48
Yolngu	Djinang	153	split	ɟiɟi	17
Waka-Kabi	Duungidjawu	153	split	puŋunta	56
Dyirbalic	Dyirbal	153	split	yaki	4
Central NSW	Gamilaraay	153	split	paɹuni	38
Garrwan	Garrwa	153	split	ciraʈpa	94
Bandjalangic	Githabul	153	split	tunma	58
Yolngu	Gumatj	153	split	bar'yun	89
Yolngu	Gupapuyngu	153	split	yaraɹʔyun	25
Ngumpin-Yapa	Gurindji	153	split	yaɲpal panana	22
Maric	Guwamu	153	split	pat̪i	54
Thura-Yura	Guyani	153	split	kulaɹinta	71
Ngumpin-Yapa	Jaru	153	split	calat paiaɹa	22
Kanyara-Mantharta	Jiwarli	153	split	yiʎuɳ	45
Marrngu	Karajarri	153	split	cal	5
Wati	Kartujarra	153	split	yarpu	37
Thura-Yura	Kaurna	153	split	yaʈanti	29
Paman	Koko-Bera	153	split	yáɹkaliy	67
NorthernIsolate	Kukatj	153	split	pra	88
Wati	Kukatja	153	split	yuɭkur(pa)	15
Karnic	Kungadutyi	153	split	paŋgama(ɹa)	62
Paman	Kunjen	153	split	ubuɹ afa	64
Maric	Margany	153	split	t̪aʈu	61
Wati	Martu Wangka	153	split	yarkaŋu	36
Mirniny	Mirniny	153	split	t̪aɭtarma	81
Ngumpin-Yapa	Mudburra	153	split	cinkir	23
Muruwaric	Muruwari	153	split	paŋa	62
Karnic	Ngamini	153	split	puɹucanta	32
Ngayarta	Ngarla	153	split	paŋka ca-n	26
Ngayarta	Ngarluma	153	split	yiɭirku(-lku)	8
Lower Murray	Ngarrindjeri	153	split	tɹattin	33
Central NSW	Ngiyambaa	153	split	wirpamakiri	85
Paakantyi	Paakantyi	153	split	yampiyampi	21
Paman	Pakanh	153	split	meː koʔoɹ	3
Thura-Yura	Parnkala	153	split	wakkariŋutu	30
Kanyara-Mantharta	Payungu	153	split	miɳiʎi	8
Wati	Pintupi-Luritja	153	split	yiwirinu	14
Karnic	Pitta-Pitta	153	split	palka-	32
Yolngu	Ritharrngu	153	split	baryun	89
Kanyara-Mantharta	Thalanyji	153	split	kaɳta	8
Kanyara-Mantharta	Tharrgari	153	split	waɹarka-ɹu	46
Paman	Umpila	153	split	palpa	51
Garrwan	Waanyi	153	split	kuɹicpi	92
Central NSW	Wailwan	153	split	wuluːr	16
Kartu	Wajarri	153	split	yat̪kunman̪a	86
Warluwaric	Wakaya	153	split	urewam	50
Wati	Wangkajunga	153	split	paɹaʎpu	77
Karnic	Wangkumara	153	split	ilɹi	40
Nyungar	Wardandi	153	split	meːl kap	73
Ngumpin-Yapa	Warlmanpa	153	split	ciciʎ-paka-ka	28
Ngumpin-Yapa	Warlpiri	153	split	ʈiɭpaʈi	6
Warluwaric	Warluwarra	153	split	ŋalɣama	41
Wati	Warnman	153	split	ɭaːrpu	34
Kanyara-Mantharta	Warriyangga	153	split	yiʎuɳ	45
WestVictoria	Warrnambool	153	split	cuɹomi	78
Warumungic	Warumungu	153	split	tultul wiɳpa-n	23
Maric	Warungu	153	split	yakipaɹaŋa	55
Kulin	Wemba-Wemba	153	split	ciɹa	83
Central NSW	Wiradjuri	153	split	tullu-pa-n̪a	39
Kalkatungic	Yalarnnga	153	split	palka-	32
Karnic	Yandruwandha	153	split	yalba	31
Paman	Yidiny	153	split	paŋki	52
Ngayarta	Yindjibarndi	153	split	wiɳta-ku	10
Paman	Yir Yoront	153	split	paɹ=kal	65
Wati	Yulparija	153	split	yaŋkirpuwa 	14
Central NSW	Yuwaalaraay	153	split	ŋuluːr	16
Paman	Aghu-Tharrnggala	155	stab	me	54
Ngumpin-Yapa	Bilinarra	155	stab	turp	1
Yolngu	Dhangu	155	stab	ɟawaɹ'yun	8
Yuin-Kuri	Dharawal	155	stab	t̪uɹa	41
Yolngu	Dhayyi	155	stab	ɟawaɹʔyun	18
Yuin-Kuri	Dhurga	155	stab	kula-	51
Karnic	Diyari	155	stab	rɹaka	32
Yolngu	Djinang	155	stab	ɹari (imp)	10
Waka-Kabi	Duungidjawu	155	stab	kawa	35
Dyirbalic	Dyirbal	155	stab	curkay	52
Central NSW	Gamilaraay	155	stab	t̪u-ri	40
Maric	Gangulu	155	stab	panpanu	49
Bandjalangic	Githabul	155	stab	puka	57
Yolngu	Gumatj	155	stab	d̪ark	8
Yolngu	Gupapuyngu	155	stab	git̪	16
Maric	Guwamu	155	stab	panpa	49
Ngumpin-Yapa	Jaru	155	stab	cut lanan	2
Kanyara-Mantharta	Jiwarli	155	stab	n̪antimana-ŋku	31
Kalkatungic	Kalkatungu	155	stab	ŋkama	24
Wati	Kartujarra	155	stab	waka	6
Thura-Yura	Kaurna	155	stab	puŋkonti; puŋkoɹenti	21
Paman	Koko-Bera	155	stab	t̪áŋəl	56
Paman	Kugu Nganhcara	155	stab	pit̪caŋa	17
NorthernIsolate	Kukatj	155	stab	yiɹint̪	39
Wati	Kukatja	155	stab	murucura	30
Ngayarta	Kurrama	155	stab	kaʈa-l	4
Paman	Linngithigh	155	stab	ŋko	48
Wati	Martu Wangka	155	stab	wakaɳu	6
Kulin	Mathi-Mathi	155	stab	puŋkila	61
Mirniny	Mirniny	155	stab	paɭta	15
Ngumpin-Yapa	Mudburra	155	stab	kaɳa	59
Muruwaric	Muruwari	155	stab	piŋka	44
Ngumpin-Yapa	Ngarinyman	155	stab	turp puɲa	1
Ngayarta	Ngarluma	155	stab	kaʈaka(l/n)	4
Lower Murray	Ngarrindjeri	155	stab	wauwauwun	22
Central NSW	Ngiyambaa	155	stab	t̪uri	41
Kartu	Nhanta	155	stab	maŋguɖa	5
Paakantyi	Paakantyi	155	stab	panta	25
Ngayarta	Panyjima	155	stab	kaʈa-lku	4
Thura-Yura	Parnkala	155	stab	puŋkutu	20
Kanyara-Mantharta	Payungu	155	stab	t̪araɲci-nma	33
Karnic	Pitta-Pitta	155	stab	t̪ari	29
Yolngu	Ritharrngu	155	stab	giʈ	8
Kanyara-Mantharta	Thalanyji	155	stab	kaʈa-lkin	4
Kanyara-Mantharta	Tharrgari	155	stab	caʈawiː-ɹu	34
Garrwan	Waanyi	155	stab	kalicpi	65
Kartu	Wajarri	155	stab	wakanman̪a	6
Warluwaric	Wakaya	155	stab	t̪inkuyi	38
Karnic	Wangkumara	155	stab	kalaɹa	28
Ngumpin-Yapa	Warlmanpa	155	stab	talkuɹ-kaʈa-pu-ŋka	13
Ngumpin-Yapa	Warlpiri	155	stab	cuta-yi-ɲi	11
Warluwaric	Warluwarra	155	stab	pantuɳumata	62
Wati	Warnman	155	stab	wirkala	6
Kanyara-Mantharta	Warriyangga	155	stab	t̪aɳtapu&	31
Warumungic	Warumungu	155	stab	taɭkur-paka-nta	13
Maric	Warungu	155	stab	papawa	37
Thura-Yura	Wirangu	155	stab	paɭtaɳa	15
Karnic	Yandruwandha	155	stab	dɹaka	23
Ngayarta	Yindjibarndi	155	stab	kaʈaʔa(ɹ/n)	4
Paman	Yir Yoront	155	stab	kal 	50
Yotayotic	Yorta Yorta	155	stab	patima	60
Wati	Yulparija	155	stab	waka	6
Central NSW	Yuwaalaraay	155	stab	t̪u-ri	41
Thura-Yura	Adnyamathanha	156	stand	yuwa	10
Paman	Aghu-Tharrnggala	156	stand	ɹɳay-	52
Arandic	Alyawarr	156	stand	ʈnəyəl	20
Arandic	Antekerrepenhe	156	stand	tnem	20
Karnic	Arabana	156	stand	t̪arka	2
Kartu	Badimaya	156	stand	yuka	10
Waka-Kabi	Batyala	156	stand	pawa	38
Maric	Bidyara-Gungabula	156	stand	t̪ana	20
Ngumpin-Yapa	Bilinarra	156	stand	kutic	15
Maric	Biri	156	stand	t̪ana-	20
Warluwaric	Bularnu	156	stand	kari	6
Maningrida	Burarra	156	stand	ɟiɲɟa	65
Arandic	Central Anmatyerr	156	stand	itni	49
Yuin-Kuri	Darkinyung	156	stand	ŋaɹuka	8
Yolngu	Dhangu	156	stand	d̪aːya	2
Yuin-Kuri	Dharawal	156	stand	t̪aɹi	2
Yuin-Kuri	Dharuk	156	stand	warawi	21
Maric	Dharumbal	156	stand	n̪ant̪(t̪)i	27
Yolngu	Dhayyi	156	stand	ɟingaɹyun	2
Yuin-Kuri	Dhurga	156	stand	ɡaɹʊn	2
Karnic	Diyari	156	stand	t̪arka-	2
Paman	Djabugay	156	stand	cara-l	20
Yolngu	Djinang	156	stand	yirpi-gi	2
Waka-Kabi	Duungidjawu	156	stand	paɹance	39
Dyirbalic	Dyirbal	156	stand	caral	20
Central NSW	Gamilaraay	156	stand	wurai	3
Garrwan	Garrwa	156	stand	cuʈiricpa	6
Bandjalangic	Githabul	156	stand	caːna-	20
Yolngu	Golpa	156	stand	ɟiriyun	2
Maric	Gugu-Badhun	156	stand	t̪ana-	20
Yolngu	Gumatj	156	stand	d̪aːra	2
Gumbaynggiric	Gumbaynggir	156	stand	wakiɲciya	32
Maric	Gunggari	156	stand	tanama	20
Yolngu	Gupapuyngu	156	stand	ɹuɹʔ	17
Ngumpin-Yapa	Gurindji	156	stand	paɹu waniɲana	15
Maric	Guwamu	156	stand	puɹa	55
Ngumpin-Yapa	Jaru	156	stand	cata ɲaŋan	18
Gunwinyguan	Jawoyn	156	stand	cap-ciyi-	62
Kanyara-Mantharta	Jiwarli	156	stand	yukari-a	10
Kalkatungic	Kalkatungu	156	stand	ɳaɳpiɳaɳpi	25
Marrngu	Karajarri	156	stand	kurka cana	4
Ngayarta	Kariyarra	156	stand	kariku	6
Wati	Kartujarra	156	stand	ŋaʈa	8
Thura-Yura	Kaurna	156	stand	yuwanti	10
Paman	Koko-Bera	156	stand	t̪əra- ~ t̪əre-	2
Paman	Kugu Nganhcara	156	stand	t̪ana/e	20
NorthernIsolate	Kukatj	156	stand	t̪aɳ	20
Wati	Kukatja	156	stand	ŋaɹati	8
Paman	Kuku Yalanji	156	stand	cana-	20
Karnic	Kungadutyi	156	stand	tidna	20
Paman	Kunjen	156	stand	eɹɳan	49
Ngayarta	Kurrama	156	stand	kari-	6
Paman	Kuuk Thaayorre	156	stand	t̪aːn	20
Paman	Linngithigh	156	stand	niy	47
Maric	Margany	156	stand	t̪ana	20
Wati	Martu Wangka	156	stand	ŋaɹaŋu	8
Kulin	Mathi-Mathi	156	stand	t̪ekat̪a	41
Mayi	Mayi-Kulan	156	stand	t̪aɹa	2
Mayi	Mayi-Yapi	156	stand	pacə	29
Paman	Mbabaram	156	stand	ne-	50
Mirniny	Mirniny	156	stand	yuka	10
Karnic	Mithaka	156	stand	tarkiya	21
Ngumpin-Yapa	Mudburra	156	stand	tuɭiɳ	15
Muruwaric	Muruwari	156	stand	t̪inat̪ari	20
Karnic	Ngamini	156	stand	taɹka	21
Wororan	Ngarinyin	156	stand	tar	60
Ngumpin-Yapa	Ngarinyman	156	stand	kutic kariɲa	15
Ngayarta	Ngarla	156	stand	wuʈari	45
Ngayarta	Ngarluma	156	stand	kari-ku	6
Lower Murray	Ngarrindjeri	156	stand	yummun	19
Central NSW	Ngiyambaa	156	stand	waɹakiri	3
Kartu	Nhanta	156	stand	ika	7
Thura-Yura	Nukunu	156	stand	yuwaca	10
Marrngu	Nyangumarta	156	stand	waɹarkara	5
Eastern Nyulnyulan	Nyikina	156	stand	yalku	68
Western Nyulnyulan	Nyulnyul	156	stand	yaɭk	68
Paakantyi	Paakantyi	156	stand	t̪ari	2
Paman	Pakanh	156	stand	t̪aŋŋana	20
Ngayarta	Panyjima	156	stand	kari-ku	6
Kanyara-Mantharta	Payungu	156	stand	yukari-y	10
Karnic	Pitta-Pitta	156	stand	t̪arka	2
Yolngu	Ritharrngu	156	stand	d̪aːra-	2
Kanyara-Mantharta	Thalanyji	156	stand	yukari-y	10
Yuin-Kuri	Thanggati	156	stand	warati	3
Kanyara-Mantharta	Tharrgari	156	stand	yukari-a	10
Paman	Thaynakwith	156	stand	n̪alma	57
Paman	Umpila	156	stand	paːʔi	37
Paman	Uw Oykangand	156	stand	eɹɳe-	49
Garrwan	Waanyi	156	stand	kariɲca	6
Central NSW	Wailwan	156	stand	waɹa	3
Kartu	Wajarri	156	stand	ŋari	34
Warluwaric	Wakaya	156	stand	kirewir	36
Wati	Wangkajunga	156	stand	ŋaɹa-ŋaɹa	8
Karnic	Wangkumara	156	stand	t̪inapa	20
Nyungar	Wardandi	156	stand	coŋka oɹ caki	59
Dyirbalic	Wargamay	156	stand	cuwara	11
Ngumpin-Yapa	Warlmanpa	156	stand	kutuc	15
Ngumpin-Yapa	Warlpiri	156	stand	yuʎuʈu-kari-mi	6
Wati	Warnman	156	stand	paʈiya	6
Kanyara-Mantharta	Warriyangga	156	stand	yukarima	10
WestVictoria	Warrnambool	156	stand	kaʈa	6
Warumungic	Warumungu	156	stand	canta	13
Maric	Warungu	156	stand	canaya	40
Nyungar	Watjuk	156	stand	yugau	10
Kulin	Wemba-Wemba	156	stand	cerika	14
Arandic	Western Arrarnta	156	stand	kemireme	20
Paman	Wik-Ngathan	156	stand	t̪anə-	20
Central NSW	Wiradjuri	156	stand	waɹuna	3
Thura-Yura	Wirangu	156	stand	yukaɳ	10
Wororan	Worrorra	156	stand	-walkeː ~ -mpalkeː	67
Dyirbalic	Wulguru	156	stand	t̪uwalika	33
Wororan	Wunambal	156	stand	ˈdɑɾ ˈŋɑni	60
Kalkatungic	Yalarnnga	156	stand	cana	20
Karnic	Yandruwandha	156	stand	taŋgu	19
Warluwaric	Yanyuwa	156	stand	yiɹiyarincara	28
Eastern Nyulnyulan	Yawuru	156	stand	yalku+ni	68
Paman	Yidiny	156	stand	cana-	20
Ngayarta	Yindjibarndi	156	stand	kari-	6
Kartu	Yingkarta	156	stand	yukari-ɲi	10
Paman	Yir Yoront	156	stand	t̪un	20
Yotayotic	Yorta Yorta	156	stand	tana	22
Wati	Yulparija	156	stand	ŋaɹa-ɲcari	8
Central NSW	Yuwaalaraay	156	stand	waraymali	3
Thura-Yura	Adnyamathanha	157	star	vuʈɭi	8
Paman	Aghu-Tharrnggala	157	star	rŋɨl	3
Arandic	Alyawarr	157	star	kwəraʎ	53
Arandic	Antekerrepenhe	157	star	kweraʎ	67
Karnic	Arabana	157	star	ŋuɾuŋa-manili	33
Paman	Ayapathu	157	star	n̪uca	112
Kartu	Badimaya	157	star	puntaɹa	10
Western Nyulnyulan	Bardi	157	star	kupala	153
Paman	Barrow Point	157	star	ɑmɑɹkɑn	46
