ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
22947	Ngaanyatjarra	ngaa1240	SMALL		tcukutcuku	t c u k u t c u k u	t T u k u t T u k u	T K V K V T K V K V	T C Y K Y T C Y K Y	SMALL:9657	9657	tTukutTuku	9349	SMALL:11	4744
22948	Ngaanyatjarra	ngaa1240	SMALL		tcukuɳi	t c u k u ɳ i	t T u k u n i	T K V K V N V	T C Y K Y N I	SMALL:9657	9657	tTukuni	9350	SMALL:39	4744
22950	Lower Riverland	lowe1402	SMALL		poiljoŋko	p o i l j o ŋ k o	p o i l y o N k o	P V V R J V N K V	P U I L J U N K U	SMALL:9742	9742	poilyoNko	9351	SMALL:13	4742
22951	Ngamini	ngam1284	SMALL		wolka	w o l k a	w o l k a	W V R K V	W U L K A	SMALL:9701	9701	wolka	9352	SMALL:65	4750
22954	Ngarinman	ngar1235	SMALL		jabagaru	j a b a g a r u	y a b a g a r u	J V P V K V R V	J A P A K A R Y	SMALL:9685	9685	yabagaru	9353	SMALL:2	4741
22956	Ngarluma	ngar1287	SMALL		guɭuguɭu	g u ɭ u g u ɭ u	g u L u g u L u	K V R V K V R V	K Y L Y K Y L Y	SMALL:9712	9712	guLuguLu	9354	SMALL:10	4765
22957	Narrinyeri	narr1259	SMALL		puraŋge	p u r a ŋ g e	p u r a N g e	P V R V N K V	P Y R A N K E	SMALL:9697	9697	puraNge	9355	SMALL:38	4763
22965	Northern Coastal Nyangumarta	nort2754	SMALL		wupacupani	w u p a c u p a n i	w u p a T u p a n i	W V P V K V P V N V	W Y P A C Y P A N I	SMALL:9691	9691	wupaTupani	9356	SMALL:37	4749
22966	Nyamal	nyam1271	SMALL		t̪umkara	t̪ u m k a r a	t u m k a r a	T V M K V R V	T Y M K A R A	SMALL:9669	9669	tumkara	9357	SMALL:36	4741
22967	Nyangumarta	nyan1301	SMALL		wupaʈu	w u p a ʈ u	w u p a t u	W V P V T V	W Y P A T Y	SMALL:9691	9691	wupatu	9358	SMALL:9	4749
22968	Nyunga	nyun1247	SMALL		botːene	b o tː e n e	b o t e n e	P V T V N V	P U T E N E	SMALL:9684	9684	botene	9359	SMALL:35	4747
22969	Paakantyi	darl1243	SMALL		kuʈaloːko	k u ʈ a l oː k o	k u t a l o k o	K V T V R V K V	K Y T A L U K U	SMALL:9678	9678	kutaloko	9360	SMALL:12	4767
22972	Panytyima	pany1241	SMALL		kubica	k u b i c a	k u b i T a	K V P V K V	K Y P I C A	SMALL:9734	9734	kubiTa	9361	SMALL:3	4740
22973	Banggarla	bang1339	SMALL		boːljoː	b oː l j oː	b o l y o	P V R J V	P U L J U	SMALL:9688	9688	bolyo	9362	SMALL:34	4742
22974	Bayungu	bayu1240	SMALL		kubucumuɖu	k u b u c u m u ɖ u	k u b u T u m u d u	K V P V K V M V T V	K Y P Y C Y M Y T Y	SMALL:9734	9734	kubuTumudu	9363	SMALL:7	4740
22981	Pitjantjatjara	pitj1243	SMALL		tcukutcuku	t c u k u t c u k u	t T u k u t T u k u	T K V K V T K V K V	T C Y K Y T C Y K Y	SMALL:9754	9754	tTukutTuku	9364	SMALL:11	4744
22982	Pitjantjatjara	pitj1243	SMALL		tcapu	t c a p u	t T a p u	T K V P V	T C A P Y	SMALL:9754	9754	tTapu	9365	SMALL:8	4746
22983	Pitta Pitta	pitt1247	SMALL		t̪ujuju	t̪ u j u j u	t u y u y u	T V J V J V	T Y J Y J Y	SMALL:9718	9718	tuyuyu	9366	SMALL:33	4768
22986	Ritarungo	rita1239	SMALL		gaɲaŋ	g a ɲ a ŋ	g a H a N	K V N V N	K A N A N	SMALL:9681	9681	gaNaN	9367	SMALL:32	4743
22988	Dhalandji	dhal1245	SMALL		kubucu	k u b u c u	k u b u T u	K V P V K V	K Y P Y C Y	SMALL:9734	9734	kubuTu	9368	SMALL:7	4740
22989	Dhargari	dhar1247	SMALL		cupaɖi	c u p a ɖ i	T u p a d i	K V P V T V	C Y P A T I	SMALL:9720	9720	Tupadi	9369	SMALL:6	4740
22991	Wagaya	waga1260	SMALL		t̪apukut	t̪ a p u k u t	t a p u k u t	T V P V K V T	T A P Y K Y T	SMALL:9725	9725	tapukut	9370	SMALL:31	4741
22992	Wagaya	waga1260	SMALL		t̪apukulj	t̪ a p u k u l j	t a p u k u l y	T V P V K V R J	T A P Y K Y L J	SMALL:9725	9725	tapukuly	9371	SMALL:30	4741
22998	Ngura	ngur1261	SMALL		wajiwa	w a j i w a	w a y i w a	W V J V W V	W A J I W A	SMALL:9729	9729	wayiwa	9372	SMALL:29	4766
23003	Warlpiri	warl1254	SMALL		wita	w i t a	w i t a	W V T V	W I T A	SMALL:9683	9683	wita	9373	SMALL:28	4771
23005	Wanman	wanm1242	SMALL		tawiɲpa	t a w i ɲ p a	t a w i H p a	T V W V N P V	T A W I N P A	SMALL:9707	9707	tawiNpa	9374	SMALL:27	4770
23006	Wariyangga	wari1262	SMALL		cumba	c u m b a	T u m b a	K V M P V	C Y M P A	SMALL:9720	9720	Tumba	9375	SMALL:26	4740
23007	Warumungu	waru1265	SMALL		maːncun	m aː n c u n	m a n T u n	M V N K V N	M A N C Y N	SMALL:9675	9675	manTun	9376	SMALL:25	4772
23009	Wathawurrung	wath1238	SMALL		ŋaɲaki	ŋ a ɲ a k i	N a H a k i	N V N V K V	N A N A K I	SMALL:9695	9695	NaNaki	9377	SMALL:24	4773
23014	Wik-Mungkan	wikm1247	SMALL		maɲ	m a ɲ	m a H	M V N	M A N	SMALL:9724	9724	maN	9378	SMALL:23	4753
23015	Wiradhuri	wira1262	SMALL		buːbaːj	b uː b aː j	b u b a y	P V P V J	P Y P A J	SMALL:9716	9716	bubay	9379	SMALL:5	4748
23016	Wirangu-Nauo	wira1260	SMALL		miɲa	m i ɲ a	m i H a	M V N V	M I N A	SMALL:9690	9690	miNa	9380	SMALL:22	4753
23022	Yan-nhangu	yann1237	SMALL		gulkuɹuŋu	g u l k u ɹ u ŋ u	g u l k u r u N u	K V R K V R V N V	K Y L K Y R Y N Y	SMALL:9673	9673	gulkuruNu	9381	SMALL:10	4774
23023	Yandruwandha	yand1253	SMALL		pulja	p u l j a	p u l y a	P V R J V	P Y L J A	SMALL:9688	9688	pulya	9382	SMALL:4	4742
23024	Yandruwandha	yand1253	SMALL		puɭa	p u ɭ a	p u L a	P V R V	P Y L A	SMALL:9688	9688	puLa	9383	SMALL:21	4742
23027	Yawarawarga	yawa1258	SMALL		pulca	p u l c a	p u l T a	P V R K V	P Y L C A	SMALL:9688	9688	pulTa	9384	SMALL:4	4742
23029	Yindjibarndi	yind1247	SMALL		gubica	g u b i c a	g u b i T a	K V P V K V	K Y P I C A	SMALL:9734	9734	gubiTa	9385	SMALL:3	4740
23033	Yorta Yorta	yort1237	SMALL		iŋarna	i ŋ a r n a	i N a r n a	V N V R N V	I N A R N A	SMALL:9709	9709	iNarna	9386	SMALL:20	4775
23035	Yulparitja	yulp1238	SMALL		cuku	c u k u	T u k u	K V K V	C Y K Y	SMALL:9754	9754	Tuku	9387	SMALL:19	4744
23036	Yuwaalaraay	yuwa1242	SMALL		badcin	b a d c i n	b a d T i n	P V T K V N	P A T C I N	SMALL:9696	9696	badTin	9388	SMALL:18	4747
23037	Yuwaalaraay	yuwa1242	SMALL		d̪ugaːj	d̪ u g aː j	d u g a y	T V K V J	T Y K A J	SMALL:9696	9696	dugay	9389	SMALL:17	4745
23038	Yuwaalaraay	yuwa1242	SMALL		bubaːj	b u b aː j	b u b a y	P V P V J	P Y P A J	SMALL:9696	9696	bubay	9390	SMALL:5	4748
23039	Yuwaalaraay	yuwa1242	SMALL		ðuːl	ð uː l	8 u l	T V R	D Y L	SMALL:9696	9696	8ul	9391	SMALL:16	4783
23431	Adnyamathanha	adny1235	SMELL (PERCEIVE)		t̪awi	t̪ a w i	t a w i	T V W V	T A W I	SMELL (PERCEIVE):9938	9938	tawi	9392	SMELL (PERCEIVE):54	4810
23433	Alyawarr	alya1239	SMELL (PERCEIVE)		inteɳ	i n t e ɳ	i n t e n	V N T V N	I N T E N	SMELL (PERCEIVE):9957	9957	inten	9393	SMELL (PERCEIVE):49	4795
23435	Arabana	arab1267	SMELL (PERCEIVE)		waɹuwaɹa	w a ɹ u w a ɹ a	w a r u w a r a	W V R V W V R V	W A R Y W A R A	SMELL (PERCEIVE):9954	9954	waruwara	9394	SMELL (PERCEIVE):48	4791
23438	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		julu_g	j u l u g	y u l u g	J V R V K	J Y L Y K	SMELL (PERCEIVE):9982	9982	yulug	9395	SMELL (PERCEIVE):47	4792
23439	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		juhlu_w	j u h l u w	y u h l u w	J V H R V W	J Y H L Y W	SMELL (PERCEIVE):9982	9982	yuhluw	9396	SMELL (PERCEIVE):46	4792
23440	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		bandi_w	b a n d i w	b a n d i w	P V N T V W	P A N T I W	SMELL (PERCEIVE):9982	9982	bandiw	9397	SMELL (PERCEIVE):3	4785
23441	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		c	c	T	K	C	SMELL (PERCEIVE):9982	9982	T	9398	SMELL (PERCEIVE):45	4797
23442	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		bandeh_c	b a n d e h c	b a n d e h T	P V N T V H K	P A N T E H C	SMELL (PERCEIVE):9982	9982	bandehT	9399	SMELL (PERCEIVE):53	4785
23443	Yugambeh-Bandjalang	band1339	SMELL (PERCEIVE)		ganːza_c	g a nː z a c	g a n z a T	K V N S V K	K A N S A C	SMELL (PERCEIVE):9982	9982	ganzaT	9400	SMELL (PERCEIVE):44	4796
23451	Dhangu	dhan1270	SMELL (PERCEIVE)		buŋgan	b u ŋ g a n	b u N g a n	P V N K V N	P Y N K A N	SMELL (PERCEIVE):9987	9987	buNgan	9401	SMELL (PERCEIVE):43	4794
23453	Sydney	sydn1236	SMELL (PERCEIVE)		kunda	k u n d a	k u n d a	K V N T V	K Y N T A	SMELL (PERCEIVE):9948	9948	kunda	9402	SMELL (PERCEIVE):42	4795
23457	Dhuwal	dhuw1249	SMELL (PERCEIVE)		n̪uma	n̪ u m a	n u m a	N V M V	N Y M A	SMELL (PERCEIVE):9978	9978	numa	9403	SMELL (PERCEIVE):2	4786
23459	Dieri	dier1241	SMELL (PERCEIVE)		panimateɹinta	p a n i m a t e ɹ i n t a	p a n i m a t e r i n t a	P V N V M V T V R V N T V	P A N I M A T E R I N T A	SMELL (PERCEIVE):9957	9957	panimaterinta	9404	SMELL (PERCEIVE):41	4790
23460	Dyaabugay	dyaa1242	SMELL (PERCEIVE)		ɲuŋal	ɲ u ŋ a l	H u N a l	N V N V R	N Y N A L	SMELL (PERCEIVE):9958	9958	NuNal	9405	SMELL (PERCEIVE):40	4808
23461	Djambarrpuyngu	djam1256	SMELL (PERCEIVE)		waŋgiʔʲun	w a ŋ g i ʔʲ u n	w a N g i 7 u n	W V N K V H V N	W A N K I H Y N	SMELL (PERCEIVE):9945	9945	waNgi7un	9406	SMELL (PERCEIVE):39	4807
23463	Djinang	djin1253	SMELL (PERCEIVE)		ɲumigi	ɲ u m i g i	H u m i g i	N V M V K V	N Y M I K I	SMELL (PERCEIVE):9978	9978	Numigi	9407	SMELL (PERCEIVE):38	4786
23467	Gamilaraay	gami1243	SMELL (PERCEIVE)		buia	b u i a	b u i a	P V V V	P Y I A	SMELL (PERCEIVE):9953	9953	buia	9408	SMELL (PERCEIVE):52	4788
23473	Kumbainggar	kumb1268	SMELL (PERCEIVE)		ŋuɹuba	ŋ u ɹ u b a	N u r u b a	N V R V P V	N Y R Y P A	SMELL (PERCEIVE):9959	9959	Nuruba	9409	SMELL (PERCEIVE):37	4789
23477	Gupapuyngu	gupa1247	SMELL (PERCEIVE)		n̪uman	n̪ u m a n	n u m a n	N V M V N	N Y M A N	SMELL (PERCEIVE):9978	9978	numan	9410	SMELL (PERCEIVE):2	4786
23478	Gurindji	guri1247	SMELL (PERCEIVE)		ŋapuk_manana	ŋ a p u k m a n a n a	N a p u k m a n a n a	N V P V K M V N V N V	N A P Y K M A N A N A	SMELL (PERCEIVE):9991	9991	Napukmanana	9411	SMELL (PERCEIVE):5	4787
23480	Guyani	guya1249	SMELL (PERCEIVE)		dauːnta	d a uː n t a	d a u n t a	T V V N T V	T A Y N T A	SMELL (PERCEIVE):9938	9938	daunta	9412	SMELL (PERCEIVE):36	4785
23481	Jaru	jaru1254	SMELL (PERCEIVE)		ŋad_bana	ŋ a d b a n a	N a d b a n a	N V T P V N V	N A T P A N A	SMELL (PERCEIVE):9944	9944	Nadbana	9413	SMELL (PERCEIVE):50	4787
23483	Djiwarli	djiw1241	SMELL (PERCEIVE)		paɳdiŋgu	p a ɳ d i ŋ g u	p a n d i N g u	P V N T V N K V	P A N T I N K Y	SMELL (PERCEIVE):9957	9957	pandiNgu	9414	SMELL (PERCEIVE):4	4785
23486	Kalkutung	kalk1246	SMELL (PERCEIVE)		mpuʈi	m p u ʈ i	m p u t i	M P V T V	M P Y T I	SMELL (PERCEIVE):1	1	mputi	9415	SMELL (PERCEIVE):35	4785
23487	Gamilaraay	gami1243	SMELL (PERCEIVE)		buia	b u i a	b u i a	P V V V	P Y I A	SMELL (PERCEIVE):9953	9953	buia	9416	SMELL (PERCEIVE):51	4788
23488	Karadjeri	kara1476	SMELL (PERCEIVE)		bandi_mana	b a n d i m a n a	b a n d i m a n a	P V N T V M V N V	P A N T I M A N A	SMELL (PERCEIVE):9957	9957	bandimana	9417	SMELL (PERCEIVE):34	4785
23491	Kartujarra	kart1247	SMELL (PERCEIVE)		paɳti	p a ɳ t i	p a n t i	P V N T V	P A N T I	SMELL (PERCEIVE):9957	9957	panti	9418	SMELL (PERCEIVE):1	4785
23493	Kaurna	kaur1267	SMELL (PERCEIVE)		kuŋŋaɹendi	k u ŋ ŋ a ɹ e n d i	k u N N a r e n d i	K V N N V R V N T V	K Y N N A R E N T I	SMELL (PERCEIVE):9940	9940	kuNNarendi	9419	SMELL (PERCEIVE):33	4804
23497	Kukatja	kuka1246	SMELL (PERCEIVE)		paɳtiŋaɹa	p a ɳ t i ŋ a ɹ a	p a n t i N a r a	P V N T V N V R V	P A N T I N A R A	SMELL (PERCEIVE):9957	9957	pantiNara	9420	SMELL (PERCEIVE):1	4785
23498	Kuku-Yalanji	kuku1273	SMELL (PERCEIVE)		ɲuma	ɲ u m a	H u m a	N V M V	N Y M A	SMELL (PERCEIVE):9978	9978	Numa	9421	SMELL (PERCEIVE):2	4786
23503	Gurdjar	gurd1238	SMELL (PERCEIVE)		ak	a k	a k	V K	A K	SMELL (PERCEIVE):9985	9985	ak	9422	SMELL (PERCEIVE):32	4806
23504	Kuuku-Ya'u	kuuk1238	SMELL (PERCEIVE)		nuːŋkana	n uː ŋ k a n a	n u N k a n a	N V N K V N V	N Y N K A N A	SMELL (PERCEIVE):9977	9977	nuNkana	9423	SMELL (PERCEIVE):9	4794
23506	Kala Lagaw Ya	kala1377	SMELL (PERCEIVE)		ganupulmai	g a n u p u l m a i	g a n u p u l m a i	K V N V P V R M V V	K A N Y P Y L M A I	SMELL (PERCEIVE):9937	9937	ganupulmai	9424	SMELL (PERCEIVE):31	4805
23512	Margany	marg1253	SMELL (PERCEIVE)		n̪ud̪a	n̪ u d̪ a	n u d a	N V T V	N Y T A	SMELL (PERCEIVE):9947	9947	nuda	9425	SMELL (PERCEIVE):8	4793
23513	Martu Wangka	mart1256	SMELL (PERCEIVE)		paɳtiɳu	p a ɳ t i ɳ u	p a n t i n u	P V N T V N V	P A N T I N Y	SMELL (PERCEIVE):9957	9957	pantinu	9426	SMELL (PERCEIVE):1	4785
23522	Mudburra	mudb1240	SMELL (PERCEIVE)		ŋabu	ŋ a b u	N a b u	N V P V	N A P Y	SMELL (PERCEIVE):9991	9991	Nabu	9427	SMELL (PERCEIVE):30	4789
23524	Muruwari	muru1266	SMELL (PERCEIVE)		pat̪i	p a t̪ i	p a t i	P V T V	P A T I	SMELL (PERCEIVE):9952	9952	pati	9428	SMELL (PERCEIVE):29	4785
23526	Ngaanyatjarra	ngaa1240	SMELL (PERCEIVE)		paɳti	p a ɳ t i	p a n t i	P V N T V	P A N T I	SMELL (PERCEIVE):9957	9957	panti	9429	SMELL (PERCEIVE):1	4785
23528	Lower Riverland	lowe1402	SMELL (PERCEIVE)		tunkun	t u n k u n	t u n k u n	T V N K V N	T Y N K Y N	SMELL (PERCEIVE):9969	9969	tunkun	9430	SMELL (PERCEIVE):7	4794
23529	Ngamini	ngam1284	SMELL (PERCEIVE)		paɳima	p a ɳ i m a	p a n i m a	P V N V M V	P A N I M A	SMELL (PERCEIVE):9957	9957	panima	9431	SMELL (PERCEIVE):28	4790
23531	Ngarinman	ngar1235	SMELL (PERCEIVE)		ŋabug_mani	ŋ a b u g m a n i	N a b u g m a n i	N V P V K M V N V	N A P Y K M A N I	SMELL (PERCEIVE):9991	9991	Nabugmani	9432	SMELL (PERCEIVE):5	4787
23533	Ngarluma	ngar1287	SMELL (PERCEIVE)		bundʔilgo	b u n d ʔ i l g o	b u n d 7 i l g o	P V N T H V R K V	P Y N T H I L K U	SMELL (PERCEIVE):9957	9957	bund7ilgo	9433	SMELL (PERCEIVE):27	4803
23534	Narrinyeri	narr1259	SMELL (PERCEIVE)		peindi	p e i n d i	p e i n d i	P V V N T V	P E I N T I	SMELL (PERCEIVE):9957	9957	peindi	9434	SMELL (PERCEIVE):26	4785
23542	Northern Coastal Nyangumarta	nort2754	SMELL (PERCEIVE)		paɳtini	p a ɳ t i n i	p a n t i n i	P V N T V N V	P A N T I N I	SMELL (PERCEIVE):9957	9957	pantini	9435	SMELL (PERCEIVE):1	4785
23543	Nyamal	nyam1271	SMELL (PERCEIVE)		puljaram	p u l j a r a m	p u l y a r a m	P V R J V R V M	P Y L J A R A M	SMELL (PERCEIVE):9974	9974	pulyaram	9436	SMELL (PERCEIVE):25	4801
23544	Nyangumarta	nyan1301	SMELL (PERCEIVE)		paɳtila	p a ɳ t i l a	p a n t i l a	P V N T V R V	P A N T I L A	SMELL (PERCEIVE):9957	9957	pantila	9437	SMELL (PERCEIVE):1	4785
23545	Nyunga	nyun1247	SMELL (PERCEIVE)		kandun	k a n d u n	k a n d u n	K V N T V N	K A N T Y N	SMELL (PERCEIVE):9989	9989	kandun	9438	SMELL (PERCEIVE):24	4795
23546	Paakantyi	darl1243	SMELL (PERCEIVE)		buːnda	b uː n d a	b u n d a	P V N T V	P Y N T A	SMELL (PERCEIVE):9957	9957	bunda	9439	SMELL (PERCEIVE):6	4785
23548	Panytyima	pany1241	SMELL (PERCEIVE)		baɳdi	b a ɳ d i	b a n d i	P V N T V	P A N T I	SMELL (PERCEIVE):9957	9957	bandi	9440	SMELL (PERCEIVE):3	4785
23549	Banggarla	bang1339	SMELL (PERCEIVE)		maɳiti	m a ɳ i t i	m a n i t i	M V N V T V	M A N I T I	SMELL (PERCEIVE):9941	9941	maniti	9441	SMELL (PERCEIVE):23	4809
23550	Bayungu	bayu1240	SMELL (PERCEIVE)		paɳdinma	p a ɳ d i n m a	p a n d i n m a	P V N T V N M V	P A N T I N M A	SMELL (PERCEIVE):9957	9957	pandinma	9442	SMELL (PERCEIVE):22	4785
23554	Pitjantjatjara	pitj1243	SMELL (PERCEIVE)		panti	p a n t i	p a n t i	P V N T V	P A N T I	SMELL (PERCEIVE):9957	9957	panti	9443	SMELL (PERCEIVE):1	4785
23555	Pitta Pitta	pitt1247	SMELL (PERCEIVE)		warhuwa	w a r h u w a	w a r h u w a	W V R H V W V	W A R H Y W A	SMELL (PERCEIVE):9954	9954	warhuwa	9444	SMELL (PERCEIVE):21	4791
23557	Ritarungo	rita1239	SMELL (PERCEIVE)		n̪uman	n̪ u m a n	n u m a n	N V M V N	N Y M A N	SMELL (PERCEIVE):9978	9978	numan	9445	SMELL (PERCEIVE):2	4786
23558	Dhalandji	dhal1245	SMELL (PERCEIVE)		paɳdilgin	p a ɳ d i l g i n	p a n d i l g i n	P V N T V R K V N	P A N T I L K I N	SMELL (PERCEIVE):9957	9957	pandilgin	9446	SMELL (PERCEIVE):4	4785
23559	Dhargari	dhar1247	SMELL (PERCEIVE)		paʈiku	p a ʈ i k u	p a t i k u	P V T V K V	P A T I K Y	SMELL (PERCEIVE):9957	9957	patiku	9447	SMELL (PERCEIVE):20	4785
23562	Wagaya	waga1260	SMELL (PERCEIVE)		incem	i n c e m	i n T e m	V N K V M	I N C E M	SMELL (PERCEIVE):9964	9964	inTem	9448	SMELL (PERCEIVE):19	4800
23570	Ngura	ngur1261	SMELL (PERCEIVE)		pupi	p u p i	p u p i	P V P V	P Y P I	SMELL (PERCEIVE):9990	9990	pupi	9449	SMELL (PERCEIVE):18	4802
23575	Warlpiri	warl1254	SMELL (PERCEIVE)		paɳti	p a ɳ t i	p a n t i	P V N T V	P A N T I	SMELL (PERCEIVE):9957	9957	panti	9450	SMELL (PERCEIVE):1	4785
23577	Wanman	wanm1242	SMELL (PERCEIVE)		paɳtila	p a ɳ t i l a	p a n t i l a	P V N T V R V	P A N T I L A	SMELL (PERCEIVE):9957	9957	pantila	9451	SMELL (PERCEIVE):1	4785
23578	Wariyangga	wari1262	SMELL (PERCEIVE)		paɳdit̪aɹu	p a ɳ d i t̪ a ɹ u	p a n d i t a r u	P V N T V T V R V	P A N T I T A R Y	SMELL (PERCEIVE):9957	9957	panditaru	9452	SMELL (PERCEIVE):4	4785
23579	Warumungu	waru1265	SMELL (PERCEIVE)		paɳta	p a ɳ t a	p a n t a	P V N T V	P A N T A	SMELL (PERCEIVE):9957	9957	panta	9453	SMELL (PERCEIVE):1	4785
23581	Wathawurrung	wath1238	SMELL (PERCEIVE)		ŋaropa	ŋ a r o p a	N a r o p a	N V R V P V	N A R U P A	SMELL (PERCEIVE):9979	9979	Naropa	9454	SMELL (PERCEIVE):17	4789
23584	Wik-Mungkan	wikm1247	SMELL (PERCEIVE)		n̪uːt̪	n̪ uː t̪	n u t	N V T	N Y T	SMELL (PERCEIVE):9955	9955	nut	9455	SMELL (PERCEIVE):16	4793
23585	Wiradhuri	wira1262	SMELL (PERCEIVE)		budːanːa	b u dː a nː a	b u d a n a	P V T V N V	P Y T A N A	SMELL (PERCEIVE):9952	9952	budana	9456	SMELL (PERCEIVE):15	4787
23586	Wirangu-Nauo	wira1260	SMELL (PERCEIVE)		baɳdiɳ	b a ɳ d i ɳ	b a n d i n	P V N T V N	P A N T I N	SMELL (PERCEIVE):9957	9957	bandin	9457	SMELL (PERCEIVE):3	4785
23592	Yan-nhangu	yann1237	SMELL (PERCEIVE)		n̪umaɳ	n̪ u m a ɳ	n u m a n	N V M V N	N Y M A N	SMELL (PERCEIVE):9978	9978	numan	9458	SMELL (PERCEIVE):2	4786
23593	Yandruwandha	yand1253	SMELL (PERCEIVE)		pan̪t̪ama	p a n̪ t̪ a m a	p a n t a m a	P V N T V M V	P A N T A M A	SMELL (PERCEIVE):9957	9957	pantama	9459	SMELL (PERCEIVE):14	4785
23596	Yawarawarga	yawa1258	SMELL (PERCEIVE)		panindɹi	p a n i n d ɹ i	p a n i n d r i	P V N V N T R V	P A N I N T R I	SMELL (PERCEIVE):9957	9957	panindri	9460	SMELL (PERCEIVE):13	4790
23598	Yindjibarndi	yind1247	SMELL (PERCEIVE)		baɳdigu	b a ɳ d i g u	b a n d i g u	P V N T V K V	P A N T I K Y	SMELL (PERCEIVE):9957	9957	bandigu	9461	SMELL (PERCEIVE):3	4785
23599	Yorta Yorta	yort1237	SMELL (PERCEIVE)		miŋa	m i ŋ a	m i N a	M V N V	M I N A	SMELL (PERCEIVE):9950	9950	miNa	9462	SMELL (PERCEIVE):12	4799
23601	Yulparitja	yulp1238	SMELL (PERCEIVE)		miɲcuɳ	m i ɲ c u ɳ	m i H T u n	M V N K V N	M I N C Y N	SMELL (PERCEIVE):9968	9968	miNTun	9463	SMELL (PERCEIVE):11	4798
23602	Yuwaalaraay	yuwa1242	SMELL (PERCEIVE)		buwij	b u w i j	b u w i y	P V W V J	P Y W I J	SMELL (PERCEIVE):9953	9953	buwiy	9464	SMELL (PERCEIVE):10	4788
23040	Adnyamathanha	adny1235	SMOKE (EXHAUST)		vuɳtu	v u ɳ t u	v u n t u	W V N T V	B Y N T Y	SMOKE (EXHAUST):9768	9768	vuntu	9465	SMOKE (EXHAUST):3	4813
23042	Alyawarr	alya1239	SMOKE (EXHAUST)		kʷeʈ	kʷ e ʈ	k e t	K V T	K E T	SMOKE (EXHAUST):9790	9790	ket	9466	SMOKE (EXHAUST):11	4818
23044	Arabana	arab1267	SMOKE (EXHAUST)		t̪upu	t̪ u p u	t u p u	T V P V	T Y P Y	SMOKE (EXHAUST):9779	9779	tupu	9467	SMOKE (EXHAUST):2	4811
23048	Yugambeh-Bandjalang	band1339	SMOKE (EXHAUST)		cume	c u m e	T u m e	K V M V	C Y M E	SMOKE (EXHAUST):9789	9789	Tume	9468	SMOKE (EXHAUST):48	4840
23058	Dhangu	dhan1270	SMOKE (EXHAUST)		ŋawulul	ŋ a w u l u l	N a w u l u l	N V W V R V R	N A W Y L Y L	SMOKE (EXHAUST):9771	9771	Nawulul	9469	SMOKE (EXHAUST):4	4816
23060	Sydney	sydn1236	SMOKE (EXHAUST)		kudcal	k u d c a l	k u d T a l	K V T K V R	K Y T C A L	SMOKE (EXHAUST):9790	9790	kudTal	9470	SMOKE (EXHAUST):10	4837
23065	Dhuwal	dhuw1249	SMOKE (EXHAUST)		ŋawulul	ŋ a w u l u l	N a w u l u l	N V W V R V R	N A W Y L Y L	SMOKE (EXHAUST):9771	9771	Nawulul	9471	SMOKE (EXHAUST):4	4816
23067	Dieri	dier1241	SMOKE (EXHAUST)		t̪upu	t̪ u p u	t u p u	T V P V	T Y P Y	SMOKE (EXHAUST):9779	9779	tupu	9472	SMOKE (EXHAUST):2	4811
23068	Dyaabugay	dyaa1242	SMOKE (EXHAUST)		dcugaj	d c u g a j	d T u g a y	T K V K V J	T C Y K A J	SMOKE (EXHAUST):9822	9822	dTugay	9473	SMOKE (EXHAUST):49	4827
23069	Djambarrpuyngu	djam1256	SMOKE (EXHAUST)		ŋawulul	ŋ a w u l u l	N a w u l u l	N V W V R V R	N A W Y L Y L	SMOKE (EXHAUST):9771	9771	Nawulul	9474	SMOKE (EXHAUST):4	4816
23071	Djinang	djin1253	SMOKE (EXHAUST)		ŋaɹimbij	ŋ a ɹ i m b i j	N a r i m b i y	N V R V M P V J	N A R I M P I J	SMOKE (EXHAUST):9773	9773	Narimbiy	9475	SMOKE (EXHAUST):46	4826
23076	Gamilaraay	gami1243	SMOKE (EXHAUST)		nundu	n u n d u	n u n d u	N V N T V	N Y N T Y	SMOKE (EXHAUST):9796	9796	nundu	9476	SMOKE (EXHAUST):3	4813
23082	Kumbainggar	kumb1268	SMOKE (EXHAUST)		cuːm	c uː m	T u m	K V M	C Y M	SMOKE (EXHAUST):9789	9789	Tum	9477	SMOKE (EXHAUST):9	4830
23087	Gupapuyngu	gupa1247	SMOKE (EXHAUST)		ŋawulul	ŋ a w u l u l	N a w u l u l	N V W V R V R	N A W Y L Y L	SMOKE (EXHAUST):9771	9771	Nawulul	9478	SMOKE (EXHAUST):4	4816
23088	Gurindji	guri1247	SMOKE (EXHAUST)		cuŋkaʈ	c u ŋ k a ʈ	T u N k a t	K V N K V T	C Y N K A T	SMOKE (EXHAUST):9778	9778	TuNkat	9479	SMOKE (EXHAUST):1	4819
