ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
8958	SLOVENIAN	slv	thin		tǎːnək	t ǎː n ə k	t a n I k	T V N V K	T A N E K	thin:B	1823	tan3k	8166	thin:3	2020
8959	OLD_NORSE	non	thin		θunːr	θ u nː r	8 u n r	T V N R	D Y N R	thin:B	1823	8unr	8167	thin:5	2020
8960	OLD_NORSE	non	thin		mjoːr	m j oː r	m y o r	M J V R	M J U R	thin:F	1826	myor	8168	thin:4	2022
8961	OLD_NORSE	non	thin		ɡranːr	ɡ r a nː r	g r a n r	K R V N R	K R A N R	thin:U	1832	granr	8169	thin:6	2024
8962	ICELANDIC	isl	thin		mjouːr	m j ouː r	m y o r	M J V R	M J U R	thin:F	1826	myor	8170	thin:4	2022
8963	ICELANDIC	isl	thin		ˈɡ̊ranːʏr	ˈɡ̊ r a nː ʏ r	g r a n i r	K R V N V R	K R A N Y R	thin:U	1832	granir	8171	thin:6	2024
8964	ICELANDIC	isl	thin		ˈθʏnːʏr	ˈθ ʏ nː ʏ r	8 i n i r	T V N V R	D Y N Y R	thin:B	1823	8inir	8172	thin:5	2020
8965	FAROESE	fao	thin		ˈɡ̊ɹanːʊɹ	ˈɡ̊ ɹ a nː ʊ ɹ	g r a n u r	K R V N V R	K R A N Y R	thin:U	1832	granur	8173	thin:6	2024
8966	FAROESE	fao	thin		ˈtʰʊnːʊɹ	ˈtʰ ʊ nː ʊ ɹ	t u n u r	T V N V R	T Y N Y R	thin:B	1823	tunur	8174	thin:5	2020
8967	FAROESE	fao	thin		ˈmjɔaːvʊɹ	ˈm j ɔaː v ʊ ɹ	m y o v u r	M J V W V R	M J U B Y R	thin:F	1826	myovur	8175	thin:4	2022
8968	NORWEGIAN_RIKSMAL	nor	thin		mjoː	m j oː	m y o	M J V	M J U	thin:F	1826	myo	8176	thin:4	2022
8969	NORWEGIAN_RIKSMAL	nor	thin		ɡɾanː	ɡ ɾ a nː	g r a n	K R V N	K R A N	thin:U	1832	gran	8177	thin:6	2024
8970	NORWEGIAN_RIKSMAL	nor	thin		tʏnː	t ʏ nː	t i n	T V N	T Y N	thin:B	1823	tin	8178	thin:1	2020
8971	STAVANGERSK		thin		ˈtʏnːə	ˈt ʏ nː ə	t i n I	T V N V	T Y N E	thin:B	1823	tin3	8179	thin:1	2020
8972	OLD_SWEDISH		thin		ˈθunder	ˈθ u n d e r	8 u n d e r	T V N T V R	D Y N T E R	thin:B	1823	8under	8180	thin:5	2020
8973	OLD_SWEDISH		thin		mjoːr	m j oː r	m y o r	M J V R	M J U R	thin:F	1826	myor	8181	thin:4	2022
8974	SWEDISH	swe	thin		tɵnː	t ɵ nː	t I n	T V N	T U N	thin:B	1823	t3n	8182	thin:1	2020
8975	ELFDALIAN	qov	thin		tʉnː	t ʉ nː	t I n	T V N	T Y N	thin:B	1823	t3n	8183	thin:1	2020
8976	DANISH	dan	thin		d̥ʰønˀ	d̥ʰ ø nˀ	d e n	T V N	T U N	thin:B	1823	den	8184	thin:1	2020
8977	DANISH_FJOLDE		thin		tynʲ	t y nʲ	t i n	T V N	T Y N	thin:B	1823	tin	8185	thin:1	2020
8978	GUTNISH_LAU		thin		ˈtunːar	ˈt u nː a r	t u n a r	T V N V R	T Y N A R	thin:B	1823	tunar	8186	thin:5	2020
8979	ENGLISH	eng	thin		θɪn	θ ɪ n	8 i n	T V N	D I N	thin:B	1823	8in	8187	thin:1	2020
8980	DUTCH	nld	thin		dʏn	d ʏ n	d i n	T V N	T Y N	thin:B	1823	din	8188	thin:1	2020
8981	GERMAN	deu	thin		dʏn	d ʏ n	d i n	T V N	T Y N	thin:B	1823	din	8189	thin:1	2020
8982	LATIN	lat	thin		ˈtenuis	ˈt e n ui s	t e n u s	T V N V S	T E N Y S	thin:B	1823	tenus	8190	thin:15	2020
8983	LATIN	lat	thin		ˈmaker	ˈm a k e r	m a k e r	M V K V R	M A K E R	thin:M	1829	maker	8191	thin:14	2031
8984	PORTUGUESE	por	thin		ˈfinu	ˈf i n u	f i n u	P V N V	B I N Y	thin:Q	1830	finu	8192	thin:13	2030
8985	SPANISH	spa	thin		delɣaðo	d e l ɣ a ð o	d e l x a 8 o	T V R K V T V	T E L G A D U	thin:E	1825	delxa8o	8193	thin:12	2021
8986	FRENCH	fra	thin		mɛ̃s	m ɛ̃ s	m E s	M V S	M E S	thin:F	1826	mEs	8194	thin:11	2026
8987	ITALIAN	ita	thin		sottile	s o tt i l e	s o t i l e	S V T V R V	S U T I L E	thin:I	1827	sotile	8195	thin:10	2027
8988	OLD_IRISH	sga	thin		tane	t a n e	t a n e	T V N V	T A N E	thin:B	1823	tane	8196	thin:9	2020
4343	ANCIENT_GREEK	grc	think		nomízdɔː	n o m í z d ɔː	n o m i z d o	N V M V S T V	N U M I S T U	think:N	1843	nomizdo	8197	think:5	2038
4344	ANCIENT_GREEK	grc	think		giŋnɔ́ːskɔː	g i ŋ n ɔ́ː s k ɔː	g i N n o s k o	K V N N V S K V	K I N N U S K U	think:Q	1846	giNnosko	8198	think:17	2041
4345	GREEK	ell	think		ˈsce̞fto̞ˌme̞	ˈs c e̞ f t o̞ ˌm e̞	s T e f t o m e	S K V P T V M V	S C E B T U M E	think:H	1840	sTeftome	8199	think:16	2045
4346	GREEK	ell	think		no̞ˈmizo̞	n o̞ ˈm i z o̞	n o m i z o	N V M V S V	N U M I S U	think:N	1843	nomizo	8200	think:5	2038
4348	OSSETIC_IRON	oss	think		qudy_kɐn	q u d y k ɐ n	q u d i k a n	K V T V K V N	K Y T Y K E N	think:E	1837	qudikan	8201	think:10	2039
4349	OSSETIC_DIGOR	oss	think		ʁudi_kɐn	ʁ u d i k ɐ n	G u d i k a n	R V T V K V N	R Y T I K E N	think:E	1837	Gudikan	8202	think:10	2039
4351	ORIYA	ori	think		bhaɭ	b h a ɭ	b h a L	P H V R	P H A L	think:P	1845	bhaL	8203	think:15	2043
4352	BIHARI	mai	think		bicar_kərəb	b i c a r k ə r ə b	b i T a r k I r I b	P V K V R K V R V P	P I C A R K E R E P	think:O	1844	biTark3r3b	8204	think:9	2040
4354	URDU	urd	think		soʧnə	s o ʧ n ə	s o C n I	S V K N V	S U C N E	think:I	1841	soCn3	8205	think:14	2042
4355	MARATHI	mar	think		witʃaɾ_kəɾɳe	w i t ʃ a ɾ k ə ɾ ɳ e	w i t S a r k I r n e	W V T S V R K V R N V	W I T S A R K E R N E	think:O	1844	witSark3rne	8206	think:9	2040
4356	OLD_CHURCH_SLAVONIC	chu	think		mɯsliti	m ɯ s l i t i	m u s l i t i	M V S R V T V	M I S L I T I	think:F	1838	musliti	8207	think:1	2034
4357	SERBO-CROATIAN	srp	think		ˈmîsliti	ˈm î s l i t i	m i s l i t i	M V S R V T V	M I S L I T I	think:F	1838	misliti	8208	think:1	2034
4358	BULGARIAN	bul	think		ˈmislʲə	ˈm i s lʲ ə	m i s l I	M V S R V	M I S L E	think:F	1838	misl3	8209	think:1	2034
4359	MACEDONIAN	mkd	think		ˈmisli	ˈm i s l i	m i s l i	M V S R V	M I S L I	think:F	1838	misli	8210	think:1	2034
4360	RUSSIAN	rus	think		dumatʲ	d u m a tʲ	d u m a t	T V M V T	T Y M A T	think:T	1847	dumat	8211	think:4	2037
4361	POLISH	pol	think		ˈmɘ̟ɕlɛtɕ	ˈm ɘ̟ ɕ l ɛ t ɕ	m I S l E t S	M V S R V T S	M E S L E T S	think:F	1838	m3SlEtS	8212	think:1	2034
4362	BELARUSIAN	bel	think		ˈdumatsʲ	ˈd u m a t sʲ	d u m a t s	T V M V T S	T Y M A T S	think:T	1847	dumats	8213	think:4	2037
4363	UKRAINIAN	ukr	think		ˈdumatɪ	ˈd u m a t ɪ	d u m a t i	T V M V T V	T Y M A T I	think:T	1847	dumati	8214	think:4	2037
4364	SLOVAK	slk	think		ˈmisliɛc	ˈm i s l iɛ c	m i s l i T	M V S R V K	M I S L I C	think:F	1838	misliT	8215	think:1	2034
4365	CZECH	ces	think		ˈmɪslɛt	ˈm ɪ s l ɛ t	m i s l E t	M V S R V T	M I S L E T	think:F	1838	mislEt	8216	think:1	2034
4366	SORBIAN_UPPER	hsb	think		ˈmɘ̟slitʃ	ˈm ɘ̟ s l i t ʃ	m I s l i t S	M V S R V T S	M E S L I T S	think:F	1838	m3slitS	8217	think:1	2034
4367	SORBIAN_LOWER	dsb	think		ˈmɘ̟sliɕ	ˈm ɘ̟ s l i ɕ	m I s l i S	M V S R V S	M E S L I S	think:F	1838	m3sliS	8218	think:1	2034
4368	SLOVENIAN	slv	think		ˈmǐːsliti	ˈm ǐː s l i t i	m i s l i t i	M V S R V T V	M I S L I T I	think:F	1838	misliti	8219	think:1	2034
4369	OLD_NORSE	non	think		ˈhyɡːja	ˈh y ɡː j a	h i g y a	H V K J V	H Y K J A	think:G	1839	higya	8220	think:8	2036
4370	ICELANDIC	isl	think		ˈhʏɡ̊sa	ˈh ʏ ɡ̊ s a	h i g s a	H V K S V	H Y K S A	think:G	1839	higsa	8221	think:7	2036
4371	FAROESE	fao	think		ˈtɔɲ̊tʃa	ˈt ɔ ɲ̊ t ʃ a	t o H t S a	T V N T S V	T U N T S A	think:B	1835	toNtSa	8222	think:6	2033
4372	FAROESE	fao	think		ˈhʊksa	ˈh ʊ k s a	h u k s a	H V K S V	H Y K S A	think:G	1839	huksa	8223	think:7	2036
4373	NORWEGIAN_RIKSMAL	nor	think		ˈtɛ̀ŋkə	ˈt ɛ̀ ŋ k ə	t E N k I	T V N K V	T E N K E	think:B	1835	tENk3	8224	think:2	2033
4374	STAVANGERSK		think		ˈtɛ̀ŋka	ˈt ɛ̀ ŋ k a	t E N k a	T V N K V	T E N K A	think:B	1835	tENka	8225	think:2	2033
4375	OLD_SWEDISH		think		ˈhyɡːja	ˈh y ɡː j a	h i g y a	H V K J V	H Y K J A	think:G	1839	higya	8226	think:8	2036
4376	SWEDISH	swe	think		ˈtɛ̀ŋka	ˈt ɛ̀ ŋ k a	t E N k a	T V N K V	T E N K A	think:B	1835	tENka	8227	think:2	2033
4377	ELFDALIAN	qov	think		ˈtɑ̀ɪntʃɑ	ˈt ɑ̀ɪ n t ʃ ɑ	t o n t S o	T V N T S V	T A N T S A	think:B	1835	tontSo	8228	think:6	2033
4378	DANISH	dan	think		ˈd̥ʰɛŋ_g̥ʰə	ˈd̥ʰ ɛ ŋ g̥ʰ ə	d E N g I	T V N K V	T E N K E	think:B	1835	dENg3	8229	think:2	2033
4379	DANISH_FJOLDE		think		teːŋɡ	t eː ŋ ɡ	t e N g	T V N K	T E N K	think:B	1835	teNg	8230	think:2	2033
4380	GUTNISH_LAU		think		ˈtɛŋka	ˈt ɛ ŋ k a	t E N k a	T V N K V	T E N K A	think:B	1835	tENka	8231	think:2	2033
4381	ENGLISH	eng	think		θɪŋk	θ ɪ ŋ k	8 i N k	T V N K	D I N K	think:B	1835	8iNk	8232	think:13	2033
4383	DUTCH	nld	think		dɛŋkən	d ɛ ŋ k ə n	d E N k I n	T V N K V N	T E N K E N	think:B	1835	dENk3n	8233	think:2	2033
4384	GERMAN	deu	think		dɛŋkn̩	d ɛ ŋ k n̩	d E N k n	T V N K N	T E N K N	think:B	1835	dENkn	8234	think:2	2033
4385	CATALAN	cat	think		pənsa	p ə n s a	p I n s a	P V N S V	P E N S A	think:D	1836	p3nsa	8235	think:3	2035
4386	PORTUGUESE	por	think		pẽˈsaɾ	p ẽ ˈs a ɾ	p e s a r	P V S V R	P E S A R	think:D	1836	pesar	8236	think:3	2035
4387	SPANISH	spa	think		pensaɾ	p e n s a ɾ	p e n s a r	P V N S V R	P E N S A R	think:D	1836	pensar	8237	think:3	2035
4388	FRENCH	fra	think		pɑ̃se	p ɑ̃ s e	p o s e	P V S V	P A S E	think:D	1836	pose	8238	think:12	2035
4389	ITALIAN	ita	think		pensare	p e n s a r e	p e n s a r e	P V N S V R V	P E N S A R E	think:D	1836	pensare	8239	think:3	2035
4390	OLD_IRISH	sga	think		smu:ənʹəðʹ	s m u:ə nʹ ə ðʹ	s m u n I 8	S M V N V T	S M Y N E D	think:J	1842	smun38	8240	think:11	2044
9103	ANCIENT_GREEK	grc	this		hóde	h ó d e	h o d e	H V T V	H U T E	this:B	1848	hode	8241	this:6	2050
9105	ORIYA	ori	this		eiʈa	ei ʈ a	e t a	V T V	E T A	this:H	1852	eta	8242	this:14	2053
9106	BIHARI	mai	this		i	i	i	V	I	this:H	1852	i	8243	this:15	2056
9107	URDU	urd	this		jeʰ	j eʰ	y e	J V	J E	this:H	1852	ye	8244	this:16	2055
9108	MARATHI	mar	this		ɦa	ɦ a	h a	H V	H A	this:H	1852	ha	8245	this:17	2048
9109	OLD_CHURCH_SLAVONIC	chu	this		sɪ̆	s ɪ̆	s i	S V	S I	this:G	1851	si	8246	this:7	2048
9110	SERBO-CROATIAN	srp	this		ˈɔ̌vaːj	ˈɔ̌ v aː j	o v a y	V W V J	U B A J	this:D	1849	ovay	8247	this:5	2051
9111	BULGARIAN	bul	this		ˈtɔzi	ˈt ɔ z i	t o z i	T V S V	T U S I	this:B	1848	tozi	8248	this:18	2047
9112	MACEDONIAN	mkd	this		ˈovɔj	ˈo v ɔ j	o v o y	V W V J	U B U J	this:D	1849	ovoy	8249	this:5	2051
9113	RUSSIAN	rus	this		ɛtɔt	ɛ t ɔ t	E t o t	V T V T	E T U T	this:B	1848	Etot	8250	this:3	2049
9114	POLISH	pol	this		tɛn	t ɛ n	t E n	T V N	T E N	this:B	1848	tEn	8251	this:2	2046
9115	BELARUSIAN	bel	this		ˈɣɛtɨ	ˈɣ ɛ t ɨ	x E t I	K V T V	G E T I	this:B	1848	xEt3	8252	this:3	2049
9116	UKRAINIAN	ukr	this		tsɛj	t s ɛ j	t s E y	T S V J	T S E J	this:B	1848	tsEy	8253	this:8	2054
9117	SLOVAK	slk	this		tɛn	t ɛ n	t E n	T V N	T E N	this:B	1848	tEn	8254	this:2	2046
9118	CZECH	ces	this		ˈtɛntɔ	ˈt ɛ n t ɔ	t E n t o	T V N T V	T E N T U	this:B	1848	tEnto	8255	this:2	2046
9119	SORBIAN_UPPER	hsb	this		tʊn	t ʊ n	t u n	T V N	T Y N	this:B	1848	tun	8256	this:2	2046
9120	SORBIAN_LOWER	dsb	this		tɛn	t ɛ n	t E n	T V N	T E N	this:B	1848	tEn	8257	this:2	2046
9121	SLOVENIAN	slv	this		tâː	t âː	t a	T V	T A	this:B	1848	ta	8258	this:9	2046
9122	OLD_NORSE	non	this		ˈθesːi	ˈθ e sː i	8 e s i	T V S V	D E S I	this:B	1848	8esi	8259	this:4	2047
9123	OLD_NORSE	non	this		sjaː	s j aː	s y a	S J V	S J A	this:B	1848	sya	8260	this:10	2048
9124	ICELANDIC	isl	this		ˈθɛsːɪ	ˈθ ɛ sː ɪ	8 E s i	T V S V	D E S I	this:B	1848	8Esi	8261	this:4	2047
9125	FAROESE	fao	this		ˈhɛʰtːa	ˈh ɛʰ tː a	h E t a	H V T V	H E T A	this:B	1848	hEta	8262	this:3	2050
9126	NORWEGIAN_RIKSMAL	nor	this		ˈdɛ̀nːə	ˈd ɛ̀ nː ə	d E n I	T V N V	T E N E	this:B	1848	dEn3	8263	this:1	2046
9127	STAVANGERSK		this		ˈdɛ̀nːə	ˈd ɛ̀ nː ə	d E n I	T V N V	T E N E	this:B	1848	dEn3	8264	this:1	2046
9128	OLD_SWEDISH		this		ˈθænːe	ˈθ æ nː e	8 E n e	T V N V	D E N E	this:B	1848	8Ene	8265	this:1	2046
9129	SWEDISH	swe	this		dɛn	d ɛ n	d E n	T V N	T E N	this:B	1848	dEn	8266	this:1	2046
9130	ELFDALIAN	qov	this		ˈɪ̀tːɑð	ˈɪ̀ tː ɑ ð	i t o 8	V T V T	I T A D	this:B	1848	ito8	8267	this:3	2049
9131	DANISH	dan	this		ˈd̥ɛnə	ˈd̥ ɛ n ə	d E n I	T V N V	T E N E	this:B	1848	dEn3	8268	this:1	2046
9132	DANISH_FJOLDE		this		dænʲ_heæɹ	d æ nʲ h eæ ɹ	d E n h e r	T V N H V R	T E N H E R	this:B	1848	dEnher	8269	this:1	2046
9133	GUTNISH_LAU		this		dɛnː_hɛːr	d ɛ nː h ɛː r	d E n h E r	T V N H V R	T E N H E R	this:B	1848	dEnhEr	8270	this:1	2046
9134	ENGLISH	eng	this		ðɪs	ð ɪ s	8 i s	T V S	D I S	this:B	1848	8is	8271	this:4	2047
9136	DUTCH	nld	this		dezə	d e z ə	d e z I	T V S V	T E S E	this:B	1848	dez3	8272	this:11	2047
9137	GERMAN	deu	this		di:s	d i: s	d i s	T V S	T I S	this:B	1848	dis	8273	this:4	2047
9138	LATIN	lat	this		hik	h i k	h i k	H V K	H I K	this:F	1850	hik	8274	this:12	2052
9139	OLD_IRISH	sga	this		sə	s ə	s I	S V	S E	this:B	1848	s3	8275	this:13	2048
4966	ANCIENT_GREEK	grc	thou		sý	s y	s i	S V	S Y	thou:A	1853	si	8276	thou:2	2058
4967	GREEK	ell	thou		e̞ˈsi	e̞ ˈs i	e s i	V S V	E S I	thou:A	1853	esi	8277	thou:2	2058
4971	OSSETIC_IRON	oss	thou		dy	d y	d i	T V	T Y	thou:A	1853	di	8278	thou:1	2057
4972	OSSETIC_DIGOR	oss	thou		du	d u	d u	T V	T Y	thou:A	1853	du	8279	thou:1	2057
4973	ORIYA	ori	thou		apɔɳɔnkɔ	a p ɔ ɳ ɔ n k ɔ	a p o n o n k o	V P V N V N K V	A P U N U N K U	thou:F	1856	apononko	8280	thou:3	2059
4974	ORIYA	ori	thou		tumɔ	t u m ɔ	t u m o	T V M V	T Y M U	thou:E	1855	tumo	8281	thou:1	2057
4975	ORIYA	ori	thou		to	t o	t o	T V	T U	thou:A	1853	to	8282	thou:1	2057
4976	URDU	urd	thou		t̪u	t̪ u	t u	T V	T Y	thou:A	1853	tu	8283	thou:1	2057
4977	MARATHI	mar	thou		tu:	t u:	t u	T V	T Y	thou:A	1853	tu	8284	thou:1	2057
4978	OLD_CHURCH_SLAVONIC	chu	thou		tɯ	t ɯ	t u	T V	T I	thou:A	1853	tu	8285	thou:1	2057
4979	SERBO-CROATIAN	srp	thou		tîː	t îː	t i	T V	T I	thou:A	1853	ti	8286	thou:1	2057
4980	BULGARIAN	bul	thou		ti	t i	t i	T V	T I	thou:A	1853	ti	8287	thou:1	2057
4981	MACEDONIAN	mkd	thou		ti	t i	t i	T V	T I	thou:A	1853	ti	8288	thou:1	2057
4982	RUSSIAN	rus	thou		tɨ	t ɨ	t I	T V	T I	thou:A	1853	t3	8289	thou:1	2057
4983	POLISH	pol	thou		tɘ̟	t ɘ̟	t I	T V	T E	thou:A	1853	t3	8290	thou:1	2057
4984	BELARUSIAN	bel	thou		tɨ	t ɨ	t I	T V	T I	thou:A	1853	t3	8291	thou:1	2057
4985	UKRAINIAN	ukr	thou		tɪ	t ɪ	t i	T V	T I	thou:A	1853	ti	8292	thou:1	2057
4986	SLOVAK	slk	thou		ti	t i	t i	T V	T I	thou:A	1853	ti	8293	thou:1	2057
4987	CZECH	ces	thou		tɪ	t ɪ	t i	T V	T I	thou:A	1853	ti	8294	thou:1	2057
4988	SORBIAN_UPPER	hsb	thou		tɘ̟	t ɘ̟	t I	T V	T E	thou:A	1853	t3	8295	thou:1	2057
4989	SORBIAN_LOWER	dsb	thou		tɘ̟	t ɘ̟	t I	T V	T E	thou:A	1853	t3	8296	thou:1	2057
4990	SLOVENIAN	slv	thou		tîː	t îː	t i	T V	T I	thou:A	1853	ti	8297	thou:1	2057
4991	OLD_NORSE	non	thou		θuː	θ uː	8 u	T V	D Y	thou:A	1853	8u	8298	thou:1	2057
4992	ICELANDIC	isl	thou		θu:	θ u:	8 u	T V	D Y	thou:A	1853	8u	8299	thou:1	2057
4993	FAROESE	fao	thou		tʰʉuː	tʰ ʉuː	t I	T V	T Y	thou:A	1853	t3	8300	thou:1	2057
4994	NORWEGIAN_RIKSMAL	nor	thou		dʉː	d ʉː	d I	T V	T Y	thou:A	1853	d3	8301	thou:1	2057
4995	STAVANGERSK		thou		dʉː	d ʉː	d I	T V	T Y	thou:A	1853	d3	8302	thou:1	2057
4996	OLD_SWEDISH		thou		θuː	θ uː	8 u	T V	D Y	thou:A	1853	8u	8303	thou:1	2057
4997	SWEDISH	swe	thou		dʉː	d ʉː	d I	T V	T Y	thou:A	1853	d3	8304	thou:1	2057
4998	ELFDALIAN	qov	thou		dʉː	d ʉː	d I	T V	T Y	thou:A	1853	d3	8305	thou:1	2057
4999	DANISH	dan	thou		du	d u	d u	T V	T Y	thou:A	1853	du	8306	thou:1	2057
5000	DANISH_FJOLDE		thou		du	d u	d u	T V	T Y	thou:A	1853	du	8307	thou:1	2057
5001	GUTNISH_LAU		thou		dɛu	d ɛu	d E	T V	T E	thou:A	1853	dE	8308	thou:1	2057
5002	ENGLISH	eng	thou		ðaʊ	ð aʊ	8 a	T V	D A	thou:A	1853	8a	8309	thou:1	2057
5004	DUTCH	nld	thou		jə	j ə	y I	J V	J E	thou:B	1854	y3	8310	thou:4	2060
5005	DUTCH	nld	thou		ɣɛi	ɣ ɛi	x E	K V	G E	thou:B	1854	xE	8311	thou:5	2057
5006	GERMAN	deu	thou		du:	d u:	d u	T V	T Y	thou:A	1853	du	8312	thou:1	2057
5007	LATIN	lat	thou		tuː	t uː	t u	T V	T Y	thou:A	1853	tu	8313	thou:1	2057
5008	CATALAN	cat	thou		tu	t u	t u	T V	T Y	thou:A	1853	tu	8314	thou:1	2057
5009	PORTUGUESE	por	thou		tu	t u	t u	T V	T Y	thou:A	1853	tu	8315	thou:1	2057
5010	SPANISH	spa	thou		tu	t u	t u	T V	T Y	thou:A	1853	tu	8316	thou:1	2057
5011	FRENCH	fra	thou		ty	t y	t i	T V	T Y	thou:A	1853	ti	8317	thou:1	2057
5012	ITALIAN	ita	thou		tu	t u	t u	T V	T Y	thou:A	1853	tu	8318	thou:1	2057
5013	OLD_IRISH	sga	thou		tu:	t u:	t u	T V	T Y	thou:A	1853	tu	8319	thou:1	2057
5647	ANCIENT_GREEK	grc	three		treːs	t r eː s	t r e s	T R V S	T R E S	three:A	1857	tres	8320	three:1	2061
5648	GREEK	ell	three		ˈtriˌa	ˈt r i ˌa	t r i a	T R V V	T R I A	three:A	1857	tria	8321	three:1	2061
5652	OSSETIC_IRON	oss	three		ɐrtɐ	ɐ r t ɐ	a r t a	V R T V	E R T E	three:A	1857	arta	8322	three:3	2063
5653	OSSETIC_DIGOR	oss	three		ɐrtɐ	ɐ r t ɐ	a r t a	V R T V	E R T E	three:A	1857	arta	8323	three:3	2063
5655	ORIYA	ori	three		tini	t i n i	t i n i	T V N V	T I N I	three:A	1857	tini	8324	three:2	2062
5656	BIHARI	mai	three		tin	t i n	t i n	T V N	T I N	three:A	1857	tin	8325	three:2	2062
5657	URDU	urd	three		t̝in	t̝ i n	t i n	T V N	T I N	three:A	1857	tin	8326	three:2	2062
5658	MARATHI	mar	three		ti:n	t i: n	t i n	T V N	T I N	three:A	1857	tin	8327	three:2	2062
5659	OLD_CHURCH_SLAVONIC	chu	three		trɪ̆jɛ	t r ɪ̆ j ɛ	t r i y E	T R V J V	T R I J E	three:A	1857	triyE	8328	three:1	2061
5660	SERBO-CROATIAN	srp	three		trîː	t r îː	t r i	T R V	T R I	three:A	1857	tri	8329	three:1	2061
5661	BULGARIAN	bul	three		tri	t r i	t r i	T R V	T R I	three:A	1857	tri	8330	three:1	2061
5662	MACEDONIAN	mkd	three		tri	t r i	t r i	T R V	T R I	three:A	1857	tri	8331	three:1	2061
5663	RUSSIAN	rus	three		trʲi	t rʲ i	t r i	T R V	T R I	three:A	1857	tri	8332	three:1	2061
5664	POLISH	pol	three		tʂɘ̟	t ʂ ɘ̟	t S I	T S V	T S E	three:A	1857	tS3	8333	three:1	2061
5665	BELARUSIAN	bel	three		trɨ	t r ɨ	t r I	T R V	T R I	three:A	1857	tr3	8334	three:1	2061
5666	UKRAINIAN	ukr	three		trɪ	t r ɪ	t r i	T R V	T R I	three:A	1857	tri	8335	three:1	2061
5667	SLOVAK	slk	three		tri	t r i	t r i	T R V	T R I	three:A	1857	tri	8336	three:1	2061
5668	CZECH	ces	three		tr̝̊ɪ	t r̝̊ ɪ	t r i	T R V	T R I	three:A	1857	tri	8337	three:1	2061
5669	SORBIAN_UPPER	hsb	three		tsi	t s i	t s i	T S V	T S I	three:A	1857	tsi	8338	three:1	2061
5670	SORBIAN_LOWER	dsb	three		tɕi	t ɕ i	t S i	T S V	T S I	three:A	1857	tSi	8339	three:1	2061
5671	SLOVENIAN	slv	three		trîː	t r îː	t r i	T R V	T R I	three:A	1857	tri	8340	three:1	2061
5672	OLD_NORSE	non	three		θriːr	θ r iː r	8 r i r	T R V R	D R I R	three:A	1857	8rir	8341	three:1	2061
5673	ICELANDIC	isl	three		θriːr	θ r iː r	8 r i r	T R V R	D R I R	three:A	1857	8rir	8342	three:1	2061
5674	FAROESE	fao	three		ˈtʰɹʊd̥ʒːɪɹ	ˈtʰ ɹ ʊ d̥ ʒː ɪ ɹ	t r u d Z i r	T R V T S V R	T R Y T S I R	three:A	1857	trudZir	8343	three:4	2061
5675	NORWEGIAN_RIKSMAL	nor	three		tɾeː	t ɾ eː	t r e	T R V	T R E	three:A	1857	tre	8344	three:1	2061
5676	STAVANGERSK		three		tʁiː	t ʁ iː	t G i	T R V	T R I	three:A	1857	tGi	8345	three:1	2061
5677	OLD_SWEDISH		three		ˈθriːr	ˈθ r iː r	8 r i r	T R V R	D R I R	three:A	1857	8rir	8346	three:1	2061
5678	SWEDISH	swe	three		treː	t r eː	t r e	T R V	T R E	three:A	1857	tre	8347	three:1	2061
5679	ELFDALIAN	qov	three		trɪː	t r ɪː	t r i	T R V	T R I	three:A	1857	tri	8348	three:1	2061
5680	DANISH	dan	three		d̥ʰʁɛˀ	d̥ʰ ʁ ɛˀ	d G E	T R V	T R E	three:A	1857	dGE	8349	three:1	2061
5681	DANISH_FJOLDE		three		tɹie	t ɹ ie	t r i	T R V	T R I	three:A	1857	tri	8350	three:1	2061
5682	GUTNISH_LAU		three		trɛɪ	t r ɛɪ	t r E	T R V	T R E	three:A	1857	trE	8351	three:1	2061
5683	ENGLISH	eng	three		θri:	θ r i:	8 r i	T R V	D R I	three:A	1857	8ri	8352	three:1	2061
5685	DUTCH	nld	three		dri	d r i	d r i	T R V	T R I	three:A	1857	dri	8353	three:1	2061
5686	GERMAN	deu	three		draĭ	d r a ĭ	d r a i	T R V V	T R A I	three:A	1857	drai	8354	three:1	2061
5687	LATIN	lat	three		treːs	t r eː s	t r e s	T R V S	T R E S	three:A	1857	tres	8355	three:1	2061
5688	CATALAN	cat	three		trɛs	t r ɛ s	t r E s	T R V S	T R E S	three:A	1857	trEs	8356	three:1	2061
5689	PORTUGUESE	por	three		tɾeʃ	t ɾ e ʃ	t r e S	T R V S	T R E S	three:A	1857	treS	8357	three:1	2061
5690	SPANISH	spa	three		tɾes	t ɾ e s	t r e s	T R V S	T R E S	three:A	1857	tres	8358	three:1	2061
5691	FRENCH	fra	three		tʀwa	t ʀ w a	t r w a	T R W V	T R W A	three:A	1857	trwa	8359	three:1	2061
5692	ITALIAN	ita	three		tre	t r e	t r e	T R V	T R E	three:A	1857	tre	8360	three:1	2061
5693	OLD_IRISH	sga	three		tʹrʹi:	tʹ rʹ i:	t r i	T R V	T R I	three:A	1857	tri	8361	three:1	2061
1433	ANCIENT_GREEK	grc	throw		hríptɔː	h r í p t ɔː	h r i p t o	H R V P T V	H R I P T U	throw:B	1865	hripto	8362	throw:27	2072
